"","headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3"
"89","DA Davidson Reiterates Buy, $53 Target On Greif As Firm Believes 'shares are undervalued (they are not alone), because packaging names in general are out of favor and GEF has the added burden of mixed reactions to the Caraustar deal'","positive",0.6,0.8,39317,"GREIF INC",4,NA,162,28,2,"2019-08-30",83233,-3.90497073531151,-4.85933274030685,4.12049109248169,12.6456443052764,13.234381377697,15.7761621077359,13.9390161837226
"90","Deutsche Bank Downgrades Constellation Brands to Hold","negative",0.7,0.8,27893,"CONSTELLATION BRANDS INC",4,NA,124,28,0,"2019-04-05",69796,0.966312922537327,-0.496640801429748,-1.43300784680158,6.29074179058609,6.54460117220879,8.34134411071834,7.80449370441627
"91","Deutsche Bank Maintains Buy on Bio-Rad Laboratories, Inc. Class A Common Stock, Raises Price Target to $375","positive",0.8,0.9,12557,"BIO RAD LABORATORIES INC",4,NA,141,28,2,"2019-05-09",61516,4.30676490068436,0.588465901091695,-3.23977896676865,-4.95344241543361,-0.396383041515946,-3.1962057728983,-3.84290309152185
"92","Earnings Preview: McCormick & Co","positive",0.6,0.8,18413,"MCCORMICK & CO INC",4,NA,122,28,2,"2019-09-30",52090,-0.318877538666129,6.81381523609161,7.98944392363796,4.64486114111669,-2.36612875014544,-2.33572083016625,-1.90189766493505
"93","Exclusive: Canopy Growth Co-Founder Bruce Linton On His Next Steps, Says 'I'm Cheering For Entrepreneurs'","positive",0.6,0.8,8637,"CONSTELLATION BRANDS INC",4,NA,140,28,2,"2019-09-13",69796,0.049029808724299,-0.112711801193654,0.504728167266122,0.945750284290048,-1.35416304692626,-2.02228432998639,-1.3446184780618
"94","Federal Agricultural Mortgage Says On July 8 Gregory N. Ramsey Assumed Duties of Farmer Mac's Principal Financial Officer on Interim Basis; Says Retaining Executive Search Firm To Assist In Identifying, Evaluating Candidates for CFO Position","neutral",0.25,0.7,20171,"FEDERAL AGRICULTURAL MORT CORP",4,NA,172,28,1,"2019-07-09",80169,-1.02771408855915,0.341576710343361,1.40729432552202,0.765128392280867,0.996989477425814,3.55691520744306,3.90613859613755
"95","Federal Agricultural Q2 EPS $2.2 Beats $2.06 Estimate, Sales $47.408M Beat $46.41M Estimate","positive",0.75,0.85,6461,"FEDERAL AGRICULTURAL MORT CORP",4,NA,155,28,2,"2019-08-01",80169,5.82373514771461,-4.23137992620468,-4.98959833994688,-7.80236976338756,-0.935901701450348,1.2712890479327,2.04700921404228
"96","From Constellation Brands Earnings Conference Call: Canopy Growth Ownership Totaled 123M Shares As Of Nov. 1, 2018","positive",0.6,0.8,9273,"CONSTELLATION BRANDS INC",4,NA,143,28,2,"2019-01-09",69796,-12.4173112213612,5.95600232481956,5.92288468667836,9.17582519340805,1.30496192723513,3.43296199845413,6.64603319744799
"97","From Constellation Brands Q3 Earnings Conference Call: CEO Sands Highlights Recent Jan. 7 Disclosure Of Purchase Of 1M+ Shares By Him And His Brother, Richard Sands","positive",0.8,0.9,9289,"CONSTELLATION BRANDS INC",4,NA,150,28,2,"2019-01-09",69796,-12.4173112213612,5.95600232481956,5.92288468667836,9.17582519340805,1.30496192723513,3.43296199845413,6.64603319744799
"98","From Lennar Conference Call: Co. Says Has Seen Traffic Pick Up As Rates Start To Ease","positive",0.8,0.9,8761,"LENNAR CORP",4,NA,132,28,2,"2019-01-09",52708,7.9272598028183,-2.41953488439322,-2.00907370508503,-2.98120949637701,1.20339384302497,4.07668125252056,8.44500673193444
"99","From Lennar Q3 Earnings Conference Call: Sees Q4 Deliveries 15.8K-16K Homes","positive",0.7,0.8,25050,"LENNAR CORP",4,NA,138,28,2,"2019-10-02",52708,3.76884154975414,1.19335632771254,2.07540778289121,5.79384045711191,-0.232761423103511,1.82748532515122,0.269932578089738
"100","From Lennar Q3 Earnings Conference Call: Sees Q4 Gross Margins 21.25-21.5%","positive",0.6,0.8,25066,"LENNAR CORP",4,NA,138,28,2,"2019-10-02",52708,3.76884154975414,1.19335632771254,2.07540778289121,5.79384045711191,-0.232761423103511,1.82748532515122,0.269932578089738
"101","GMP Lifts Canopy Growth Price Target After New York Grants Company Hemp License","positive",0.8,0.9,35617,"CONSTELLATION BRANDS INC",4,NA,130,28,2,"2019-01-15",69796,-0.205148477107287,-0.40490492247045,3.15205735649429,6.27920133947726,1.03636318817735,0.581509402464664,6.57214644081408
"102","Goldman Favors Constellation Brands In Firms Alcoholic Beverage Coverage As Firm Notes Co's 'core beer portfolio remains on a solid footing' And Firm Sees Potential Upside To Sales If Co's Flavored Malt Beverage Innovations Are Successful; Maintains Buy","positive",0.8,0.9,27877,"CONSTELLATION BRANDS INC",4,NA,168,28,2,"2019-04-05",69796,0.966312922537327,-0.496640801429748,-1.43300784680158,6.29074179058609,6.54460117220879,8.34134411071834,7.80449370441627
"103","Goldman Sachs Upgrades Bio-Rad Laboratories to Conviction Buy, Announces $400 Price Target","positive",0.8,0.9,17141,"BIO RAD LABORATORIES INC",4,NA,136,28,2,"2019-08-20",61516,2.8795886784792,1.0925754904747,-1.69760297220953,-1.55075153809389,1.05343880131841,3.70382203774036,4.78739397914716
"104","Goldman Sachs Upgrades Constellation Brands to Buy, Announces $211 Price Target","positive",0.8,0.9,25609,"CONSTELLATION BRANDS INC",4,NA,131,28,2,"2019-01-10",69796,5.95600232481956,-0.45018820092082,0.268872629577288,4.2956360461017,-12.4173112213612,-11.2743904779511,-9.41063079836614
"105","Greif Announces Exploration Of Strategic Alternatives Including Potential Sale OF Consumer PAckaging Business And Related Mill Assets","neutral",0.4,0.7,9017,"GREIF INC",4,NA,130,28,1,"2019-06-26",83233,-1.30158681422472,3.57028171420097,10.03537772687,7.97683996951917,0.671138009056449,0.0953310927568118,-5.57554126783408
"106","Greif Narrows FY19 Guidance: Adj. EPS From $3.60-$4 To $3.70-$4 vs $3.68 Estimate, Raises Adj. Free Cash Flow Guidance From $215M-$245M To $230M-$250M","positive",0.6,0.8,19089,"GREIF INC",4,NA,161,28,2,"2019-06-05",83233,0.206499779596925,-12.4162793159485,-7.23854017411499,-13.299570055938,3.30667123198509,9.31152163398854,8.75913228121488
"107","Greif Q2 EPS $0.81, Inline, Sales $1.213B Miss $1.25B Estimate","negative",0.7,0.8,19105,"GREIF INC",4,NA,133,28,0,"2019-06-05",83233,0.206499779596925,-12.4162793159485,-7.23854017411499,-13.299570055938,3.30667123198509,9.31152163398854,8.75913228121488
"108","Greif Q3 Adj. EPS $1.26 Beats $1.18 Estimate, Sales $1.253B Miss $1.34B Estimate","neutral",0.2,0.6,37909,"GREIF INC",4,NA,139,28,1,"2019-08-28",83233,2.24470756947994,13.234381377697,8.90538429018508,19.2640684132249,-1.58680845052004,0.604321324454116,-2.79656331269303
"109","Greif Reaffirms FY19 EPS Guidance Of $3.70-$4.00 vs $3.76 Est.","neutral",0.2,0.7,37893,"GREIF INC",4,NA,132,28,1,"2019-08-28",83233,2.24470756947994,13.234381377697,8.90538429018508,19.2640684132249,-1.58680845052004,0.604321324454116,-2.79656331269303
"110","Greif shares are trading lower after the company reported worse-than-expected Q2 sales results and narrowed FY19 EPS guidance.","negative",0.9,0.8,13001,"GREIF INC",4,NA,132,28,0,"2019-06-06",83233,-12.4162793159485,0.794119015336037,5.85294608925824,-0.591329346893721,0.206499779596925,3.51999928038806,9.53724968523679
"111","Guggenheim Upgrades Constellation Brands to Neutral","neutral",0.2,0.8,25625,"CONSTELLATION BRANDS INC",4,NA,124,28,1,"2019-01-10",69796,5.95600232481956,-0.45018820092082,0.268872629577288,4.2956360461017,-12.4173112213612,-11.2743904779511,-9.41063079836614
"112","HAverty's Q4 Sales $209M Miss $215.39M Est., FY18 Sales $817.7M Miss $824.18M Est.","negative",0.7,0.8,30209,"HAVERTY FURNITURE COS INC",4,NA,154,28,0,"2019-01-08",41217,1.37966508045793,-0.756046455353498,-2.9233866568703,-1.00806842860548,1.98019351810217,3.16289078553222,2.51440290737475
"113","HEICO Corporation Acquires Leading French Interconnect Business; Terms Not Disclosed","positive",0.8,0.8,34035,"HEICO CORP NEW",4,NA,127,28,2,"2019-07-02",32678,2.59133893996477,0.0954584626015275,0.11013574521932,0.594755526237201,-0.792166218161583,0.964988410597645,1.92575232154593
"114","HEICO Corporation Subsidiary Acquires TTT-Cubed, Inc.; Terms Not Disclosed","positive",0.7,0.8,9589,"HEICO CORP NEW",4,NA,133,28,2,"2019-09-10",32678,-4.5519270002842,-2.91787683963776,2.00800478767973,1.34913244263055,-6.502865254879,-7.60877049848638,-7.3524249393737
"115","HEICO Reports Purchase Of 75% Stake In Research Electronics Int'l. In All-Cash Deal, No Terms Disclosed","positive",0.7,0.8,16345,"HEICO CORP NEW",4,NA,137,28,2,"2019-06-03",32678,0.740193715319037,2.19609960913658,4.49832806900365,3.08596511163843,1.59591920673847,3.7988706458058,15.9546023906222
"116","HSBC Upgrades Constellation Brands to Buy","positive",0.8,0.9,11361,"CONSTELLATION BRANDS INC",4,NA,123,28,2,"2019-01-07",69796,2.10058819502592,1.30496192723513,-5.44321348965716,-3.16835145143171,3.10642868280411,1.57278821867803,3.60650877975248
"117","Harvest One Enters Premium Cannabis Supply Agreement","neutral",0.2,0.6,11187,"HAVERTY FURNITURE COS INC",4,NA,131,28,1,"2019-07-15",41217,1.00000165402889,1.21011724695563,-1.76017428555453,1.59515380939643,2.09870021790266,2.56410695859979,3.50776668439323
"118","Haverty Furniture Companies shares are trading lower after the company reported worse-than-expected Q3 EPS and sales results.","negative",0.9,0.8,25298,"HAVERTY FURNITURE COS INC",4,NA,145,28,0,"2019-10-30",41217,0.942510738968849,-15.3127953410149,-9.66386465642085,-7.23622483384949,0.61640189960599,2.06829428130819,1.92122779231467
"119","Haverty Furniture Cos Q3 EPS $0.31 Misses $0.39 Estimate, Sales $209.32M Miss $212.06M Estimate","negative",0.7,0.8,25314,"HAVERTY FURNITURE COS INC",4,NA,155,28,0,"2019-10-30",41217,0.942510738968849,-15.3127953410149,-9.66386465642085,-7.23622483384949,0.61640189960599,2.06829428130819,1.92122779231467
"120","Haverty Q1 EPS $0.17 Misses $0.27 Estimate, Sales $187.242M Miss $198.82M Estimate","negative",0.8,0.8,10373,"HAVERTY FURNITURE COS INC",4,NA,153,28,0,"2019-04-30",41217,-0.209472747519612,-18.681775033474,-22.0403020430008,-24.0134309901004,0.84495460614562,0.589975952686328,-0.458710191089173
"121","Haverty Q2 EPS $0.29 Beats $0.27 Estimate, Sales $191.9M Miss $194.32M Estimate","neutral",0.25,0.6,30355,"HAVERTY FURNITURE COS INC",4,NA,152,28,1,"2019-07-30",41217,1.24527048319578,-3.15508097410202,-6.04278620207372,4.38502507031797,0.217032060027122,1.1500496995386,-0.484914754700805
"122","Havertys Raises Qtr. Dividend From $0.18 To $0.20/Share","positive",0.8,0.9,36389,"HAVERTY FURNITURE COS INC",4,NA,144,28,2,"2019-08-09",41217,-1.63399316370487,5.86933232843876,5.42636470672782,7.14285829026173,1.6611360013485,4.49630588387642,4.55581539569199
"123","Hearing Constellation Brands Shares Upgraded To Neutral By Guggenheim After Hours","neutral",0.2,0.7,9257,"CONSTELLATION BRANDS INC",4,NA,130,28,1,"2019-01-09",69796,-12.4173112213612,5.95600232481956,5.92288468667836,9.17582519340805,1.30496192723513,3.43296199845413,6.64603319744799
"124","Hearing JP Morgan Analysts Flag Concerns Of Mexico Tariffs On Constellation Brands","negative",0.9,0.8,45421,"CONSTELLATION BRANDS INC",4,NA,131,28,0,"2019-05-31",69796,-5.7878140360117,0.442050909623504,6.77245508013737,6.33607708448414,-0.852303113788366,-3.5780538467805,-5.73283651646124
"125","Hearing Lennar Sees Q3 EPS $1.25-$1.35 vs $1.52 Est.","negative",0.7,0.8,10513,"LENNAR CORP",4,NA,136,28,0,"2019-06-25",52708,-6.20501600205898,-1.38946902006865,0.684359297048687,0.497712551156626,0.116847862955183,-2.50331824871464,-1.30543352404402
"126","Heico Corp shares are trading higher after the company reported better-than-expected Q2 EPS and sales results; the company also provided FY19 sales guidance above analyst estimates.","positive",0.8,0.9,31717,"HEICO CORP NEW",4,NA,145,28,2,"2019-05-29",32678,11.7108516395092,2.16834638267756,8.53679358371451,8.58801222449761,0.720391888171434,1.17715284586197,1.08936392439674
"127","Heico Q2 Adj. EPS $0.60  Beats $0.49 Estimate, Sales $515.65M Beat $479.47M Estimate","positive",0.8,0.9,26989,"HEICO CORP NEW",4,NA,144,28,2,"2019-05-28",32678,0.720391888171434,11.7108516395092,19.3782185143532,21.0661801173266,0.453494023531675,0.366333002988073,0.269670380526765
"128","Heico Q3 EPS $0.59 Beats $0.54 Estimate, Sales $532.3M Beat $511.08M Estimate","positive",0.8,0.9,19733,"HEICO CORP NEW",4,NA,141,28,2,"2019-08-27",32678,0.568344444036484,-0.92350896447897,-0.640942812788281,-14.7002125408651,1.70590598136187,-0.290254354537878,0.0554798535675526
"129","Heico shares are trading higher on no company-specific news. The overall market is rebounding from yesterday's news that China retaliated in the trade war.","neutral",0.2,0.7,32941,"HEICO CORP NEW",4,NA,142,28,1,"2019-08-06",32678,5.46030923724174,-0.114582967944443,1.6972179797812,3.35148102094232,-2.94655803591013,-4.05767045495803,-3.17367187385408
"130","Heico shares are trading lower after the company lowered 2019 sales expectations to $1.97B - $1.99B versus the $2.01B analyst estimate.","negative",0.9,0.8,37973,"HEICO CORP NEW",4,NA,148,28,0,"2019-08-28",32678,-0.92350896447897,1.52337402105331,0.563447900087355,-12.562603041815,0.568344444036484,2.2839458472639,0.276440445001014
"131","JMP Securities Reiterates Market Outperform on Lennar, Raises Price Target to $65","positive",0.8,0.9,9482,"LENNAR CORP",4,NA,132,28,2,"2019-10-03",52708,1.19335632771254,1.67493317276239,0.581097550531995,4.40950444615211,3.76884154975414,3.52730771742491,5.66520190115534
"132","JP Morgan Downgrades McCormick & Co to Underweight, Lowers Price Target to $150","negative",0.8,0.9,17757,"MCCORMICK & CO INC",4,NA,133,28,0,"2019-08-20",52090,-4.34860102832317,-0.136451795697212,1.11641944937706,2.4437155148926,-0.812054146081209,-0.260356429095421,1.14611692213278
"133","JP Morgan Maintains Neutral on McCormick & Co, Raises Price Target to $148","positive",0.6,0.8,7937,"MCCORMICK & CO INC",4,NA,131,28,2,"2019-06-28",52090,-0.551742222160101,0.445134146139026,3.38936785809063,3.50590449040364,3.47871594130993,1.81592429663,1.11579692191619
"134","JP Morgan Maintains Overweight on Lennar, Lowers Price Target to $54","neutral",0.2,0.6,9249,"LENNAR CORP",4,NA,130,28,1,"2019-06-26",52708,-1.38946902006865,1.8506858497858,3.51209680537723,0.272041706273307,-6.20501600205898,-6.09541856769823,-8.55300295285841
"135","JP Morgan Maintains Underweight on Watsco, Raises Price Target to $138","neutral",0.2,0.6,27770,"WATSCO INC",4,NA,127,28,1,"2019-10-10",66376,1.36374272406101,1.80379096418619,5.06083809891644,5.2651525757087,0.436364393681288,0.747763223415499,1.0056645658532
"136","Jefferies Maintains Buy on Constellation Brands, Raises Price Target to $274","positive",0.8,0.9,28643,"CONSTELLATION BRANDS INC",4,NA,131,28,2,"2019-07-01",69796,-0.431606639176607,1.31062641739845,0.994439805532776,0.912850499722717,4.6384334564209,6.44254573569238,7.09081521751134
"137","Jim Cramer Weighs In On AT&T, Canopy Growth And More","positive",0.6,0.8,32137,"CONSTELLATION BRANDS INC",4,NA,130,28,2,"2019-01-04",69796,3.10642868280411,2.10058819502592,-4.44723844071238,-1.48241585392911,-1.48743437603116,0.485013498515019,-0.773667293839619
"138","KeyBanc Downgrades Lennar to Sector Weight","negative",0.7,0.8,27189,"LENNAR CORP",4,NA,123,28,0,"2019-09-18",52708,1.97740700095892,-0.664821034297347,2.6038777943487,6.77746662016989,-0.449946895241737,-0.969788251102388,-2.71162207356838
"139","KeyBanc Upgrades Lennar to Overweight, Announces $50 Price Target","positive",0.8,0.9,10593,"LENNAR CORP",4,NA,130,28,2,"2019-01-07",52708,2.83912159502506,1.20339384302497,6.65408180202833,2.66634597584789,4.19721826910973,3.1281280373775,5.26180690600113
"140","Lennar Announces Up to $1B Stock Repurchase Program","positive",0.8,0.9,25033,"LENNAR CORP",4,NA,126,28,2,"2019-01-10",52708,-2.41953488439321,2.74518877267838,-0.86340348774987,-1.26250412583265,7.9272598028183,9.22604980223098,12.327110169559
"141","Lennar Corp Expects Q3 Deliveries Between 13,000 And 13,250 Homes,  Expects Q3 Average Sales Price To Be Between $385,000 And $390,000; Sees Q3 Gross Margin 20.25%-20.50%","positive",0.65,0.8,10497,"LENNAR CORP",4,NA,169,28,2,"2019-06-25",52708,-6.20501600205898,-1.38946902006865,0.684359297048687,0.497712551156626,0.116847862955183,-2.50331824871464,-1.30543352404402
"142","Lennar Corp Says Expects To See Margin Improvement Through Remainder Of FY 2019 As Incentives Subside","positive",0.8,0.9,10545,"LENNAR CORP",4,NA,137,28,2,"2019-06-25",52708,-6.20501600205898,-1.38946902006865,0.684359297048687,0.497712551156626,0.116847862955183,-2.50331824871464,-1.30543352404402
"143","Lennar Corp Says US Tariffs On Chinese Goods Has Been A Headwind; On Average, The Impact For Lennar Is About $500 Per Home","negative",0.9,0.8,10529,"LENNAR CORP",4,NA,144,28,0,"2019-06-25",52708,-6.20501600205898,-1.38946902006865,0.684359297048687,0.497712551156626,0.116847862955183,-2.50331824871464,-1.30543352404402
"144","Lennar Corporation Q4 Adj. EPS $1.96 Beats $1.93 Estimate, Sales $6.459B Miss $6.55B Estimate","neutral",0.25,0.65,8777,"LENNAR CORP",4,NA,145,28,1,"2019-01-09",52708,7.9272598028183,-2.41953488439322,-2.00907370508503,-2.98120949637701,1.20339384302497,4.07668125252056,8.44500673193444
"145","Lennar Executive Chairman Miller Says In Q3 And Q4, Sluggishness Tied To Escalation In Sales Price And Interest Rates; Says With Interest Rates Tapering Back, Seeing An Elevation in Consumer Confidence","positive",0.6,0.8,8745,"LENNAR CORP",4,NA,159,28,2,"2019-01-09",52708,7.9272598028183,-2.41953488439322,-2.00907370508503,-2.98120949637701,1.20339384302497,4.07668125252056,8.44500673193444
"146","Lennar Names Fred Rothman COO","positive",0.6,0.8,28561,"LENNAR CORP",4,NA,121,28,2,"2019-01-16",52708,-1.13339247182012,-1.27866361290216,-0.992067151570974,4.6346358231627,1.50442542508245,-1.14199258176562,1.57184633877332
"147","Lennar Option Alert: Aug 16 $50 Calls Sweep (2) near the Ask: 2503 @ $0.921 vs 8338 OI; Ref=$47.53","positive",0.6,0.8,28235,"LENNAR CORP",4,NA,152,28,2,"2019-07-01",52708,-0.784146226942539,0.977532006800175,-1.47671144300459,-0.562683696087463,0.06194255547598,1.91377476737098,0.497714439795827
