headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_FF3,ar_FF3,er_FF3_1,ar_FF3_1,er_FF3_2,ar_FF3_2,er_FF3_3,ar_FF3_3,er_FF3_4,ar_FF3_4,er_FF3_5,ar_FF3_5,er_FF3_6,ar_FF3_6,er_FF3_7,ar_FF3_7,er_FF3_8,ar_FF3_8,er_FF3_9,ar_FF3_9,er_FF3_10,ar_FF3_10,FF3_CAR_1,FF3_CAR_2,FF3_CAR_3,FF3_CAR_5,FF3_CAR_10
"Morgan Stanley Maintains Equal-Weight on Arista Networks, Lowers Price Target to $275",2019-06-07,ANET,2019-06-07 13:05:00+00:00,ARISTA NETWORKS INC,14714.0,04041310,-0.04176059737801552,-0.001430162927135825,0.01893696002662182,-0.007027908228337765,-0.01887387037277222,0.004328317474573851,0.01276934146881104,0.0138692045584321,-0.02051925100386143,0.01095068175345659,0.009576087817549706,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,1.04,0.05,-1.2,0.009,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,779720.0,1.4932,0.5337,-0.6982,2.426453,-2.4682135973780155,0.7231920000000001,-0.7246221629271359,-0.6876190000000001,0.7065559600266219,0.6203949999999999,-0.6274229082283377,1.170971,-1.1898448703727722,-1.039211,1.043539317474574,1.3511950000000001,-1.338425658531189,1.4169139999999998,-1.4030447954415677,0.964451,-0.9849702510038614,1.3064019999999998,-1.2954513182465432,-0.534465,0.5440410878175497,-3.1928357603051514,-0.018066202900513972,0.07913305179828423,-0.773728461126536,-3.4343116179310376
Abercrombie & Fitch To Sell CBD Products At 160 Stores,2019-06-27,ANF,2019-06-27 14:16:00+00:00,ABERCROMBIE & FITCH CO,83976.0,00289620,0.001896377187222242,-0.01508161425590515,0.008124947547912598,-0.003099766792729497,0.01337065640836954,0.01841050758957863,0.01566738449037075,0.02491842769086361,0.01505066454410553,-0.01254629716277122,-0.01097317505627871,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,0.6,1.42,-0.09,0.009,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,0.53,0.18,0.41,0.009,2019-07-12,884908.0,0.9302,0.9295,0.3936,1.8515860000000002,-1.849689622812778,1.4765120000000003,-1.4915936142559054,0.15355200000000002,-0.14542705245208742,-0.9138930000000001,0.9107932332072706,0.5674880000000001,-0.5541173435916306,0.422876,-0.40446549241042135,-0.9291109999999999,0.9447783844903707,-0.132237,0.1571554276908636,0.09995900000000005,-0.08490833545589452,-0.532823,0.5202767028372288,0.830692,-0.8416651750562787,-3.3412832370686836,-1.637020666707993,0.7653661807551831,-0.04778960279478134,0.29117151209586867
Abercrombie & Fitch Announces 5M Buyback,2019-06-14,ANF,2019-06-14 12:34:00+00:00,ABERCROMBIE & FITCH CO,83976.0,00289620,0.009120481088757515,0.01129778008908033,-0.001432232558727264,-0.01491682324558496,-0.03727427870035172,-0.002722327597439289,0.0009098810260184109,-0.009090885519981384,-0.0137614905834198,-0.006201574113219976,-0.007176273036748171,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,-0.27,-0.79,0.32,0.009,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,819650.0,0.9529,1.084,0.5028,-0.943747,0.9528674810887575,0.27171900000000004,-0.2604212199109197,1.33938,-1.3408122325587273,0.131488,-0.14640482324558496,0.3511969999999999,-0.38847127870035164,-0.715673,0.7129506724025607,-1.2503620000000002,1.2512718810260186,-0.19929399999999997,0.1902031144800186,0.023326000000000013,-0.03708749058341981,2.0747679999999997,-2.0809695741132197,1.65744,-1.6646162730367482,0.6924462611778378,-1.601233452469647,-1.4872170558043123,0.17807457045662411,-1.6282476698247896
Atlantic Equities Downgrades Aon to Neutral,2019-06-14,AON,2019-06-14 10:45:00+00:00,AON PLC NEW,61735.0,G0403H10,0.005693810060620308,0.005368817131966352,-0.0008432432077825069,-0.002531650010496378,0.0,-0.005358111578971148,-0.01474342122673988,0.00546758621931076,0.00944481510668993,-0.02920325472950935,-0.004088878631591797,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,-0.27,-0.79,0.32,0.009,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,818643.0,0.7949,-0.2476,0.3489,0.10162899999999997,-0.09593518993937966,-0.418521,0.42388981713196633,0.9112170000000002,-0.9120602432077827,0.026792000000000038,-0.029323650010496416,0.72535,-0.72535,-0.052023999999999994,0.046665888421028846,-0.010514000000000072,-0.004229421226739808,-0.6064670000000001,0.6119345862193108,0.060911,-0.05146618489331007,0.10294700000000008,-0.13215025472950942,0.6038970000000001,-0.6079858786315919,0.32795462719258667,-0.48817042607581634,-0.9413838932182791,-0.7080077615894677,-0.13723126484081155
UPDATE: AO Smith Says Increased 2019 Planned Rule 10b5-1 Trading Plan From $200M To $300M,2019-06-03,AOS,2019-06-03 12:09:00+00:00,SMITH A O CORP,65402.0,83186520,0.02049387246370316,-0.002311252057552338,-0.004633212462067604,0.0,0.0137057825922966,-0.006122491788119078,0.01026698015630245,0.008511155843734741,-0.01801234856247902,-0.000384797080187127,-0.001026585814543068,2019-06-04,2019-06-05,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,-0.4,0.35,1.66,0.009,2.33,0.42,-0.03,0.009,2019-06-04,0.7,-0.98,-0.97,0.009,2019-06-05,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,753514.0,0.9941,0.8611,0.5095,0.7585149999999998,-0.7380211275362967,2.67163,-2.6739412520575523,-0.633223,0.6285897875379324,-0.334694,0.334694,0.47451900000000014,-0.46081321740770353,0.542189,-0.5483114917881191,-0.04534199999999999,0.055608980156302446,-0.34117400000000003,0.3496851558437348,1.082489,-1.100501348562479,-0.776636,0.7762512029198129,0.12996799999999997,-0.13099458581454304,-3.4119623795938487,-2.04535146451962,0.9632837875379323,-0.6744307091958226,-0.5982620872452911
AO Smith Approved Addition Of 3M Shares Of Common Stock To Existing Discretionary Share Repurchase Authority,2019-06-03,AOS,2019-06-03 12:08:00+00:00,SMITH A O CORP,65402.0,83186520,0.02049387246370316,-0.005596776027232409,0.00405755965039134,0.002085825428366661,0.01378948241472244,-0.0006416405667550862,-0.002311252057552338,-0.004633212462067604,0.0,0.0137057825922966,-0.006122491788119078,2019-06-04,2019-06-05,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,-0.4,0.35,1.66,0.009,2.33,0.42,-0.03,0.009,2019-06-04,0.7,-0.98,-0.97,0.009,2019-06-05,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,753514.0,0.9941,0.8611,0.5095,0.7585149999999998,-0.7380211275362967,2.67163,-2.6772267760272324,-0.633223,0.6372805596503913,-0.334694,0.33677982542836665,0.47451900000000014,-0.4607295175852777,0.542189,-0.5428306405667551,-0.04534199999999999,0.043030747942447656,-0.34117400000000003,0.33654078753793243,1.082489,-1.082489,-0.776636,0.7903417825922966,0.12996799999999997,-0.13609049178811905,-3.415247903563529,-2.039946216376841,0.9740603850787579,-0.6667803327236661,-0.5914968142821975
A. O. Smith Adds 3M Shares To Buyback,2019-06-03,AOS,2019-06-03 12:06:00+00:00,SMITH A O CORP,65402.0,83186520,0.02049387246370316,0.003782849991694093,-0.001559390802867711,-0.005596776027232409,0.00405755965039134,0.002085825428366661,0.01378948241472244,-0.0006416405667550862,-0.002311252057552338,-0.004633212462067604,0.0,2019-06-04,2019-06-05,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,-0.4,0.35,1.66,0.009,2.33,0.42,-0.03,0.009,2019-06-04,0.7,-0.98,-0.97,0.009,2019-06-05,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,753514.0,0.9941,0.8611,0.5095,0.7585149999999998,-0.7380211275362967,2.67163,-2.667847150008306,-0.633223,0.6316636091971323,-0.334694,0.3290972239727676,0.47451900000000014,-0.4704614403496088,0.542189,-0.5401031745716334,-0.04534199999999999,0.059131482414722436,-0.34117400000000003,0.34053235943324495,1.082489,-1.0848002520575524,-0.776636,0.7720027875379324,0.12996799999999997,-0.12996799999999997,-3.4058682775446023,-2.0361835408111735,0.9607608331698998,-0.6814673909484745,-0.5832047972432859
"Loop Capital Initiates Coverage On Alpha & Omega with Buy Rating, Announces $13 Price Target",2019-06-18,AOSL,2019-06-18 11:57:00+00:00,ALPHA & OMEGA SEMICONDUCTOR LTD,93340.0,G6331P10,0.02718670666217804,-0.02270625159144402,-0.03413938730955124,0.01914584822952747,0.0003852917579934001,-0.002407550113275647,0.01197032071650028,-0.003434137208387256,-0.01828279532492161,-0.0001949750731000677,0.01540863886475563,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,1.04,0.16,0.33,0.009,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,836338.0,0.8488,1.9697,0.5204,1.378636,-1.351449293337822,0.18504300000000007,-0.20774925159144408,-0.06435199999999994,0.030212612690448698,-1.110619,1.1297648482295275,-2.0106900000000003,2.0110752917579937,0.216358,-0.21876555011327564,-0.010313000000000017,0.0222833207165003,3.268418,-3.2718521372083873,2.164236,-2.1825187953249214,-0.48569,0.48549502492689994,-1.849755,1.8651636388647557,-1.559198544929266,-0.17753663890099539,1.1599774609199762,2.9220745898742453,-3.3001944981384286
Longbow Research Downgrades Amphenol to Neutral,2019-06-17,APH,2019-06-17 10:43:00+00:00,AMPHENOL CORP NEW,84769.0,03209510,-0.008483595214784145,-0.008454571478068829,-0.04060295596718788,-0.007882376201450825,-0.01578325405716896,0.01619896851480007,0.0009596026502549648,0.02940082177519798,-0.01029650494456291,-0.02457129396498203,0.0188659243285656,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,0.15,0.63,-1.12,0.009,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,826974.0,1.0139,-0.0485,-0.0565,0.19381,-0.20229359521478416,1.037051,-1.0455055714780688,0.36201300000000003,-0.4026159559671879,0.941826,-0.9497083762014509,-0.17942899999999998,0.16364574594283102,-0.296596,0.3127949685148001,-1.041227,1.0421866026502549,-0.063534,0.09293482177519798,0.553555,-0.5638515049445629,0.6329470000000001,-0.6575182939649822,0.8029600000000001,-0.7840940756714345,-1.247799166692853,-1.4481215274452568,-1.3523243321686387,-0.4732676617438198,-0.5575474816407266
"Amphenol shares are trading lower in sympathy with Broadcom, which reported weak Q2 results and cut FY19 guidance on Thursday.",2019-06-14,APH,2019-06-14 17:54:00+00:00,AMPHENOL CORP NEW,84769.0,03209510,-0.02673130668699741,-0.008454571478068829,-0.04060295596718788,-0.007882376201450825,-0.01578325405716896,0.01619896851480007,0.0009596026502549648,0.02940082177519798,-0.01029650494456291,-0.02457129396498203,0.0188659243285656,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,-0.27,-0.79,0.32,0.009,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,819727.0,1.0107,-0.041,-0.0663,-0.25271499999999997,0.22598369331300255,0.20903100000000002,-0.21748557147806885,1.031689,-1.072291955967188,0.36769399999999997,-0.3755763762014508,0.9385319999999999,-0.9543152540571689,-0.18198799999999998,0.19818696851480005,-0.303042,0.30400160265025494,-1.0424989999999998,1.0718998217751978,-0.06616699999999999,0.05587049505543708,0.5631669999999999,-0.5877382939649819,0.629593,-0.6107270756714344,0.008498121834933703,-1.2897775274452568,-1.4478683321686387,-1.1317046617438196,0.43149351835927374
"Edward Jones Analyst David Heger, When Asked About Amphenol Weakness, Tells Benzinga Weakness Is Likely Related To Broadcom Earnings Call In Which Co. Lowered FY19 Guidance Due To Slowing Customer Activity, Huawei Ban And Trade Tensions",2019-06-14,APH,2019-06-14 15:26:00+00:00,AMPHENOL CORP NEW,84769.0,03209510,-0.02673130668699741,-0.008454571478068829,-0.04060295596718788,-0.007882376201450825,-0.01578325405716896,0.01619896851480007,0.0009596026502549648,0.02940082177519798,-0.01029650494456291,-0.02457129396498203,0.0188659243285656,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,-0.27,-0.79,0.32,0.009,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,819727.0,1.0107,-0.041,-0.0663,-0.25271499999999997,0.22598369331300255,0.20903100000000002,-0.21748557147806885,1.031689,-1.072291955967188,0.36769399999999997,-0.3755763762014508,0.9385319999999999,-0.9543152540571689,-0.18198799999999998,0.19818696851480005,-0.303042,0.30400160265025494,-1.0424989999999998,1.0718998217751978,-0.06616699999999999,0.05587049505543708,0.5631669999999999,-0.5877382939649819,0.629593,-0.6107270756714344,0.008498121834933703,-1.2897775274452568,-1.4478683321686387,-1.1317046617438196,0.43149351835927374
"Morgan Stanley Maintains Overweight on Amphenol, Lowers Price Target to $108",2019-06-10,APH,2019-06-10 12:28:00+00:00,AMPHENOL CORP NEW,84769.0,03209510,0.01030152477324009,-0.01317042671144009,-0.02018791809678078,-0.01406373269855976,-0.007082285359501839,-0.001858524745330215,-0.008454571478068829,-0.04060295596718788,-0.007882376201450825,-0.01578325405716896,0.01619896851480007,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,0.53,-0.04,0.08,0.009,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,790726.0,1.0073,-0.0755,-0.0755,0.539849,-0.5295474752267599,-0.134526,0.12135557328855992,-0.14867000000000002,0.12848208190321925,0.4852310000000001,-0.49929473269855984,-0.22748600000000002,0.22040371464049818,0.19709000000000004,-0.19894852474533026,1.0195969999999999,-1.0280515714780687,0.368331,-0.4089339559671879,0.950042,-0.9579243762014509,-0.164783,0.14899974594283105,-0.27157200000000004,0.2877709685148001,-0.4081919019382,0.24983765519177917,-0.3708126507953406,-0.4778395428033919,-2.1570877139344065
"Evercore ISI Group Initiates Coverage On Amphenol with Outperform Rating, Announces $102 Price Target",2019-06-06,APH,2019-06-06 10:50:00+00:00,AMPHENOL CORP NEW,84769.0,03209510,0.01255644205957651,0.0111619746312499,-0.007830873131752014,-0.01317042671144009,-0.02018791809678078,-0.01406373269855976,-0.007082285359501839,-0.001858524745330215,-0.008454571478068829,-0.04060295596718788,-0.007882376201450825,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,0.55,-1.04,0.01,0.009,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,776246.0,1.0053,-0.074,-0.0696,0.638179,-0.6256225579404235,1.1343320000000001,-1.1231700253687502,0.539201,-0.5470318731317521,-0.131416,0.11824557328855992,-0.15349600000000002,0.13330808190321924,0.4849600000000001,-0.4990237326985599,-0.22624300000000003,0.2191607146404982,0.19112700000000005,-0.19298552474533026,1.019704,-1.0281585714780688,0.3643160000000001,-0.40491895596718797,0.9463650000000001,-0.954247376201451,-1.7487925833091738,-1.6702018985005023,-0.42878629984319216,-0.24747007750678068,-2.8601734464500996
Apollo Global Management shares are trading higher after JMP Securities maintained an Outperform rating and raised the price target from $36 to $40.,2019-06-07,APO,2019-06-07 18:36:00+00:00,APOLLO GLOBAL MANAGEMENT INC NEW,12591.0,03769M10,0.02543974108994007,0.01070269010961056,0.007289724424481392,-0.002513916464522481,0.0009164129733107984,-0.002060157712548971,-0.002523026196286082,-0.002759471070021391,0.02736354619264603,0.002394075039774179,-0.02291380986571312,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,1.04,0.05,-1.2,0.009,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,778728.0,1.3027,0.6267,0.205,1.149143,-1.12370325891006,0.690763,-0.6800603098903895,-0.191249,0.1985387244244814,-0.197543,0.19502908353547752,1.098093,-1.0971765870266892,-0.7722220000000001,0.7701618422874511,0.369626,-0.3721490261962861,1.5317299999999998,-1.5344894710700212,0.37180100000000005,-0.344437453807354,0.8956409999999998,-0.8932469249602256,-0.5652659999999999,0.5423521901342868,-1.8037635688004494,-0.48152158546590806,0.39356780795995894,-0.13198566120376054,-1.8318088436121491
"JMP Securities Maintains Market Outperform on Apollo Global Mgmt, Raises Price Target to $40",2019-06-07,APO,2019-06-07 13:46:00+00:00,APOLLO GLOBAL MANAGEMENT INC NEW,12591.0,03769M10,0.02543974108994007,0.01070269010961056,0.007289724424481392,-0.002513916464522481,0.0009164129733107984,-0.002060157712548971,-0.002523026196286082,-0.002759471070021391,0.02736354619264603,0.002394075039774179,-0.02291380986571312,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,1.04,0.05,-1.2,0.009,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,778728.0,1.3027,0.6267,0.205,1.149143,-1.12370325891006,0.690763,-0.6800603098903895,-0.191249,0.1985387244244814,-0.197543,0.19502908353547752,1.098093,-1.0971765870266892,-0.7722220000000001,0.7701618422874511,0.369626,-0.3721490261962861,1.5317299999999998,-1.5344894710700212,0.37180100000000005,-0.344437453807354,0.8956409999999998,-0.8932469249602256,-0.5652659999999999,0.5423521901342868,-1.8037635688004494,-0.48152158546590806,0.39356780795995894,-0.13198566120376054,-1.8318088436121491
Apogee Trades Higher On Q1 Earnings Beat,2019-06-27,APOG,2019-06-27 18:29:00+00:00,APOGEE ENTERPRISES INC,14526.0,03759810,0.1101522818207741,-0.01568647846579552,0.005582894664257765,-0.01672274991869926,0.005543561652302742,0.0101411622017622,0.01539604365825653,-0.01423360500484705,-0.001682878471910954,0.003270291956141591,0.0116607341915369,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,0.6,1.42,-0.09,0.009,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,0.53,0.18,0.41,0.009,2019-07-12,881079.0,1.0384,1.0601,0.466,2.095442,-1.9852897181792257,1.677836,-1.6935224784657956,0.15476599999999993,-0.14918310533574217,-1.0605630000000001,1.0438402500813009,0.622768,-0.6172244383476972,0.49883600000000006,-0.48869483779823786,-1.0470169999999999,1.0624130436582564,-0.163483,0.14924939499515294,0.09758500000000006,-0.09926787847191101,-0.6125430000000001,0.6158132919561417,0.94123,-0.9295692658084631,-3.6788121966450213,-1.8427055838015378,0.8946571447455587,-0.062079026064634224,0.3099437485309391
