headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,sum_exret_1,sum_exret_5,sum_exret_10
decrease,0.6,0.8,2320,SOUTHWEST AIRLINES CO,'737 Max grounding tests Southwest's relationship with Boeing' -Article From The Air Current ~1 Hour Ago,1,,127,12,0.0,2019-04-23,58683.0,0.2652005758136511,2.7277865735522377,-1.0986965115135416,-0.9007305838167668,-1.99014270840131,-2.027282574399669,2.0886,1.3357,0.7733,0.97,0.72,-0.48,0.01,1.7688000000000001,3.7714000000000003,1.4537000000000004
uncertain,0.2,0.5,4356,VIA RENEWABLES INC,'@CBS -@Viacom execs bracing for possible Aug 8 announcement of CBS/Viacom merger' -Tweet From Charlie Gasparino,1,,141,12,1.0,2019-08-01,14830.0,1.566820964217186,-0.3686632053604866,-3.317977868133737,-0.5454583559185266,-0.4549607954540624,-0.4549607954540624,-0.8227,-0.3493,0.4791,-1.04,-0.42,-1.9,0.007,1.6273,-0.4384000000000001,-1.7887
uncertain,0.3,0.6,3011,VIA RENEWABLES INC,"'@CBS board members scheduled to meet Friday to discuss M&A matters including possible @Viacom merger--sources. Meeting will not be with full board, just members who deal w M&A more now' -FBN's Charlie Gasparino Tweets",1,,160,12,1.0,2019-06-12,14830.0,0.9990885853767396,1.4532229229643925,-2.4523202722605775,-2.535206638276577,0.2898526269042634,2.2660149834014875,6.0694,6.1364,0.3746,-0.2,0.41,-0.99,0.009,6.9317,6.9114,3.3166
uncertain,0.3,0.6,629,CATERPILLAR INC,"'@CaterpillarInc and continue our Administration's fight for a free and fair trade deal. While the Democrats are focused on Presidential harassment, we will continue to fight for what matters most to the American people.' -VP Pence",1,,154,12,1.0,2019-09-30,18542.0,-3.119305521249771,-4.797717998002716,1.6388308278076469,0.1582379569299519,-0.0157999082856963,0.4762270878793551,-0.2212,-0.9195,1.378,0.5,-0.17,-0.48,0.009,-2.2407,-4.0569,1.3239
uncertain,0.4,0.6,3243,T MOBILE U S INC,'@TMobile - @sprint discuss last-minute settlement negotiations w NY Ags...' -Tweet From FOX Business' Charlie Gasparino,1,,134,12,1.0,2019-12-06,91937.0,-2.4054478853940964,-2.919985450378737,-0.4373505077060913,-1.7870742827653885,-1.3716186442502054,-0.9015932585307418,1.0398,0.3665,0.7346,0.91,0.24,0.37,0.007,-1.8034999999999999,-3.1311999999999998,-1.8760999999999997
increase,0.7,0.8,2866,T MOBILE U S INC,'@TMobile - @sprint execs believe @JusticeATR announcement on controversial $26b merger is imminent could be as early as today so stay tuned interesting to note @JohnLegere and @marceloclaure spent the weekend and into Monday in DC story developing',1,,162,11,2.0,2019-06-25,91937.0,-2.0648978650569916,1.206759959425474,5.430404323316718,-0.2113553928211331,-3.0668540845343872,-3.5002528148804113,-1.2708,-0.5214,0.7759,-0.98,0.34,0.71,0.009,-2.5486999999999997,-0.9453999999999998,2.6870999999999996
increase,0.6,0.8,4546,T MOBILE U S INC,'@TMobile @sprint deal participants say formal @JusticeATR announcement now likely Friday' -FBN's Charlie Gasparino Tweets,1,,134,11,2.0,2019-07-25,91937.0,5.431105196475983,-0.7508521142477687,-2.515332088637634,3.1609944999217987,3.798605060530979,4.106935521558297,-0.8684,-0.391,0.773,-0.63,-0.66,-0.12,0.009,4.3972999999999995,0.4691999999999994,-0.7283000000000006
uncertain,0.5,0.7,4031,T MOBILE U S INC,'@TMobile @sprint discussed possible repricing of merger amid divestitures; cos now leaning against repricing but no final decision made-sources' -Tweet From Charlie Gasparino,1,,145,12,1.0,2019-08-01,91937.0,-1.992175355553627,-1.7778288398213935,-2.572186278693689,-1.9311187788844109,-3.2167928324298822,-5.364981043487715,-0.5268,0.3035,0.8047,-1.04,-0.42,-1.9,0.007,-0.9955999999999999,-0.8939999999999999,0.9634
increase,0.7,0.8,3831,T MOBILE U S INC,'@TMobile @sprint execs tell regulators merger would reduce wireless costs for consumers by increasing capacity; banking on antitrust chief Delharim @FCC chief Pai to approve deal. ' -Charlie Gasparino Tweets (1/2),1,,155,11,2.0,2019-04-08,91937.0,0.2667342545464635,3.593987713093494,3.537830368114925,0.428258953616023,1.9565195112617009,0.8891368182139425,1.2509,1.1759,0.8257,0.08,-0.29,0.1,0.01,1.9693999999999998,4.3706,3.5056999999999996
uncertain,0.4,0.6,4025,T MOBILE U S INC,'@TMobile @sprint launch early stage settlement negotiations with state AGs suing to block $26B merger. ' -FBN's Charlie Gasparino Tweets,1,,140,12,1.0,2019-08-14,91937.0,0.4419554490596056,1.6248537866420998,0.1689814059395278,0.883805938065052,0.1290068623483353,-0.3594335658339886,-0.8889,1.4212,0.7736,-2.95,0.22,-0.51,0.007,1.7324,0.7281,0.4175000000000001
increase,0.6,0.8,3626,T MOBILE U S INC,"'@TMobile is going to be @Microsoft's US partner in testing the software giant's new game streaming service, dubbed Project xCloud, in a mobile environment' -Tweet From Light Reading",1,,145,11,2.0,2019-09-25,91937.0,-1.0149073787033558,-4.260110231698988,-2.531006913670719,-0.7503733038902283,-1.5262387083571085,-2.0246905919106384,0.567,0.0322,0.7619,0.69,0.36,0.53,0.009,-0.6793,-1.5723,-0.6345000000000002
decrease,0.7,0.8,3049,MORGAN STANLEY DEAN WITTER & CO,"'@Uber IPO debacle sparks criticism of co officials underwriters and @NYSE as small investors experienced huge losses while professional traders ""flipped"" shares. @MorganStanley @NYSE @Uber officials all under fire for mispricing IPO...' -Tweet Gasparino",1,,171,12,0.0,2019-05-13,69032.0,-0.3847939893603325,-0.7016780972504577,-4.549574868275585,-0.2368150977417826,-0.4083357750287675,-0.7921193376275726,-4.6612,-1.5051,1.1986,-2.67,-0.73,0.28,0.009,-3.0136000000000003,-3.4923,-5.732
uncertain,0.2,0.5,1751,GEVO INC,"'@realDonaldTrump is on the phone w @SecretarySonny who is w/ farmers & ranchers in  attendance at the Farm Progress Show in Decatur, Illinois. Our @POTUS is working hard for our farmers & supports them in all that they do!' -WH Press Sec Grisham",1,,165,12,1.0,2019-08-28,12579.0,-2.247197739779949,11.98501625523123,22.09737457469143,-4.3636322021484375,-4.014594700239371,-5.7347615539223735,1.5209,0.7476,1.1296,0.68,0.47,0.62,0.007,-3.0315000000000003,9.628600000000002,17.3317
increase,0.7,0.8,1659,K B HOME,'A Clearer Path To Earnings Growth': KB Home's Strong Q2 Triggers Analyst Upgrades,1,,121,11,2.0,2019-06-27,70092.0,1.339110545814037,2.2449773011046004,3.859793138210144,-1.2174601666629314,-3.8414329095221023,-4.42729527284923,7.9048,7.4162,0.8273,0.6,1.42,-0.09,0.009,8.1837,7.7951,8.7864
increase,0.7,0.8,3265,QUALCOMM INC,'A Headline Negative': Intel Analysts React To Chipmaker's Exit From 5G Modems,1,,121,11,2.0,2019-04-17,77178.0,1.0242761112749577,7.574605286275271,10.192207284871335,23.20740967988968,23.704997852084908,26.028614187234233,12.2498,12.5499,0.9512,-0.32,-0.7,0.83,0.01,13.459499999999998,19.2522,21.9474
decrease,0.6,0.8,2433,ALTRIA GROUP INC,"'A House panel is threatening to subpoena Juul, saying the e-cigarette maker is not cooperating with a congressional probe' -CNBC",1,,133,12,0.0,2019-09-18,13901.0,-1.7629804089665413,-0.685599334273379,-1.5426077612095468,-0.2414838876575231,-1.6662627262174934,-5.2271578199017625,-1.1377,-1.1243,0.4525,-0.05,-0.76,0.06,0.009,-2.8737000000000004,-1.4316000000000002,-0.6903000000000001
uncertain,0.4,0.6,2528,ISHARES TRUST,'A Look Inside Can Prove Meaningful': Queries Warranted With China ETFs,1,,120,12,1.0,2019-02-06,12628.0,-1.460226159542799,-0.1342763279955972,0.3356779628145734,1.8267961218953133,2.120441043309995,1.5005890704944402,-1.0299,-0.8008,1.1072,-0.22,-0.02,0.07,0.01,-1.2412999999999998,-2.0006999999999997,-2.5887
increase,0.7,0.8,3995,WINNEBAGO INDUSTRIES INC,'A Natural Fit With Our Portfolio': Winnebago To Buy Newmar For $344M,1,,128,11,2.0,2019-09-16,51086.0,3.212955594062805,6.479019223112603,1.8321791876990456,4.252906143665314,4.907278971163298,7.798299189223212,2.4204,2.661,1.0845,-0.23,0.9,0.53,0.009,5.6806,9.4434,6.3123000000000005
decrease,0.7,0.8,2923,NETAPP INC,"'A Negative Inflection': Wells Fargo, Morgan Stanley React To NetApp's Q3 Sales Miss, Weak Guidance",1,,124,12,0.0,2019-02-14,82598.0,0.5812110379338264,3.707189506280773,4.021365676866306,0.3127779113128781,2.153796678467268,2.045452214582233,-5.4788,-5.2133,1.3151,-0.21,0.52,-0.58,0.01,-6.1281,-3.9694,-4.3479
increase,0.7,0.8,1204,ELECTRONIC ARTS INC,'A Network Effect': New Model For Video Games Relies On In-Game Cash,1,,124,11,2.0,2019-02-20,75828.0,-1.7945824190974236,-0.8009741842997742,-3.913617277434645,-3.631596267223358,-2.175772859024583,0.6943756510807253,-4.2055,-4.4382,1.1692,0.19,0.21,0.55,0.01,-5.8102,-5.6552,-7.5306
decrease,0.8,0.9,3138,NORWEGIAN CRUISE LINE HLDGS LTD,"'A Norwegian Cruise Line employee sexually assaulted an 11-year-old passenger after using a master key to enter her cabin, a lawsuit alleges' -Business Insider",1,,150,12,0.0,2019-05-01,13760.0,-1.896549016237259,-1.1379307526141358,-2.1896559806247384,-1.2088339775800705,-1.5365829864087632,-0.7218307272810032,2.8551,3.8846,1.232,-0.83,-0.1,-0.02,0.009,2.1761999999999997,4.387899999999999,4.719999999999999
decrease,0.4,0.7,4137,TESLA INC,'A Tesla car went on fire in a repair shop in Hangzhou' -YouTube,1,,119,12,0.0,2019-08-19,93436.0,-0.4276335705071687,-5.215360220474219,-0.8023660649736697,1.9940655678510664,0.1457094806063041,-6.408509871783052,3.1327,1.6762,1.2845,1.14,0.01,0.22,0.007,2.2049,-1.5541000000000005,2.0834999999999995
decrease,0.6,0.8,25,ACADIA PHARMACEUTICALS,'A safety watchdog argues the FDA should reconsider approval of a Parkinson's psychosis drug' -STAT News,1,,134,12,0.0,2019-04-02,90177.0,0.1098121749237179,-2.37920821277966,-6.625181381183309,0.4841682035475969,1.276276872191584,2.8201210838929125,1.2602,1.3499,1.9694,-0.05,-0.13,-0.44,0.01,0.9180000000000001,-1.6947999999999999,-8.486999999999998
uncertain,0.2,0.5,1680,ISHARES TRUST,'A selection who will please biopharma and investors.' -Tweet From STAT News' Adam Feuerstein Responding To Report Trump Could Name Ned Sharpless Acting FDA Commissioner,1,,137,12,1.0,2019-03-12,88893.0,1.3054423965513706,1.7972123386068797,-1.3501381360135345,2.136082947254181,1.6400961263043137,0.964774307057792,0.8203,0.5139,1.1931,0.25,-0.28,-0.09,0.009,0.999,0.5567,-1.6854000000000002
increase,0.7,0.8,816,DISH NETWORK CORP,"'AT&T May Spinoff DirecTV, UBS Says, Clearing Way for Dish to Buy' -Bloomberg",1,,130,11,2.0,2019-06-06,81696.0,2.542836219072342,4.726365603046134,8.04311724932283,-0.9103498421609402,1.0976622301364536,-0.5261767836839848,0.7238,-0.0112,1.3192,0.55,-1.04,0.01,0.009,1.1506999999999998,2.2771,2.6421999999999994
increase,0.6,0.8,293,ASTRAZENECA PLC,"'According to representatives from several large investment banks, it is their firm belief that Astrazeneca will acquire Aveo Oncology...' -Seeking Alpha Blog Post From TheBlueLion",1,,142,11,2.0,2019-03-27,79363.0,0.7737350650131702,-3.6576818778569775,-4.947246244530912,0.9165673516690732,0.821785596058433,-0.0232878718163687,-0.6754,-0.4687,0.4275,-0.5,0.1,0.5,0.009,0.125,-5.0739,-6.7217
decrease,0.7,0.8,327,ACTIVISION BLIZZARD INC,'Activision Blizzard Begins Massive Layoffs' -Kotaku,1,,120,12,0.0,2019-02-12,79678.0,6.959447264671326,2.6637887086623513,0.2879837705741739,-7.601933181285858,-8.757958356762675,-6.720928640424628,3.8893,2.1557,1.2767,1.36,0.02,-0.16,0.01,8.7477,3.0626999999999995,0.25179999999999936
increase,0.7,0.8,905,CENTENE CORP DEL,"'Activist Hedge Fund Third Point Has Built a Centene Stake Worth at Least $300 Million' -Dow Jones, Citing Sources",1,,133,11,2.0,2019-05-24,89269.0,-1.371547020971775,-8.879900686775944,-3.340949375944202,-2.395210787653923,-3.0101527760318936,-0.1621334103876104,2.6164,2.3449,1.1429,0.23,0.5,0.31,0.009,1.8558,-2.8440000000000016,-2.8108000000000017
uncertain,0.4,0.6,1439,GILEAD SCIENCES INC,'Activists Say A Patent Office Lawyer's Tweets Showed 'Bias' In Favor Of Gilead In HIV Drug Case' - STAT,1,,136,12,1.0,2019-12-12,77274.0,-2.7502598240971565,-3.4599977506462487,-2.484105423024652,1.0435255244374275,1.269981269479592,1.0435255312546188,0.7082,-0.0382,0.8213,0.9,-0.14,1.14,0.007,-2.7708,-4.5281,-4.3267
increase,0.7,0.8,5,ADVANCE AUTO PARTS INC,'Advance Auto Parts to buy DieHard brand from Sears for $200 million in cash deal' -CNBC,1,,130,11,2.0,2019-12-23,89217.0,0.3750741481781006,0.1187737933894705,-4.257046585293001,1.0480568744242191,0.0953142395182293,0.1269959178399338,1.17,1.097,0.6683,0.1,0.19,-0.35,0.007,1.4584,1.1151,-3.9635
increase,0.7,0.8,4443,T MOBILE U S INC,"'After a year long review, I announced today that I support the combination of T-Mobile & Sprint. The record that's developed is clear: it will enable Americans across the country to see more competition and an accelerated buildout of fast, 5G service...'",1,,158,11,2.0,2019-05-20,91937.0,-1.4561238698661327,-3.039975922120719,-3.3209838574625894,-0.0132588320411741,0.9915657956565348,2.404897158223007,3.8742,4.3667,0.76,-0.65,-0.23,0.72,0.009,2.2175,2.3465999999999996,2.0705999999999998
increase,0.7,0.8,3185,NETFLIX INC,"'After years of  making ""Elite"" short calls on $NFLX Citron is going ""Dark"".  New data shows Intl traction might be ""The Mechanism"" to take the stock back to $350.  Long $NFLX into next Q...' -Citron Tweet",1,,161,11,2.0,2019-11-07,89393.0,0.6906792521476746,0.0172628422371756,7.638910985251845,0.1944233430549502,-1.4580308480812931,0.6206195030631134,0.3396,-0.2462,1.5301,0.38,-0.14,0.51,0.006,-0.035900000000000015,-0.7245000000000001,6.1979
decrease,0.5,0.7,1235,EXPEDIA GROUP INC,'Airbnb Agrees to Buy Hotel Tonight' -The Wall Street Journal,1,,119,12,0.0,2019-03-07,90808.0,-1.461515948176384,-1.9162070506155815,0.7632305699111885,-0.2937226789072156,0.4799990030842416,0.2634326835321054,-1.6922,-1.0171,0.8368,-0.82,-0.07,-0.33,0.009,-2.3034999999999997,-4.733699999999999,-3.359399999999999
increase,0.7,0.8,322,ALIBABA GROUP HOLDING LTD,"'Alibaba Said to Pick CICC, Credit Suisse to Lead Hong Kong Offer' -Recent Bloomberg Article",1,,130,11,2.0,2019-06-10,14888.0,1.7516344785690308,0.0375336027172767,5.161088217286136,1.8019773066043856,1.701287060294998,0.0518987030852846,3.6439,2.8615,1.4642,0.53,-0.04,0.08,0.009,4.7798,2.7810999999999995,5.318
decrease,0.7,0.8,334,ALIBABA GROUP HOLDING LTD,'Alibaba faces growing regulatory threat as China's economy falters' -FT,1,,124,12,0.0,2019-01-14,14888.0,1.078582834452391,1.929382738301788,5.0981444698601885,-0.2439152915030717,-0.3949386877974303,3.0860510853671697,-1.3547,-0.531,1.3953,-0.6,-0.59,0.94,0.01,-0.9414,-1.1649000000000003,1.5055999999999998
increase,0.7,0.8,4099,TESLA INC,"'All $tsla models are waivered sales tax in China, according to gov agency MIIC. This comes today as Tesla is raising price due to Renminbi appreciation.  Good for China sales.' -Ming Zhao Of 86 Research",1,,152,11,2.0,2019-08-30,93436.0,-0.2659483579918742,2.7392371116387704,7.6237744821876285,2.8387265279889107,3.564090438973455,3.1209333557307595,1.7591,1.713,1.306,0.03,-0.38,0.23,0.007,2.5743,2.3211,5.722199999999999
decrease,0.5,0.7,3387,INVESCO QQQ TRUST,'Amazon enters bear market territory' -CNBC,1,,116,12,0.0,2019-02-01,86755.0,1.2421629391610622,0.6628848185460834,2.681400779656107,1.4968681149184704,4.078724979288828,3.096071942778189,-0.4222,-0.6094,1.2652,0.14,-0.14,0.43,0.01,-0.2881000000000001,-0.07220000000000007,-1.6034000000000002
increase,0.5,0.7,2933,NETEASE INC,"'Amazon's China unit in merger talks with NetEase's Kaola: report', Reuters",1,,122,11,2.0,2019-02-19,88362.0,1.2889769859611988,-2.094581873426582,-0.2917605417399826,-5.606703460216522,-5.367315578161325,-6.865793660892461,0.8874,0.6743,1.0697,0.19,0.29,0.3,0.01,1.75,-1.7864,0.33959999999999946
uncertain,0.4,0.6,2837,NETFLIX INC,"'And oh, I have another big story coming about Fox soon. It involves Netflix. Stay tuned.' -Eriq Gardner Tweets; Gardner Wrote The Hollywood Reporter Story On The $179 Mln 'Bones' Ruling",1,,150,12,1.0,2019-02-27,89393.0,-1.3145172968506813,-0.8983959852548629,-0.457465078663255,0.2912801457569003,0.537163872862223,2.2410847267428924,-0.5754,-0.7603,1.9409,0.09,0.2,-0.12,0.01,-1.4830999999999999,0.5227000000000004,-1.6739999999999995
uncertain,0.2,0.7,1180,ISHARES INC,'Andrew Scheer resigns as Conservative leader' -Canada's Globe And Mail,1,,120,12,1.0,2019-12-12,83211.0,0.1349558588117361,1.0955270216993496,1.9160513421792924,0.3731364151462912,0.3731364151462912,0.3731364151462912,0.169,-0.4327,0.6573,0.9,-0.14,1.14,0.007,-0.285,-0.1551,-0.00799999999999998
increase,0.5,0.7,202,AON PLC NEW,'Aon Considers Offer for Rival Willis Towers Watson' -Bloomberg Earlier Reported,1,,121,11,2.0,2019-03-05,61735.0,4.292527958750725,5.869631827033195,6.81081525129974,-0.5942260846495628,-0.5246860203395487,-0.3271204974768071,-7.8415,-7.7323,0.7005,-0.17,-0.31,-0.23,0.009,-2.8604000000000003,-1.8503000000000003,-1.963
decrease,0.6,0.8,204,AON PLC NEW,'Aon facing federal probes of termination claim' -Insurance Insider,1,,116,12,0.0,2019-04-11,61735.0,1.282417494803667,0.7360968469169782,3.6114778385962776,0.4883699584752321,0.0289386395860402,0.1448519733286302,0.6075,0.5975,0.6636,0.0,-0.31,0.41,0.01,1.4386,0.9753000000000001,2.9348
increase,0.7,0.8,974,ELECTRONIC ARTS INC,'Apex Legends hit 50 Million players worldwide! We are humbled by all your support and can't wait to show you what's next.' -Tweet From Electronic Art's Apex Legends Account,1,,143,11,2.0,2019-03-04,75828.0,-1.6137318685650826,1.7987459506111358,2.4360187605317662,1.7018217593431473,-0.4394856508806777,-1.1065953194749678,-0.1232,0.474,1.1657,-0.52,-0.4,0.37,0.009,-0.9506000000000001,3.021699999999999,1.5823999999999994
increase,0.5,0.7,2840,NETFLIX INC,"'Apple is targeting April to launch its new video service, but Netflix won't be a part of it and HBO is in doubt' -CNBC",1,,133,11,2.0,2019-02-13,89393.0,2.0752249285578728,1.4782421631704068,1.799476272715772,4.118818044662476,3.567624776056877,4.426912442192998,-2.278,-2.8385,1.9609,0.28,0.07,0.07,0.01,-0.36149999999999993,-3.2075,-3.7303
decrease,0.4,0.7,2709,QUALCOMM INC,'Apple's star witness in Qualcomm patent trial refuses to testify without subpoena' -Apple Insider,1,,120,12,0.0,2019-03-07,77178.0,-0.925411842763424,2.535633448458796,6.922083556601533,2.7437906712293625,3.0494617564191806,2.250919710506994,-1.4051,-0.5852,1.0167,-0.82,-0.07,-0.33,0.009,-1.2959,-0.23829999999999996,2.3623000000000003
increase,0.7,0.8,3282,QUALCOMM INC,"'Apple, Qualcomm settle royalty dispute, sources say' -CNBC, citing sources",1,,119,11,2.0,2019-04-16,77178.0,12.24983036518097,23.250540865374504,22.597596687690704,0.4038622137159109,2.289801006834291,1.5089623047079614,23.2074,23.0737,0.9689,0.13,0.12,0.7,0.01,35.623599999999996,44.2292,43.9857
increase,0.5,0.7,3638,SEMPRA ENERGY,"'Aramco Mulls US LNG Investment With Shortlist Of Four Projects' -Dow Jones, Citing Sources",1,,126,11,2.0,2019-01-08,86136.0,-0.9777156636118888,-0.8632041781776456,-0.5461068338438513,-0.0181030627572909,2.974361184413432,3.4469840628992277,2.7979,2.5469,0.2451,1.01,0.53,-0.63,0.01,1.4219,1.3182999999999998,1.3513999999999997
