BillID,Year,Major,MajorText,Party,PassH,PassS,Description,Description_CBP,DW1,DW1_impute,Chamber,BillNum,BillType,Cong,Minor,MultNo,PLaw,ReportH,ReportS,Veto,ComC,CumHServ,MRef,NameFull,Postal,State
114-HR-2423,2015,3,Health,200.0,0,0,"To amend the Federal Food, Drug, and Cosmetic Act with respect to valid scientific evidence.","To amend the Federal Food, Drug, and Cosmetic Act with respect to valid scientific evidence.",0.371,0.371,0,2423,HR,114,398.0,1.0,0,0,0,0,1.0,7301.0,1,John Shimkus,IL,21.0
96-HR-7316,1980,19,Government Operations,200.0,0,0,"A bill to amend the Federal Election Campaign Act of 1971 to impose certain limitations on the value of honorariums which may be accepted by a person employed by a Member, or by a committee, of the House of Representatives.","A bill to amend the Federal Election Campaign Act of 1971 to impose certain limitations on the value of honorariums which may be accepted by a person employed by a Member, or by a committee, of the House of Representatives.",0.159,0.159,0,7316,HR,96,2012.0,1.0,0,0,0,0,0.0,701.0,0,Thomas Tauke,IA,31.0
101-HR-4259,1990,17,Foreign Trade,200.0,0,0,"To extend the existing suspension of duty on m-Toluic acid until January 1, 1994.","To extend the existing suspension of duty on m-Toluic acid until January 1, 1994.",0.523,0.523,0,4259,HR,101,1807.0,1.0,0,0,0,0,0.0,2124.0,0,Howard Coble,NC,47.0
90-S-514,1967,20,Public Lands and Water Management,100.0,0,0,"A bill to establish a Redwood National Park in the State of California, and for other purposes","A bill to establish a Redwood National Park in the State of California, and for other purposes",-0.44,-0.44,1,514,S,90,2101.0,1.0,0,0,0,0,0.0,8000.0,1,"Metcalf, Lee  ",MT,64.0
89-HR-43,1965,14,"Banking, Finance, and Domestic Commerce",100.0,0,0,To amend the Federal Deposit Insurance Act and title IV of the- NationalHousing-Act  (relating to the Insurance of savings and loan-accouiits) with reaped to the maximum amount of insurance which may be provided thereunder,To amend the Federal Deposit Insurance Act and title IV of the- NationalHousing-Act  (relating to the Insurance of savings and loan-accouiits) with reaped to the maximum amount of insurance which may be provided thereunder,-0.28,-0.28,0,43,HR,89,1501.0,1.0,0,0,0,0,0.0,35.83,1,"Patman, J.W. Wright",TX,49.0
113-HR-5050,2014,20,Public Lands and Water Management,200.0,1,1,"To repeal the Act of May 31, 1918, and for other purposes.","To repeal the Act of May 31, 1918, and for other purposes.",0.432,0.432,0,5050,HR,113,2102.0,1.0,1,1,0,0,0.0,5841.0,0,Michael Simpson,ID,63.0
84-S-1966,1955,10,Transportation,200.0,0,1,"A bill to amend the Interstate Commerce Act to provide for filing of documents evidencing the lease, mortgage, conditional sale, or bailment of motor vehicles sold to or owned by certain carriers subject to such act.","A bill to amend the Interstate Commerce Act to provide for filing of documents evidencing the lease, mortgage, conditional sale, or bailment of motor vehicles sold to or owned by certain carriers subject to such act.",0.605,0.605,1,1966,S,84,1002.0,1.0,0,0,1,0,0.0,0.0,1,"Bricker, John",OH,24.0
100-HR-5046,1988,13,Community Development and Housing Issues,100.0,0,0,"A bill to alleviate homelessness by expanding and preserving the supply of permanent, affordable, and decent housing.","A bill to alleviate homelessness by expanding and preserving the supply of permanent, affordable, and decent housing.",-0.469,-0.469,0,5046,HR,100,1409.0,1.0,0,0,0,0,0.0,4309.0,1,Bruce Vento,MN,33.0
102-HR-4344,1992,20,Public Lands and Water Management,100.0,0,0,"To amend the Surface Mining Control and Reclamation Act of 1977 to extend the Abandoned Mine Reclamation Program, and for other purposes.","To amend the Surface Mining Control and Reclamation Act of 1977 to extend the Abandoned Mine Reclamation Program, and for other purposes.",-0.32,-0.32,0,4344,HR,102,2103.0,1.0,0,0,0,0,0.0,5757.0,1,Nick Rahall,WV,56.0
91-HR-14104,1969,12,Social Welfare,200.0,0,0,"To amend title II of the  _Security Act so as to liberalize the con V,~*~ ditions governing eligibility of blind per_ _~, sons .to receive disability insurerifits thereunder","To amend title II of the  _Security Act so as to liberalize the con V,~*~ ditions governing eligibility of blind per_ _~, sons .to receive disability insurerifits thereunder",-0.001,-0.001,0,14104,HR,91,1304.0,1.0,0,0,0,0,0.0,12.0,1,"Dwyer, Florence P.",NJ,12.0
86-S-3054,1960,20,Public Lands and Water Management,100.0,0,0,"A bill to amend certain laws of the United States in light of the admission of the State of Hawaii into the Union, and for other purposes.","A bill to amend certain laws of the United States in light of the admission of the State of Hawaii into the Union, and for other purposes.",-0.538,-0.538,1,3054,S,86,2105.0,1.0,0,0,0,0,0.0,0.0,1,"Murray, James",MT,64.0
99-HR-5119,1986,15,Defense,100.0,0,0,A bill entitled: the Foreign Sourcing in Defense Contracts Act.,"A bill entitled: the """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Foreign Sourcing in Defense Contracts Act"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",-0.464,-0.464,0,5119,HR,99,1617.0,1.0,0,0,0,0,0.0,1384.0,0,Lane Evans,IL,21.0
85-HR-2021,1957,20,Public Lands and Water Management,100.0,0,0,To provide for the construction of Indian hospitals and to provide for grants to assist in the construction of community hospitals which will serve Indians and non Indians jointly.,To provide for the construction of Indian hospitals and to provide for grants to assist in the construction of community hospitals which will serve Indians and non Indians jointly.,-0.56,-0.56,0,2021,HR,85,2102.0,2.0,0,0,0,0,0.0,4.0,1,"Metcalf, Lee",MT,64.0
80-HR-1818,1947,15,Defense,100.0,0,0,"To provide that, in disposing of lands which have been acquired by the United States for national defense or war purposes, a preference shall be given to the former owners of such lands or their successors in interest","To provide that, in disposing of lands which have been acquired by the United States for national defense or war purposes, a preference shall be given to the former owners of such lands or their successors in interest",0.194,0.194,0,1818,HR,80,1611.0,1.0,0,0,0,0,0.0,10.0,1,"Elliott, Alfred J.",CA,71.0
80-S-1385,1947,20,Public Lands and Water Management,100.0,0,0,A bill authorizing the issuance of a patent in fee to George Peters,A bill authorizing the issuance of a patent in fee to George Peters,,-0.0002153380151543,1,1385,S,80,2102.0,1.0,0,0,0,0,0.0,0.0,1,"Murray, James",MT,64.0
86-HR-438,1959,5,Labor and Employment,100.0,0,0,"To amend the Fair Labor Standards Act of 1938, as amended, with respect to handling of agricultural commodities, and for other purposes","To amend the Fair Labor Standards Act of 1938, as amended, with respect to handling of agricultural commodities, and for other purposes",-0.117,-0.117,0,438,HR,86,505.0,1.0,0,0,0,0,0.0,8.0,1,"Smith, Frank E.",MS,46.0
87-HR-3292,1961,19,Government Operations,200.0,0,0,"To permit the flying of the flag of the United States for 24 hours of each day at Fort Phoenix, Fairhaven, Mass","To permit the flying of the flag of the United States for 24 hours of each day at Fort Phoenix, Fairhaven, Mass",0.131,0.131,0,3292,HR,87,2099.0,1.0,0,0,0,0,0.0,2.0,1,"Keith, Hastings",MA,3.0
85-HR-12297,1958,4,Agriculture,100.0,0,0,To provide a program of direct payments to support the income of dairy farmers,To provide a program of direct payments to support the income of dairy farmers,-0.552,-0.552,0,12297,HR,85,402.0,1.0,0,0,0,0,0.0,2.0,1,"Reuss, Henry S.",WI,25.0
85-HR-9634,1958,5,Labor and Employment,100.0,0,0,"To expedite the utilization of television facilities fu mar public schools and colleges Lind In adult, training programs","To expedite the utilization of television facilities fu mar public schools and colleges Lind In adult, training programs",-0.26,-0.26,0,9634,HR,85,502.0,1.0,0,0,0,0,0.0,12.0,1,"Boggs, T. Hale",LA,45.0
89-HR-6299,1965,19,Government Operations,100.0,0,0,"To make the provisions of Public Law 82-253, as amended, Inapplicable to the Post Office Department","To make the provisions of Public Law 82-253, as amended, Inapplicable to the Post Office Department",-0.32,-0.32,0,6299,HR,89,2003.0,1.0,0,0,0,0,0.0,22.0,1,"Morrison, James H.",LA,45.0
104-S-603,1995,5,Labor and Employment,200.0,0,0,"A bill to nullify an executive order that prohibits Federal contracts with companies that hire permanent replacements for striking employees, and for other purposes.","A bill to nullify an executive order that prohibits Federal contracts with companies that hire permanent replacements for striking employees, and for other purposes.",0.752,0.752,1,603,S,104,504.0,1.0,0,0,0,0,0.0,0.0,1,Duncan Faircloth,NC,47.0
85-S-3162,1958,6,Education,100.0,0,0,A bill to amend the Internal Revenue Code of 1954 so as to allow a deduction for amounts paid by a taxpayer in obtaining a college education or in providing a college education for his spouse or dependents.,A bill to amend the Internal Revenue Code of 1954 so as to allow a deduction for amounts paid by a taxpayer in obtaining a college education or in providing a college education for his spouse or dependents.,-0.017,-0.017,1,3162,S,85,601.0,1.0,0,0,0,0,0.0,4000.0,1,"Smathers, Geor",FL,43.0
90-HR-13566,1967,17,Foreign Trade,100.0,0,0,To impose annual quotas on the quantity of potassium chloride or muriate of potash which may be imported into the United States,To impose annual quotas on the quantity of potassium chloride or muriate of potash which may be imported into the United States,-0.117,-0.117,0,13566,HR,90,1807.0,1.0,0,0,0,0,0.0,8.0,1,"Morris, Thomas G.",NM,66.0
97-HR-3523,1981,6,Education,200.0,0,0,A bill to amend the Internal Revenue Code of 1954 to provide a deduction for amounts paid into an education savings account.,A bill to amend the Internal Revenue Code of 1954 to provide a deduction for amounts paid into an education savings account.,0.177,0.177,0,3523,HR,97,600.0,1.0,0,0,0,0,0.0,717.0,0,James Coyne,PA,14.0
83-S-3315,1954,10,Transportation,100.0,0,0,A bill to assist certain classes of municipalities to finance vitally needed and specific types of public works by providing for a guaranty by the United States of approved bonds hereafter issued by these municipalities,A bill to assist certain classes of municipalities to finance vitally needed and specific types of public works by providing for a guaranty by the United States of approved bonds hereafter issued by these municipalities,-0.073,-0.073,1,3315,S,83,1010.0,1.0,0,0,0,0,1.0,0.0,0,"Long, Russell",LA,45.0
97-HR-6923,1982,6,Education,100.0,0,0,A bill to prohibit prisoners from being eligible for basic educational opportunity grants (BEOG).,A bill to prohibit prisoners from being eligible for basic educational opportunity grants (BEOG).,-0.206,-0.206,0,6923,HR,97,601.0,1.0,0,0,0,0,0.0,1438.0,0,William Boner,TN,54.0
84-S-3984,1956,20,Public Lands and Water Management,200.0,0,0,"A bill to authorize the Chief of Engineers to reimburse owners and tenants of land acquired for Tuttle Creek Reservoir, Missouri River Basin, for certain business losses","A bill to authorize the Chief of Engineers to reimburse owners and tenants of land acquired for Tuttle Creek Reservoir, Missouri River Basin, for certain business losses",0.282,0.282,1,3984,S,84,2104.0,1.0,0,0,0,0,0.0,12000.0,0,"Carlson, Frank",KS,32.0
83-HR-388,1953,9,Immigration,200.0,0,0,"To provide for expeditious naturalization of persons serving in the present hostilities, and for other purposes","To provide for expeditious naturalization of persons serving in the present hostilities, and for other purposes",-0.024,-0.024,0,388,HR,83,900.0,1.0,0,0,0,0,0.0,12.0,1,"Canfield, Gordon",NJ,12.0
85-S-2828,1957,18,International Affairs and Foreign Aid,100.0,0,0,"A bill to authorize the President under certain conditions to permit the entering into of loan, grant, or other aid agreements with certain nations.","A bill to authorize the President under certain conditions to permit the entering into of loan, grant, or other aid agreements with certain nations.",-0.402,-0.402,1,2828,S,85,1901.0,1.0,0,0,0,0,0.0,6000.0,1,"Kennedy, John",MA,3.0
