headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
"Bank Of America Upgrades Chipotle On Stronger Comps, Margin Outlook",2019-10-18,CMG,2019-10-18 18:48:00+00:00,CHIPOTLE MEXICAN GRILL INC,91068.0,16965610,0.01496854703873396,0.011955124326050282,-0.01237102768455911,-0.06332887273073817,-0.06370916371140511,-0.08657363027877885,-0.03291813726119275,0.028057759371203694,0.007069550454616547,0.0028183189993498114,0.001135090343632239,0.0015946932864632224,0.016901996831586663,-0.01078615043358988,0.06569743932157524,-0.49,-0.36,0.86,0.007,91068,252,1.4969%,0.0026,0.6735,0.2844,-0.32,1.6528%,1.8586%,20.9161%,2.2196%,10
"UPDATE: Suntrust On Chipotle Notes 'The primary driver to our higher estimates is the impact of CMG's 9/19 national launch of Carne Asada'; Firm Also Sees 'momentum with digital sales (+99% Y/Y in 2Q19) driven by delivery, mobile order', Chipotle Rewards",2019-10-18,CMG,2019-10-18 14:48:00+00:00,CHIPOTLE MEXICAN GRILL INC,91068.0,16965610,0.01496854703873396,0.011955124326050282,-0.01237102768455911,-0.06332887273073817,-0.06370916371140511,-0.08657363027877885,-0.03291813726119275,0.028057759371203694,0.007069550454616547,0.0028183189993498114,0.001135090343632239,0.0015946932864632224,0.016901996831586663,-0.01078615043358988,0.06569743932157524,-0.49,-0.36,0.86,0.007,91068,252,1.4969%,0.0026,0.6735,0.2844,-0.32,1.6528%,1.8586%,20.9161%,2.2196%,41
"UPDATE: Suntrust Maintains Buy On Chipotle, Raises Tgt To $920 Ahead Of Earnings 10/22 Notes 'We are increasing our 3Q19, 4Q19, '19 SSS estimates to +10.0% each, from +9.5%, +7.5% and +9.2%, respectively, and our '20 estimate to +8.4%, from +7.0%'",2019-10-18,CMG,2019-10-18 14:48:00+00:00,CHIPOTLE MEXICAN GRILL INC,91068.0,16965610,0.01496854703873396,0.011955124326050282,-0.01237102768455911,-0.06332887273073817,-0.06370916371140511,-0.08657363027877885,-0.03291813726119275,0.028057759371203694,0.007069550454616547,0.0028183189993498114,0.001135090343632239,0.0015946932864632224,0.016901996831586663,-0.01078615043358988,0.06569743932157524,-0.49,-0.36,0.86,0.007,91068,252,1.4969%,0.0026,0.6735,0.2844,-0.32,1.6528%,1.8586%,20.9161%,2.2196%,41
"Morgan Stanley Maintains Equal-Weight on Chipotle Mexican Grill, Raises Price Target to $746",2019-10-18,CMG,2019-10-18 13:33:00+00:00,CHIPOTLE MEXICAN GRILL INC,91068.0,16965610,0.01496854703873396,0.011955124326050282,-0.01237102768455911,-0.06332887273073817,-0.06370916371140511,-0.08657363027877885,-0.03291813726119275,0.028057759371203694,0.007069550454616547,0.0028183189993498114,0.001135090343632239,0.0015946932864632224,0.016901996831586663,-0.01078615043358988,0.06569743932157524,-0.49,-0.36,0.86,0.007,91068,252,1.4969%,0.0026,0.6735,0.2844,-0.32,1.6528%,1.8586%,20.9161%,2.2196%,13
"UPDATE: Bank Of America On Chipotle Also Notes Co's 'Strong sales momentum (we model 10% 3Q / 9% 4Q SSS, aided by the launch of carne asada) and normalizing avocado prices alleviate our near-term EPS concerns (we move to $3.30 for 3Q vs $3.19 consensus)'",2019-10-18,CMG,2019-10-18 13:25:00+00:00,CHIPOTLE MEXICAN GRILL INC,91068.0,16965610,0.01496854703873396,0.011955124326050282,-0.01237102768455911,-0.06332887273073817,-0.06370916371140511,-0.08657363027877885,-0.03291813726119275,0.028057759371203694,0.007069550454616547,0.0028183189993498114,0.001135090343632239,0.0015946932864632224,0.016901996831586663,-0.01078615043358988,0.06569743932157524,-0.49,-0.36,0.86,0.007,91068,252,1.4969%,0.0026,0.6735,0.2844,-0.32,1.6528%,1.8586%,20.9161%,2.2196%,45
"UPDATE: Bank Of America Upgrades Chipotle To Neutral, Raises Target To $850 Notes 'While we still struggle with the valuation upside, our expectations that CMG will deliver near-term EPS upside to consensus makes a correction in the multiple unlikely'",2019-10-18,CMG,2019-10-18 13:25:00+00:00,CHIPOTLE MEXICAN GRILL INC,91068.0,16965610,0.01496854703873396,0.011955124326050282,-0.01237102768455911,-0.06332887273073817,-0.06370916371140511,-0.08657363027877885,-0.03291813726119275,0.028057759371203694,0.007069550454616547,0.0028183189993498114,0.001135090343632239,0.0015946932864632224,0.016901996831586663,-0.01078615043358988,0.06569743932157524,-0.49,-0.36,0.86,0.007,91068,252,1.4969%,0.0026,0.6735,0.2844,-0.32,1.6528%,1.8586%,20.9161%,2.2196%,39
"SunTrust Robinson Humphrey Maintains Buy on Chipotle Mexican Grill, Raises Price Target to $920",2019-10-18,CMG,2019-10-18 13:10:00+00:00,CHIPOTLE MEXICAN GRILL INC,91068.0,16965610,0.01496854703873396,0.011955124326050282,-0.01237102768455911,-0.06332887273073817,-0.06370916371140511,-0.08657363027877885,-0.03291813726119275,0.028057759371203694,0.007069550454616547,0.0028183189993498114,0.001135090343632239,0.0015946932864632224,0.016901996831586663,-0.01078615043358988,0.06569743932157524,-0.49,-0.36,0.86,0.007,91068,252,1.4969%,0.0026,0.6735,0.2844,-0.32,1.6528%,1.8586%,20.9161%,2.2196%,14
"Centene, WellCare Report 5 Added State Insurance Dept. Approvals For Pending Merger",2019-10-18,CNC,2019-10-18 11:04:00+00:00,CENTENE CORP DEL,89269.0,15135B10,-0.006358610466122627,-0.023677486926317215,0.039889051392909325,0.0322098575273273,0.028796891766762478,0.111988048700292,0.28370304827446824,0.37627975306132777,0.03601228445768356,0.043574459832495416,0.07471523290827053,0.070083923822021,0.09137175370120265,0.02254011642763709,-0.12190580780284666,-0.49,-0.36,0.86,0.007,89269,252,-0.6359%,-0.0018,1.0628,0.3917,-0.4111,1.8431%,2.2565%,33.2849%,0.3781%,12
Guggenheim Upgrades Copart to Buy,2019-10-18,CPRT,2019-10-18 10:58:00+00:00,COPART INC,80320.0,21720410,0.0160454586148262,0.01579206809401512,0.009839620315818642,0.008746370316335073,0.019679333934758514,0.007167200353230374,0.06851311135349603,0.17431970837313626,-0.004423698876052984,-0.00880843202381243,-0.008080358137195764,-0.0004318507587337539,0.022721476807569863,0.005086168942028735,0.020788639511937435,-0.49,-0.36,0.86,0.007,80320,252,1.6045%,0.0017,0.9184,0.1131,-0.3441,1.2186%,1.6302%,44.1195%,2.4046%,5
Bank of America Downgrades Charles River to Neutral,2019-10-18,CRL,2019-10-18 11:04:00+00:00,CHARLES RIVER LABS INTL INC,88281.0,15986410,-0.01315505616366863,-0.041852809488773346,-0.05883230284232943,-0.06128981099327979,-0.038874003932283796,-0.011617497232635943,0.07767357900264171,0.18290138357316743,0.009721080772578716,0.014917579473058717,0.01620622493737689,0.04021106881489711,0.054070890159255924,0.019403744658810007,-0.02695929749359527,-0.49,-0.36,0.86,0.007,88281,252,-1.3155%,0.0,1.2242,0.3439,-0.5938,1.2409%,1.9591%,59.8789%,-0.0933%,8
Large Salesforce Option Traders Betting On A Bullish Bounce,2019-10-18,CRM,2019-10-18 17:12:00+00:00,SALESFORCE INC,90215.0,79466L30,-0.01423001848161221,0.0031924957875162363,-0.012214550508422573,0.007217770950193714,0.0444167472985002,0.1086127389822904,0.11735723553714639,0.2565757674249938,-0.005443308502435684,-0.043014320135985606,-0.021423293211849437,-0.001639271640536677,-0.005646274231263071,-0.04942450823665934,-0.08500784135189776,-0.49,-0.36,0.86,0.007,90215,252,-1.4230%,-0.0005,1.3223,0.0891,-1.0624,1.2863%,2.1688%,64.8216%,0.1645%,9
CSX shares are trading lower following news the company agreed to purchase about 4.7 million shares of common stock from Mantle Ridge.,2019-10-18,CSX,2019-10-18 11:26:00+00:00,C S X CORP,62148.0,12640810,-0.01590714603662491,0.030289819464087486,0.05271592851479445,0.052279074273409165,0.0531527828541849,0.05242461969269008,0.02291725509829723,0.09568005033698768,0.011304330080747604,0.008818861114592291,0.017794650412279234,0.04242599656833734,0.04219247101913148,0.025271838212445497,0.01172778325074142,-0.49,-0.36,0.86,0.007,62148,252,-1.5907%,-0.0001,1.0911,0.0598,0.4808,1.0909%,1.5741%,51.9762%,-1.4564%,22
Consolidated-Tomoka Announces Sale Pf Golf Operations For $3.45M,2019-10-18,CTO,2019-10-18 13:21:00+00:00,C T O REALTY GROWTH INC NEW,26650.0,22948Q10,0.002850634744390845,0.0038899185601621866,-0.009275809738244156,-0.0029921743340565188,-0.04877310808923174,-0.05071806753156427,-0.0653615629194253,-0.04377564704301762,0.04010611027479172,0.04467088184603574,0.05126182751405639,0.05126182783966482,0.02997994880675292,0.04108098757127432,0.06556661627295912,-0.49,-0.36,0.86,0.007,26650,252,0.2851%,0.0005,0.5168,0.3498,-0.002,1.4306%,1.5613%,16.0396%,0.6862%,8
"3D Systems Says on Sept 20, Co Entered Into $2.2M Agreement of Settlement to Resolve 9 Related Previously Disclosed Stockholder Derivative Actions",2019-10-18,DDD,2019-10-18 10:16:00+00:00,3 D SYSTEMS CORP DEL,78664.0,88554D20,-0.008393248543143272,0.006045856513082981,0.03264806462218206,0.04594911055758555,0.04353079106806734,0.15961301204391987,0.033857279653387806,0.43893578276349166,0.024569999426603317,0.0425000183863431,0.047738707035446915,0.06923076188410815,0.0543616068050945,0.13161469098813972,-0.084522454421597,-0.49,-0.36,0.86,0.007,78664,252,-0.8393%,-0.0017,0.8398,1.9347,0.3605,3.2303%,3.5552%,17.4401%,-0.0642%,22
"Barclays Maintains Overweight on Dine Brands Global, Lowers Price Target to $105",2019-10-18,DIN,2019-10-18 13:12:00+00:00,DINE BRANDS GLOBAL INC,76732.0,25442310,0.004288842901587486,0.019562004134058952,0.005510422260061931,0.0028930530824460288,0.014189371329105471,0.03898611363103166,0.14037750332709287,0.19794709958186907,0.003331452840939164,-0.0011056083725733412,0.02205878894505875,0.03478883859339543,-0.01993222173277276,0.0201931826910291,-0.20720591925409826,-0.49,-0.36,0.86,0.007,76732,252,0.4289%,-0.0002,0.6288,0.7329,0.1208,2.1952%,2.3501%,12.7465%,0.8821%,12
"Bank of America Reiterates Neutral on Dick's Sporting Goods, Raises Price Target to $43",2019-10-18,DKS,2019-10-18 12:12:00+00:00,DICKS SPORTING GOODS INC,89540.0,25339310,0.01608376577496529,0.010301504284143448,0.015829173357667425,0.0072864556253324775,0.014070386688947556,-0.028894416199110706,0.158542750882674,0.22424057162532418,0.010056714527308941,0.006164856178836997,0.02566115580404027,-0.0007653731148193899,0.006940785359984769,0.09763461986750688,0.03622240135523369,-0.49,-0.36,0.86,0.007,89540,252,1.6084%,0.0014,0.9433,0.6946,1.0552,1.8982%,2.2393%,28.1466%,1.4234%,14
"Morgan Stanley Maintains Equal-Weight on Dover, Raises Price Target to $109",2019-10-18,DOV,2019-10-18 13:34:00+00:00,DOVER CORP,25953.0,26000310,0.008285697549581528,0.012424150481820107,0.018587375510924264,0.010467616079447906,0.013989437578813435,0.04314220231189303,0.0838600254728854,0.15558680937494374,0.05802543833851814,0.05626165487132395,0.05703256501010001,0.06805730225667261,0.07201012571867937,0.054613545612058,0.043071268139775576,-0.49,-0.36,0.86,0.007,25953,252,0.8286%,0.0011,1.021,0.2931,0.5115,1.0602%,1.5296%,51.9543%,1.0019%,11
"Citigroup Maintains Buy on Dover, Raises Price Target to $115",2019-10-18,DOV,2019-10-18 13:31:00+00:00,DOVER CORP,25953.0,26000310,0.008285697549581528,0.012424150481820107,0.018587375510924264,0.010467616079447906,0.013989437578813435,0.04314220231189303,0.0838600254728854,0.15558680937494374,0.05802543833851814,0.05626165487132395,0.05703256501010001,0.06805730225667261,0.07201012571867937,0.054613545612058,0.043071268139775576,-0.49,-0.36,0.86,0.007,25953,252,0.8286%,0.0011,1.021,0.2931,0.5115,1.0602%,1.5296%,51.9543%,1.0019%,10
"Baird Maintains Neutral on Dover, Raises Price Target to $110",2019-10-18,DOV,2019-10-18 13:25:00+00:00,DOVER CORP,25953.0,26000310,0.008285697549581528,0.012424150481820107,0.018587375510924264,0.010467616079447906,0.013989437578813435,0.04314220231189303,0.0838600254728854,0.15558680937494374,0.05802543833851814,0.05626165487132395,0.05703256501010001,0.06805730225667261,0.07201012571867937,0.054613545612058,0.043071268139775576,-0.49,-0.36,0.86,0.007,25953,252,0.8286%,0.0011,1.021,0.2931,0.5115,1.0602%,1.5296%,51.9543%,1.0019%,10
"Barclays Maintains Overweight on Dover, Raises Price Target to $116",2019-10-18,DOV,2019-10-18 13:13:00+00:00,DOVER CORP,25953.0,26000310,0.008285697549581528,0.012424150481820107,0.018587375510924264,0.010467616079447906,0.013989437578813435,0.04314220231189303,0.0838600254728854,0.15558680937494374,0.05802543833851814,0.05626165487132395,0.05703256501010001,0.06805730225667261,0.07201012571867937,0.054613545612058,0.043071268139775576,-0.49,-0.36,0.86,0.007,25953,252,0.8286%,0.0011,1.021,0.2931,0.5115,1.0602%,1.5296%,51.9543%,1.0019%,10
"Barclays Maintains Overweight on Darden Restaurants, Lowers Price Target to $126",2019-10-18,DRI,2019-10-18 13:11:00+00:00,DARDEN RESTAURANTS INC,81655.0,23719410,0.01200290955603123,-0.00262556178495299,-0.014757784638956606,-0.0004526524303345436,0.017383484367965885,0.015572668462394912,0.08030785872495905,0.015356771254789958,-0.007818187586963066,-0.010427069945416756,-0.01186054890449073,-0.02579665715827484,-0.04725901043251535,-0.1133810520506795,-0.11466559368646645,-0.49,-0.36,0.86,0.007,81655,252,1.2003%,0.0001,0.6608,0.1578,0.1389,1.2909%,1.4757%,23.4763%,1.4674%,11
"DTE Energy Confirms Earlier Report of Acquisition of M5 Midstream for $2.25B in Cash, Plus $400M Milestone Payment",2019-10-18,DTE,2019-10-18 10:06:00+00:00,D T E ENERGY CO,11674.0,23333110,-0.01652764528989792,0.014606569893658161,0.012878902034110906,0.015549010525265139,0.006832184246961859,-0.0026699884457577205,-0.031097842676239273,0.04492168208175529,0.001702005509287119,0.003487537420452602,0.010693896808597003,-0.006216882207543795,-0.008651748820996397,0.004023692441939675,0.021319573427975858,-0.49,-0.36,0.86,0.007,11674,252,-1.6528%,0.0003,0.195,-0.6162,-0.0679,0.9123%,0.9759%,12.6112%,-1.7411%,18
DTE Energy Near Deal to Acquire M5 Midstream for $2.5B,2019-10-18,DTE,2019-10-18 08:08:00+00:00,D T E ENERGY CO,11674.0,23333110,-0.01652764528989792,0.014606569893658161,0.012878902034110906,0.015549010525265139,0.006832184246961859,-0.0026699884457577205,-0.031097842676239273,0.04492168208175529,0.001702005509287119,0.003487537420452602,0.010693896808597003,-0.006216882207543795,-0.008651748820996397,0.004023692441939675,0.021319573427975858,-0.49,-0.36,0.86,0.007,11674,252,-1.6528%,0.0003,0.195,-0.6162,-0.0679,0.9123%,0.9759%,12.6112%,-1.7411%,10
Dynavax Technologies shares are trading higher after HC Wainwright & Co initiated coverage on the stock with a buy rating and a price target of $13 per share.,2019-10-18,DVAX,2019-10-18 13:20:00+00:00,DYNAVAX TECHNOLOGIES CORP,90029.0,26815820,-0.03773581609129906,0.04656864330172539,0.17156870114730594,0.1911765253758375,0.22794125210743155,0.36519614551532475,0.33088232897383696,0.40441179687594775,0.031630080193281174,0.007125826187010853,0.03667472054413001,0.07070700239826078,0.19436615097380816,-0.04719102388919594,0.3677418899383147,-0.49,-0.36,0.86,0.007,90029,252,-3.7736%,-0.0027,0.6553,2.6409,-1.3719,3.8470%,4.3422%,21.5085%,-1.3626%,28
"HC Wainwright & Co. Initiates Coverage On Dynavax Technologies with Buy Rating, Announces $13 Price Target",2019-10-18,DVAX,2019-10-18 11:08:00+00:00,DYNAVAX TECHNOLOGIES CORP,90029.0,26815820,-0.03773581609129906,0.04656864330172539,0.17156870114730594,0.1911765253758375,0.22794125210743155,0.36519614551532475,0.33088232897383696,0.40441179687594775,0.031630080193281174,0.007125826187010853,0.03667472054413001,0.07070700239826078,0.19436615097380816,-0.04719102388919594,0.3677418899383147,-0.49,-0.36,0.86,0.007,90029,252,-3.7736%,-0.0027,0.6553,2.6409,-1.3719,3.8470%,4.3422%,21.5085%,-1.3626%,16
"Barclays Maintains Equal-Weight on Brinker International, Lowers Price Target to $43",2019-10-18,EAT,2019-10-18 13:11:00+00:00,BRINKER INTERNATIONAL INC,23297.0,10964110,-0.007160516455769539,0.023377330973744392,0.04451631308617365,0.05322057821070669,0.10793335590321429,0.1255906343712807,0.14026360445140007,0.0698764783184389,0.018611712381243706,0.020408197938933226,0.011741224235432224,0.015801380961333322,-0.042326812306977324,0.02844080457198861,0.012148658230686449,-0.49,-0.36,0.86,0.007,23297,252,-0.7161%,-0.0001,0.7508,0.7394,0.523,1.9880%,2.2049%,18.7053%,-0.5522%,11
Centrais Electricas Brasileiras shares are trading higher despite no company-specific news. The company has been in a downturn over the past month.,2019-10-18,EBR,2019-10-18 14:01:00+00:00,CENTRAIS ELETRICAS BRASILEIRAS S,92802.0,15234Q20,0.05800464004278183,0.010964954271912575,0.0032894446414533096,0.01096495465917613,0.01754384378561258,0.09100876590876172,-0.0866228056700914,0.021010616299034446,-0.01260019000619661,0.03357310828084503,0.038554178791743166,0.00349240158593056,-0.0691145030180419,-0.22551663733268945,-0.14990141812631796,-0.49,-0.36,0.86,0.007,92802,252,5.8005%,0.0028,0.8655,0.9288,0.3701,3.3324%,3.5147%,10.1057%,6.3010%,22
"Canaccord Genuity Initiates Coverage On VAALCO Energy with Buy Rating, Announces $2.7 Price Target",2019-10-18,EGY,2019-10-18 11:26:00+00:00,VAALCO ENERGY INC,78841.0,91851C20,0.05025120824575424,0.0,0.0,-0.023923423141241185,-0.028708107867610688,-0.03827747750193233,-0.16746407869525137,0.205741667573061,-0.009950239211320877,-0.014851470962991664,-0.009950239201692135,2.8926860906608454e-11,-0.009950239418803908,0.09340656769375233,0.19161679379013674,-0.49,-0.36,0.86,0.007,78841,252,5.0251%,0.0003,1.5625,0.566,0.4819,3.6384%,4.0234%,18.2214%,5.6450%,14
"Dougherty & Co. Initiates Coverage On Electromed with Buy Rating, Announces $12 Price Target",2019-10-18,ELMD,2019-10-18 14:31:00+00:00,ELECTROMED INC,12078.0,28540910,0.06037149578332901,0.0,0.011021899990737438,0.024817529977107844,0.02452558031043317,-0.013138638150506643,0.42189780704836255,0.4277371962099519,0.036918140947818756,0.02053714314755073,0.033600005894002694,0.06425038387107573,0.027239319408914442,0.09121620673584041,0.22117204252078593,-0.49,-0.36,0.86,0.007,12078,252,6.0371%,0.0004,0.2596,0.2221,0.523,2.7369%,2.7673%,2.1877%,5.8162%,14
"Nomura Maintains Buy on Equinix, Raises Price Target to $625",2019-10-18,EQIX,2019-10-18 12:17:00+00:00,EQUINIX INC,89617.0,29444U70,0.007991652004420757,0.0016307879704982042,-0.011241964831274043,-0.016984401216572298,-0.018511100938986336,-0.024583167766164205,-0.042116298300198585,0.021482412124182337,0.006955593824386597,0.00033237561697729845,0.0076476246498791145,-0.0006291243699131366,-0.006791094469646208,0.037822193048409725,0.13001992980118948,-0.49,-0.36,0.86,0.007,89617,252,0.7992%,0.0011,0.4202,-0.0268,-0.6049,1.2804%,1.4449%,21.4738%,1.5179%,10
"Wells Fargo Maintains Outperform on East West Bancorp, Lowers Price Target to $57",2019-10-18,EWBC,2019-10-18 12:27:00+00:00,EAST WEST BANCORP INC,86719.0,27579R10,-0.001692040008492768,0.019128352403640747,0.04552060923061019,0.04043588563103295,0.05496369406951884,0.08341082541630862,0.11070329344122198,0.14140720143587182,-0.05114677920937538,-0.057416278172679136,-0.028417162572166643,5.097275934673462e-10,-0.02059665404936939,-0.019203444581880058,-0.13821527473546913,-0.49,-0.36,0.86,0.007,86719,252,-0.1692%,-0.0004,1.4903,0.7343,1.7561,1.1114%,2.1249%,72.6456%,-0.6971%,13
"Wedbush Maintains Outperform on East West Bancorp, Lowers Price Target to $51",2019-10-18,EWBC,2019-10-18 11:40:00+00:00,EAST WEST BANCORP INC,86719.0,27579R10,-0.001692040008492768,0.019128352403640747,0.04552060923061019,0.04043588563103295,0.05496369406951884,0.08341082541630862,0.11070329344122198,0.14140720143587182,-0.05114677920937538,-0.057416278172679136,-0.028417162572166643,5.097275934673462e-10,-0.02059665404936939,-0.019203444581880058,-0.13821527473546913,-0.49,-0.36,0.86,0.007,86719,252,-0.1692%,-0.0004,1.4903,0.7343,1.7561,1.1114%,2.1249%,72.6456%,-0.6971%,12
