return type,question,month,file,gpt-3.5-turbo response rows,gpt-3.5-turbo prompt rows,gpt-3.5-turbo empty headlines,gpt-3.5-turbo duplicate headlines,gpt-4o-mini response rows,gpt-4o-mini prompt rows,gpt-4o-mini empty headlines,gpt-4o-mini duplicate headlines,gpt-4o response rows,gpt-4o prompt rows,gpt-4o empty headlines,gpt-4o duplicate headlines,gpt-3.5-turbo deduplicated,gpt-3.5-turbo clean,gpt-4o-mini deduplicated,gpt-4o-mini clean,gpt-4o deduplicated,gpt-4o clean,deduplicated equal for all models?
cumulative,2,sep,persona1,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,27,0,4110,4110,4110,4110,4125,4098,False
cumulative,2,sep,persona2,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,172,0,4110,4110,4110,4110,4125,3953,False
cumulative,2,sep,persona3,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,154,0,4110,4110,4110,4110,4125,3971,False
cumulative,2,sep,persona4,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,54,0,4110,4110,4110,4110,4125,4071,False
cumulative,2,sep,cot1,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,0,0,4110,4110,4110,4110,4125,4125,False
cumulative,2,sep,cot2,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,0,0,4110,4110,4110,4110,4125,4125,False
cumulative,2,sep,cot3,4130,4130.0,1,20,4130,4130.0,0,20,4125,4125.0,0,0,4110,4109,4110,4110,4125,4125,False
cumulative,2,octfirst,base_blanks,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,0,0,3226,3226,3226,3226,3221,3221,False
cumulative,2,octfirst,base_json,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,3,0,3226,3226,3226,3226,3221,3218,False
cumulative,2,octfirst,persona1,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,29,0,3226,3226,3226,3226,3221,3192,False
cumulative,2,octfirst,persona2,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,207,0,3226,3226,3226,3226,3221,3014,False
cumulative,2,octfirst,persona3,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,179,0,3226,3226,3226,3226,3221,3042,False
cumulative,2,octfirst,persona4,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,78,0,3226,3226,3226,3226,3221,3143,False
cumulative,2,octfirst,cot1,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,0,0,3226,3226,3226,3226,3221,3221,False
cumulative,2,octfirst,cot2,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,0,0,3226,3226,3226,3226,3221,3221,False
cumulative,2,octfirst,cot3,3239,3239.0,2,13,3239,3239.0,0,13,3221,3221.0,0,0,3226,3224,3226,3226,3221,3221,False
cumulative,2,octsecond,base_blanks,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,0,0,3211,3211,3211,3211,3221,3221,False
cumulative,2,octsecond,base_json,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,0,0,3211,3211,3211,3211,3221,3221,False
cumulative,2,octsecond,persona1,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,34,0,3211,3211,3211,3211,3221,3187,False
cumulative,2,octsecond,persona2,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,217,0,3211,3211,3211,3211,3221,3004,False
cumulative,2,octsecond,persona3,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,204,0,3211,3211,3211,3211,3221,3017,False
cumulative,2,octsecond,persona4,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,66,0,3211,3211,3211,3211,3221,3155,False
cumulative,2,octsecond,cot1,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,0,0,3211,3211,3211,3211,3221,3221,False
cumulative,2,octsecond,cot2,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,0,0,3211,3211,3211,3211,3221,3221,False
cumulative,2,octsecond,cot3,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,0,0,3211,3211,3211,3211,3221,3221,False
cumulative,2,nov,base_blanks,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,0,0,5264,5264,5243,5243,5264,5264,False
cumulative,2,nov,base_json,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,7,0,5264,5264,5243,5243,5264,5257,False
cumulative,2,nov,persona1,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,65,0,5264,5264,5243,5243,5264,5199,False
cumulative,2,nov,persona2,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,397,0,5264,5264,5243,5243,5264,4867,False
cumulative,2,nov,persona3,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,371,0,5264,5264,5243,5243,5264,4893,False
cumulative,2,nov,persona4,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,122,0,5264,5264,5243,5243,5264,5142,False
cumulative,2,nov,cot1,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,0,0,5264,5264,5243,5243,5264,5264,False
cumulative,2,nov,cot2,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,0,0,5264,5264,5243,5243,5264,5264,False
cumulative,2,nov,cot3,5264,5264.0,2,0,5254,5254.0,0,11,5264,5264.0,0,0,5264,5262,5243,5243,5264,5264,False
cumulative,2,dec,base_blanks,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,0,0,3834,3834,3826,3826,3834,3834,False
cumulative,2,dec,base_json,3834,3834.0,1,0,3856,3856.0,0,30,3834,3834.0,2,0,3834,3833,3826,3826,3834,3832,False
cumulative,2,dec,persona1,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,36,0,3834,3834,3826,3826,3834,3798,False
cumulative,2,dec,persona2,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,159,0,3834,3834,3826,3826,3834,3675,False
cumulative,2,dec,persona3,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,172,0,3834,3834,3826,3826,3834,3662,False
cumulative,2,dec,persona4,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,51,0,3834,3834,3826,3826,3834,3783,False
cumulative,2,dec,cot1,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,0,0,3834,3834,3826,3826,3834,3834,False
cumulative,2,dec,cot2,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,0,0,3834,3834,3826,3826,3834,3834,False
cumulative,2,dec,cot3,3834,3834.0,2,0,3856,3856.0,0,30,3834,3834.0,0,0,3834,3832,3826,3826,3834,3834,False
cumulative,3,jan,base_blanks,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,0,0,4250,4250,4250,4250,4252,4252,False
cumulative,3,jan,base_json,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,1,0,4250,4250,4250,4250,4252,4251,False
cumulative,3,jan,persona1,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,18,0,4250,4250,4250,4250,4252,4234,False
cumulative,3,jan,persona2,4294,4294.0,1,44,4294,4294.0,0,44,4252,4252.0,401,0,4250,4249,4250,4250,4252,3851,False
cumulative,3,jan,persona3,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,383,0,4250,4250,4250,4250,4252,3869,False
cumulative,3,jan,persona4,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,104,0,4250,4250,4250,4250,4252,4148,False
cumulative,3,jan,cot1,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,0,0,4250,4250,4250,4250,4252,4252,False
cumulative,3,jan,cot2,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,0,0,4250,4250,4250,4250,4252,4252,False
cumulative,3,jan,cot3,4294,4294.0,17,44,4294,4294.0,0,44,4252,4252.0,0,0,4250,4233,4250,4250,4252,4252,False
cumulative,3,feb,base_blanks,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,0,0,4555,4555,4555,4555,4563,4563,False
cumulative,3,feb,base_json,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,2,0,4555,4555,4555,4555,4563,4561,False
cumulative,3,feb,persona1,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,46,0,4555,4555,4555,4555,4563,4517,False
cumulative,3,feb,persona2,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,660,0,4555,4555,4555,4555,4563,3903,False
cumulative,3,feb,persona3,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,616,0,4555,4555,4555,4555,4563,3947,False
cumulative,3,feb,persona4,4590,4590.0,0,35,4590,4590.0,1,35,4563,4563.0,208,0,4555,4555,4555,4554,4563,4355,False
cumulative,3,feb,cot1,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,0,0,4555,4555,4555,4555,4563,4563,False
cumulative,3,feb,cot2,4590,4590.0,0,35,4590,4590.0,1,35,4563,4563.0,0,0,4555,4555,4555,4554,4563,4563,False
cumulative,3,feb,cot3,4590,4590.0,1,35,4590,4590.0,0,35,4563,4563.0,0,0,4555,4554,4555,4555,4563,4563,False
cumulative,3,mar,base_blanks,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,0,0,3491,3491,3491,3491,3519,3519,False
cumulative,3,mar,base_json,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,3,0,3491,3491,3491,3491,3519,3516,False
cumulative,3,mar,persona1,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,20,0,3491,3491,3491,3491,3519,3499,False
cumulative,3,mar,persona2,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,311,0,3491,3491,3491,3491,3519,3208,False
cumulative,3,mar,persona3,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,279,0,3491,3491,3491,3491,3519,3240,False
cumulative,3,mar,persona4,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,91,0,3491,3491,3491,3491,3519,3428,False
cumulative,3,mar,cot1,3515,3515.0,0,24,3515,3515.0,1,24,3519,3519.0,1,0,3491,3491,3491,3490,3519,3518,False
cumulative,3,mar,cot2,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,0,0,3491,3491,3491,3491,3519,3519,False
cumulative,3,mar,cot3,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,0,0,3491,3491,3491,3491,3519,3519,False
cumulative,3,apr,base_blanks,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,0,0,4337,4337,4337,4337,4377,4377,False
cumulative,3,apr,base_json,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,0,0,4337,4337,4337,4337,4377,4377,False
cumulative,3,apr,persona1,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,21,0,4337,4337,4337,4337,4377,4356,False
cumulative,3,apr,persona2,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,493,0,4337,4337,4337,4337,4377,3884,False
cumulative,3,apr,persona3,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,402,0,4337,4337,4337,4337,4377,3975,False
cumulative,3,apr,persona4,4362,4362.0,0,25,4362,4362.0,1,25,4377,4377.0,118,0,4337,4337,4337,4336,4377,4259,False
cumulative,3,apr,cot1,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,0,0,4337,4337,4337,4337,4377,4377,False
cumulative,3,apr,cot2,4362,4362.0,0,25,4362,4362.0,1,25,4377,4377.0,0,0,4337,4337,4337,4336,4377,4377,False
cumulative,3,apr,cot3,4362,4362.0,15,25,4362,4362.0,0,25,4377,4377.0,0,0,4337,4322,4337,4337,4377,4377,False
cumulative,3,may,base_blanks,5066,5066.0,0,22,5066,5066.0,0,22,5060,5060.0,0,0,5044,5044,5044,5044,5060,5060,False
cumulative,3,may,base_json,5066,5066.0,0,22,5066,5066.0,0,22,5060,5060.0,1,0,5044,5044,5044,5044,5060,5059,False
cumulative,3,may,persona1,5066,5066.0,0,22,5066,5066.0,0,22,5060,5060.0,47,0,5044,5044,5044,5044,5060,5013,False
cumulative,3,may,persona2,5066,5066.0,0,22,5066,5066.0,0,22,5060,5060.0,691,0,5044,5044,5044,5044,5060,4369,False
cumulative,3,may,persona3,5066,5066.0,0,22,5066,5066.0,0,22,5060,5060.0,610,0,5044,5044,5044,5044,5060,4450,False
cumulative,3,may,persona4,5066,5066.0,0,22,5066,5066.0,0,22,5060,5060.0,196,0,5044,5044,5044,5044,5060,4864,False
cumulative,3,may,cot1,5066,5066.0,1,22,5066,5066.0,0,22,5060,5060.0,0,0,5044,5043,5044,5044,5060,5060,False
cumulative,3,may,cot2,5066,5066.0,0,22,5066,5066.0,0,22,5060,5060.0,0,0,5044,5044,5044,5044,5060,5060,False
cumulative,3,may,cot3,5066,5066.0,21,22,5066,5066.0,0,22,5060,5060.0,0,0,5044,5023,5044,5044,5060,5060,False
cumulative,3,jun,base_blanks,3222,3222.0,0,40,3222,3222.0,0,40,3198,3198.0,0,0,3182,3182,3182,3182,3198,3198,False
cumulative,3,jun,base_json,3222,3222.0,0,40,3222,3222.0,0,40,3198,3198.0,2,0,3182,3182,3182,3182,3198,3196,False
cumulative,3,jun,persona1,3222,3222.0,0,40,3222,3222.0,0,40,3198,3198.0,16,0,3182,3182,3182,3182,3198,3182,False
cumulative,3,jun,persona2,3222,3222.0,0,40,3222,3222.0,0,40,3198,3198.0,184,0,3182,3182,3182,3182,3198,3014,False
cumulative,3,jun,persona3,3222,3222.0,0,40,3222,3222.0,0,40,3198,3198.0,181,0,3182,3182,3182,3182,3198,3017,False
cumulative,3,jun,persona4,3222,3222.0,0,40,3222,3222.0,0,40,3198,3198.0,43,0,3182,3182,3182,3182,3198,3155,False
cumulative,3,jun,cot1,3222,3222.0,1,40,3222,3222.0,1,40,3198,3198.0,0,0,3182,3181,3182,3181,3198,3198,False
cumulative,3,jun,cot2,3222,3222.0,0,40,3222,3222.0,0,40,3198,3198.0,0,0,3182,3182,3182,3182,3198,3198,False
cumulative,3,jun,cot3,3222,3222.0,16,40,3222,3222.0,0,40,3198,3198.0,0,0,3182,3166,3182,3182,3198,3198,False
cumulative,3,jul,base_blanks,5216,5216.0,0,28,5216,5216.0,0,28,5216,5216.0,0,0,5188,5188,5188,5188,5216,5216,False
cumulative,3,jul,base_json,5216,5216.0,0,28,5216,5216.0,0,28,5216,5216.0,18,0,5188,5188,5188,5188,5216,5198,False
cumulative,3,jul,persona1,5216,5216.0,0,28,5216,5216.0,0,28,5216,5216.0,55,0,5188,5188,5188,5188,5216,5161,False
cumulative,3,jul,persona2,5216,5216.0,0,28,5216,5216.0,2,28,5216,5216.0,594,0,5188,5188,5188,5186,5216,4622,False
cumulative,3,jul,persona3,5216,5216.0,0,28,5216,5216.0,1,28,5216,5216.0,526,0,5188,5188,5188,5187,5216,4690,False
cumulative,3,jul,persona4,5216,5216.0,0,28,5216,5216.0,11,28,5216,5216.0,187,0,5188,5188,5188,5177,5216,5029,False
cumulative,3,jul,cot1,5216,5216.0,0,28,5216,5216.0,0,28,5216,5216.0,0,0,5188,5188,5188,5188,5216,5216,False
cumulative,3,jul,cot2,5216,5216.0,0,28,5216,5216.0,0,28,5216,5216.0,0,0,5188,5188,5188,5188,5216,5216,False
cumulative,3,jul,cot3,5216,5216.0,33,28,5216,5216.0,0,28,5216,5216.0,0,0,5188,5155,5188,5188,5216,5216,False
cumulative,3,aug,base_blanks,4698,4698.0,0,27,4698,4698.0,0,27,4698,4698.0,0,27,4671,4671,4671,4671,4671,4671,True
cumulative,3,aug,base_json,4698,4698.0,0,27,4698,4698.0,0,27,4698,4698.0,1,27,4671,4671,4671,4671,4671,4670,True
cumulative,3,aug,persona1,4698,4698.0,0,27,4698,4698.0,0,27,4698,4698.0,0,27,4671,4671,4671,4671,4671,4671,True
cumulative,3,aug,persona2,4698,4698.0,0,27,4698,4698.0,1,27,4698,4698.0,3,27,4671,4671,4671,4670,4671,4668,True
cumulative,3,aug,persona3,4698,4698.0,0,27,4698,4698.0,0,27,4698,4698.0,1,27,4671,4671,4671,4671,4671,4670,True
cumulative,3,aug,persona4,4698,4698.0,0,27,4698,4698.0,3,27,4698,4698.0,3,27,4671,4671,4671,4668,4671,4668,True
cumulative,3,aug,cot1,4698,4698.0,0,27,4698,4698.0,0,27,4698,4698.0,1,27,4671,4671,4671,4671,4671,4670,True
cumulative,3,aug,cot2,4698,4698.0,0,27,4698,4698.0,1,27,4698,4698.0,0,27,4671,4671,4671,4670,4671,4671,True
cumulative,3,aug,cot3,4698,4698.0,17,27,4698,4698.0,0,27,4698,4698.0,0,27,4671,4654,4671,4671,4671,4671,True
cumulative,3,sep,base_blanks,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,0,0,4110,4110,4110,4110,4125,4125,False
cumulative,3,sep,base_json,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,1,0,4110,4110,4110,4110,4125,4124,False
cumulative,3,sep,persona1,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,14,0,4110,4110,4110,4110,4125,4111,False
cumulative,3,sep,persona2,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,310,0,4110,4110,4110,4110,4125,3815,False
cumulative,3,sep,persona3,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,292,0,4110,4110,4110,4110,4125,3833,False
cumulative,3,sep,persona4,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,74,0,4110,4110,4110,4110,4125,4051,False
cumulative,3,sep,cot1,4130,4130.0,0,20,4130,4130.0,0,20,4125,4125.0,0,0,4110,4110,4110,4110,4125,4125,False
cumulative,3,sep,cot2,4130,4130.0,0,20,4130,4130.0,1,20,4125,4125.0,0,0,4110,4110,4110,4109,4125,4125,False
cumulative,3,sep,cot3,4130,4130.0,9,20,4130,4130.0,0,20,4125,4125.0,0,0,4110,4101,4110,4110,4125,4125,False
cumulative,3,octfirst,base_blanks,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,0,0,3226,3226,3226,3226,3221,3221,False
cumulative,3,octfirst,base_json,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,3,0,3226,3226,3226,3226,3221,3218,False
cumulative,3,octfirst,persona1,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,18,0,3226,3226,3226,3226,3221,3203,False
cumulative,3,octfirst,persona2,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,327,0,3226,3226,3226,3226,3221,2894,False
cumulative,3,octfirst,persona3,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,320,0,3226,3226,3226,3226,3221,2901,False
cumulative,3,octfirst,persona4,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,68,0,3226,3226,3226,3226,3221,3153,False
cumulative,3,octfirst,cot1,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,0,0,3226,3226,3226,3226,3221,3221,False
cumulative,3,octfirst,cot2,3239,3239.0,0,13,3239,3239.0,0,13,3221,3221.0,0,0,3226,3226,3226,3226,3221,3221,False
cumulative,3,octfirst,cot3,3239,3239.0,19,13,3239,3239.0,0,13,3221,3221.0,0,0,3226,3207,3226,3226,3221,3221,False
cumulative,3,octsecond,base_blanks,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,0,0,3211,3211,3211,3211,3221,3221,False
cumulative,3,octsecond,base_json,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,0,0,3211,3211,3211,3211,3221,3221,False
cumulative,3,octsecond,persona1,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,13,0,3211,3211,3211,3211,3221,3208,False
cumulative,3,octsecond,persona2,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,320,0,3211,3211,3211,3211,3221,2901,False
cumulative,3,octsecond,persona3,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,267,0,3211,3211,3211,3211,3221,2954,False
cumulative,3,octsecond,persona4,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,81,0,3211,3211,3211,3211,3221,3140,False
cumulative,3,octsecond,cot1,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,0,0,3211,3211,3211,3211,3221,3221,False
cumulative,3,octsecond,cot2,3239,3239.0,0,28,3239,3239.0,0,28,3221,3221.0,0,0,3211,3211,3211,3211,3221,3221,False
cumulative,3,octsecond,cot3,3239,3239.0,15,28,3239,3239.0,0,28,3221,3221.0,0,0,3211,3196,3211,3211,3221,3221,False
cumulative,3,nov,base_blanks,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,0,0,5264,5264,5243,5243,5264,5264,False
cumulative,3,nov,base_json,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,1,0,5264,5264,5243,5243,5264,5263,False
cumulative,3,nov,persona1,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,28,0,5264,5264,5243,5243,5264,5236,False
cumulative,3,nov,persona2,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,630,0,5264,5264,5243,5243,5264,4634,False
cumulative,3,nov,persona3,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,563,0,5264,5264,5243,5243,5264,4701,False
cumulative,3,nov,persona4,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,154,0,5264,5264,5243,5243,5264,5110,False
cumulative,3,nov,cot1,5264,5264.0,0,0,5254,5254.0,1,11,5264,5264.0,0,0,5264,5264,5243,5242,5264,5264,False
cumulative,3,nov,cot2,5264,5264.0,0,0,5254,5254.0,0,11,5264,5264.0,0,0,5264,5264,5243,5243,5264,5264,False
cumulative,3,nov,cot3,5264,5264.0,22,0,5254,5254.0,0,11,5264,5264.0,0,0,5264,5242,5243,5243,5264,5264,False
cumulative,3,dec,base_blanks,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,0,0,3834,3834,3826,3826,3834,3834,False
cumulative,3,dec,base_json,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,1,0,3834,3834,3826,3826,3834,3833,False
cumulative,3,dec,persona1,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,21,0,3834,3834,3826,3826,3834,3813,False
cumulative,3,dec,persona2,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,306,0,3834,3834,3826,3826,3834,3528,False
cumulative,3,dec,persona3,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,251,0,3834,3834,3826,3826,3834,3583,False
cumulative,3,dec,persona4,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,53,0,3834,3834,3826,3826,3834,3781,False
cumulative,3,dec,cot1,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,0,0,3834,3834,3826,3826,3834,3834,False
cumulative,3,dec,cot2,3834,3834.0,0,0,3856,3856.0,0,30,3834,3834.0,0,0,3834,3834,3826,3826,3834,3834,False
cumulative,3,dec,cot3,3834,3834.0,10,0,3856,3856.0,0,30,3834,3834.0,0,0,3834,3824,3826,3826,3834,3834,False
cumulative,4,jan,base_blanks,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,0,0,4250,4250,4250,4250,4252,4252,False
cumulative,4,jan,base_json,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,8,0,4250,4250,4250,4250,4252,4244,False
cumulative,4,jan,persona1,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,125,0,4250,4250,4250,4250,4252,4127,False
cumulative,4,jan,persona2,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,278,0,4250,4250,4250,4250,4252,3974,False
cumulative,4,jan,persona3,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,296,0,4250,4250,4250,4250,4252,3956,False
cumulative,4,jan,persona4,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,52,0,4250,4250,4250,4250,4252,4200,False
cumulative,4,jan,cot1,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,0,0,4250,4250,4250,4250,4252,4252,False
cumulative,4,jan,cot2,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,0,0,4250,4250,4250,4250,4252,4252,False
cumulative,4,jan,cot3,4294,4294.0,0,44,4294,4294.0,0,44,4252,4252.0,0,0,4250,4250,4250,4250,4252,4252,False
cumulative,4,feb,base_blanks,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,0,0,4555,4555,4555,4555,4563,4563,False
cumulative,4,feb,base_json,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,7,0,4555,4555,4555,4555,4563,4556,False
cumulative,4,feb,persona1,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,226,0,4555,4555,4555,4555,4563,4337,False
cumulative,4,feb,persona2,4590,4590.0,1,35,4590,4590.0,0,35,4563,4563.0,481,0,4555,4554,4555,4555,4563,4082,False
cumulative,4,feb,persona3,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,578,0,4555,4555,4555,4555,4563,3985,False
cumulative,4,feb,persona4,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,94,0,4555,4555,4555,4555,4563,4469,False
cumulative,4,feb,cot1,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,0,0,4555,4555,4555,4555,4563,4563,False
cumulative,4,feb,cot2,4591,4590.0,0,36,4590,4590.0,0,35,4563,4563.0,0,0,4555,4555,4555,4555,4563,4563,False
cumulative,4,feb,cot3,4590,4590.0,0,35,4590,4590.0,0,35,4563,4563.0,0,0,4555,4555,4555,4555,4563,4563,False
cumulative,4,mar,base_blanks,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,0,0,3491,3491,3491,3491,3519,3519,False
cumulative,4,mar,base_json,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,4,0,3491,3491,3491,3491,3519,3515,False
cumulative,4,mar,persona1,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,89,0,3491,3491,3491,3491,3519,3430,False
cumulative,4,mar,persona2,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,196,0,3491,3491,3491,3491,3519,3323,False
cumulative,4,mar,persona3,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,212,0,3491,3491,3491,3491,3519,3307,False
cumulative,4,mar,persona4,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,40,0,3491,3491,3491,3491,3519,3479,False
cumulative,4,mar,cot1,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,0,0,3491,3491,3491,3491,3519,3519,False
cumulative,4,mar,cot2,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,0,0,3491,3491,3491,3491,3519,3519,False
cumulative,4,mar,cot3,3515,3515.0,0,24,3515,3515.0,0,24,3519,3519.0,0,0,3491,3491,3491,3491,3519,3519,False
cumulative,4,apr,base_blanks,4362,4362.0,1,25,4362,4362.0,0,25,4377,4377.0,0,0,4337,4336,4337,4337,4377,4377,False
cumulative,4,apr,base_json,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,4,0,4337,4337,4337,4337,4377,4373,False
cumulative,4,apr,persona1,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,106,0,4337,4337,4337,4337,4377,4271,False
cumulative,4,apr,persona2,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,308,0,4337,4337,4337,4337,4377,4069,False
cumulative,4,apr,persona3,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,310,0,4337,4337,4337,4337,4377,4067,False
cumulative,4,apr,persona4,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,52,0,4337,4337,4337,4337,4377,4325,False
cumulative,4,apr,cot1,4362,4362.0,0,25,4362,4362.0,0,25,4377,4377.0,0,0,4337,4337,4337,4337,4377,4377,False
