"headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3"
"Constellation Brands To Reposition Its Wine, Spirits Business: Signs Deal With E. & J. Gallo Winery To Divest ~30 Brands From Wine, Spirits Portfolio","uncertain",0.3,0.6,39029,"CONSTELLATION BRANDS INC",4,NA,154,34,1,"2019-04-03",69796,1.68637633323669,6.54460117220879,5.79331238868943,6.61695072503925,-0.495517579838633,0.787089998674273,2.4405836267243
"Constellation Brands Trades Higher On Q1 Earnings","increase",0.65,0.825,8265,"CONSTELLATION BRANDS INC",4,NA,129,33,2,"2019-06-28",69796,4.6384334564209,-0.431606639176607,1.60455143133489,0.837815489865479,1.72413922846317,2.34367209072543,3.83427806355232
"Constellation Brands Trades Lower On Q2 Earnings, Expects Wine And Spirit Losses In 2020","decrease",0.7,0.85,10146,"CONSTELLATION BRANDS INC",4,NA,141,34,0,"2019-10-03",69796,-6.05928674340248,-0.267676846124232,-0.797893480397471,1.55976462277914,-1.25113902613521,-0.236397844485325,0.383491908282774
"Constellation Brands shares are trading higher after Guggenheim and Goldman Sachs upgraded the company's stock.","increase",0.7,0.85,25561,"CONSTELLATION BRANDS INC",4,NA,138,29,2,"2019-01-10",69796,5.95600232481956,-0.45018820092082,0.268872629577288,4.2956360461017,-12.4173112213612,-11.2743904779511,-9.41063079836614
"Constellation Brands shares are trading higher after the company reported better-than-expected Q4 EPS and sales; the company also provided FY20 EPS guidance of $8.50-$8.80.","increase",0.7,0.85,17589,"CONSTELLATION BRANDS INC",4,NA,158,29,2,"2019-04-04",69796,6.54460117220879,0.966312922537327,-0.146251641715378,3.83912578502661,1.68637633323669,1.18250246220464,2.48673963136987
"Constellation Brands shares are trading higher. Not seeing any news to justify the price action.","uncertain",0.3,0.65,34569,"CONSTELLATION BRANDS INC",4,NA,137,34,1,"2019-11-19",69796,3.4707572311163,2.70777717232704,1.71308048242442,1.84017808353942,-2.649593539536,-4.35852645817413,-4.95625004749249
"Constellation Brands shares are trading lower after Morgan Stanley downgraded the stock from Overweight to Equal-Weight and lowered the price target from $230 to $220.","decrease",0.7,0.85,44189,"CONSTELLATION BRANDS INC",4,NA,153,30,0,"2019-05-24",69796,-3.65162380039692,-2.2347429767251,-10.7962541157775,-3.38231652996571,0.604969263076782,0.590247183115467,1.5562687502807
"Constellation Brands shares are trading lower after the company reported Q2 sales in-line with analyst estimates. Investors could have expected better earnings results.","decrease",0.6,0.8,10162,"CONSTELLATION BRANDS INC",4,NA,147,30,0,"2019-10-03",69796,-6.05928674340248,-0.267676846124232,-0.797893480397471,1.55976462277914,-1.25113902613521,-0.236397844485325,0.383491908282774
"Constellation Brands shares are trading lower after the company reported worse than expected 2019 EPS earnings expectations.","decrease",0.7,0.85,9353,"CONSTELLATION BRANDS INC",4,NA,140,30,0,"2019-01-09",69796,-12.4173112213612,5.95600232481956,5.92288468667836,9.17582519340805,1.30496192723513,3.43296199845413,6.64603319744799
"Constellation Brands shares trading higher after the company reported better-than-expected Q1 EPS and sales results and issued FY20 EPS guidance above analyst estimates.","increase",0.7,0.85,8249,"CONSTELLATION BRANDS INC",4,NA,149,29,2,"2019-06-28",69796,4.6384334564209,-0.431606639176607,1.60455143133489,0.837815489865479,1.72413922846317,2.34367209072543,3.83427806355232
"Costellation Brands Q3 Press Release Out, PR Itself Does Not Contain Q3 Earnings Figures; PR Refers To Website, Though Website Does Not Appear Updated Yet","uncertain",0.4,0.65,9401,"CONSTELLATION BRANDS INC",4,NA,155,34,1,"2019-01-09",69796,-12.4173112213612,5.95600232481956,5.92288468667836,9.17582519340805,1.30496192723513,3.43296199845413,6.64603319744799
"Cowen & Co. Initiates Coverage On Heico with Market Perform Rating, Announces $95 Price Target","uncertain",0.3,0.6,26878,"HEICO CORP NEW",4,NA,139,34,1,"2019-03-05",32678,-1.697101816535,-0.688371155411005,0.15297970145105,1.27841553712298,-0.703928805887699,-0.672148575995735,0.204493385110815
"Craft Brewer Kings & Convicts Brewing Co. to Acquire Ballast Point; Terms Not Disclosed","decrease",0.6,0.725,8715,"CONSTELLATION BRANDS INC",4,NA,139,34,0,"2019-12-03",69796,-0.854469183832407,-0.108413572888821,-1.92965079804106,-0.742593243186862,0.010751517402241,0.177659124824903,1.09747057186493
"Cramer On Cannabis: Innovative Industrial Won't 'Let You Sleep Soundly,' Constellation A Safer Bet","increase",0.6,0.75,12153,"CONSTELLATION BRANDS INC",4,NA,143,33,2,"2019-06-24",69796,-1.34436469525099,1.45647106692195,8.18161891757836,9.25741999836454,-1.08216311782598,-0.320101807901718,0.96718928477868
"Credit Suisse Initiates Coverage On Constellation Brands with Outperform Rating, Announces $230 Price Target","increase",0.7,0.85,16782,"CONSTELLATION BRANDS INC",4,NA,140,33,2,"2019-03-07",69796,0.951464474201202,-0.864946842193604,1.77165429612753,1.0439036604138,-0.841944012790918,-2.67831403211711,-3.41980043845447
"Credit Suisse Initiates Coverage On Molson Coors Brewing with Underperform Rating, Announces $50 Price Target","decrease",0.7,0.85,26937,"MOLSON COORS BEVERAGE CO",4,NA,145,34,0,"2019-06-10",59248,-3.91433984041214,-0.200951052829623,-1.97296632350312,1.31530405054399,-1.28226978704333,-0.783693783576844,-1.74197711921997
"Credit Suisse Maintains Neutral on McCormick & Co, Raises Price Target to $160","increase",0.6,0.75,25242,"MCCORMICK & CO INC",4,NA,138,33,2,"2019-10-02",52090,-1.3237445615232,1.58431492745876,1.34839861843221,-2.28771965104355,6.81381523609161,6.47320997111138,3.9539167387822
"Credit Suisse Maintains Outperform on Constellation Brands, Lowers Price Target to $228","uncertain",0.3,0.6,4330,"CONSTELLATION BRANDS INC",4,NA,139,34,1,"2019-10-04",69796,-0.267676846124232,-2.58077830076218,-0.340664632423415,1.69298987283157,-6.05928674340248,-7.23461566838555,-6.28136056463522
"Credit Suisse Maintains Outperform on Constellation Brands, Raises Price Target to $233","increase",0.7,0.85,15739,"CONSTELLATION BRANDS INC",4,NA,138,29,2,"2019-12-13",69796,1.26258656382561,0.455894693732262,3.75700128318688,3.46588912217889,-1.00759929046035,-0.630077590554234,-0.816467647564512
"Credit Suisse Maintains Outperform on Heico, Raises Price Target to $163","increase",0.7,0.85,16221,"HEICO CORP NEW",4,NA,134,33,2,"2019-08-29",32678,1.52337402105331,-0.877011846750975,-2.1171610326653,-13.9157230834665,-0.92350896447897,-0.36041323233228,1.33934443814161
"DA Davidson Reiterates Buy, $53 Target On Greif As Firm Believes 'shares are undervalued (they are not alone), because packaging names in general are out of favor and GEF has the added burden of mixed reactions to the Caraustar deal'","increase",0.6,0.7,39317,"GREIF INC",4,NA,168,29,2,"2019-08-30",83233,-3.90497073531151,-4.85933274030685,4.12049109248169,12.6456443052764,13.234381377697,15.7761621077359,13.9390161837226
"Deutsche Bank Downgrades Constellation Brands to Hold","decrease",0.7,0.85,27893,"CONSTELLATION BRANDS INC",4,NA,132,30,0,"2019-04-05",69796,0.966312922537327,-0.496640801429748,-1.43300784680158,6.29074179058609,6.54460117220879,8.34134411071834,7.80449370441627
"Deutsche Bank Downgrades Molson Coors Brewing to Hold","decrease",0.6,0.8,23649,"MOLSON COORS BEVERAGE CO",4,NA,137,34,0,"2019-02-13",59248,0.827845372259617,0.26809626724571,4.02145034588457,3.31769369029888,-9.44002717733383,-8.85433234506323,-9.73006090075048
"Deutsche Bank Maintains Buy on Bio-Rad Laboratories, Inc. Class A Common Stock, Raises Price Target to $375","increase",0.7,0.85,12557,"BIO RAD LABORATORIES INC",4,NA,147,33,2,"2019-05-09",61516,4.30676490068436,0.588465901091695,-3.23977896676865,-4.95344241543361,-0.396383041515946,-3.1962057728983,-3.84290309152185
"Deutsche Bank Maintains Buy on Bio-Rad Laboratories, Raises Price Target to $350","increase",0.7,0.85,7478,"BIO RAD LABORATORIES INC",4,NA,140,33,2,"2019-03-01",61516,17.1687006950378,-1.45552912726998,-4.26893221522118,-2.23055874229512,-1.12777706235647,-0.72195596038086,-1.56965600344678
"Deutsche Bank Maintains Hold on Constellation Brands, Lowers Price Target to $196","decrease",0.6,0.75,15723,"CONSTELLATION BRANDS INC",4,NA,139,34,0,"2019-12-13",69796,1.26258656382561,0.455894693732262,3.75700128318688,3.46588912217889,-1.00759929046035,-0.630077590554234,-0.816467647564512
"Deutsche Bank Reinstates Hold on McCormick & Co, Announces $163 Price Target","uncertain",0.2,0.6,22779,"MCCORMICK & CO INC",4,NA,139,34,1,"2019-12-12",52090,-2.45531052350998,0.624770671129227,1.11137254451081,3.23801463169453,-0.414336333051324,-1.20991753461305,-0.779121779313752
"Earnings Preview: McCormick & Co","uncertain",0.3,0.6,18413,"MCCORMICK & CO INC",4,NA,129,34,1,"2019-09-30",52090,-0.318877538666129,6.81381523609161,7.98944392363796,4.64486114111669,-2.36612875014544,-2.33572083016625,-1.90189766493505
"Exclusive: Canopy Growth Co-Founder Bruce Linton On His Next Steps, Says 'I'm Cheering For Entrepreneurs'","uncertain",0.3,0.6,8637,"CONSTELLATION BRANDS INC",4,NA,142,34,1,"2019-09-13",69796,0.049029808724299,-0.112711801193654,0.504728167266122,0.945750284290048,-1.35416304692626,-2.02228432998639,-1.3446184780618
"Federal Agricultural Mortgage Says On July 8 Gregory N. Ramsey Assumed Duties of Farmer Mac's Principal Financial Officer on Interim Basis; Says Retaining Executive Search Firm To Assist In Identifying, Evaluating Candidates for CFO Position","uncertain",0.3,0.6,20171,"FEDERAL AGRICULTURAL MORT CORP",4,NA,172,34,1,"2019-07-09",80169,-1.02771408855915,0.341576710343361,1.40729432552202,0.765128392280867,0.996989477425814,3.55691520744306,3.90613859613755
"Federal Agricultural Q2 EPS $2.2 Beats $2.06 Estimate, Sales $47.408M Beat $46.41M Estimate","increase",0.7,0.85,6461,"FEDERAL AGRICULTURAL MORT CORP",4,NA,157,29,2,"2019-08-01",80169,5.82373514771461,-4.23137992620468,-4.98959833994688,-7.80236976338756,-0.935901701450348,1.2712890479327,2.04700921404228
"Five Point Says Co, Members Mall Venture Determined Not To Proceed With Project At Company's Candlestick Point Community In San Francisco;  Lennar And Castlelake Directly And Indirectly Hold Approximately 39.5% And 17.2% Of Company's Outstanding Voting Shares","decrease",0.6,0.75,8329,"LENNAR CORP",4,NA,173,34,0,"2019-02-20",52708,-0.870798528194427,0.551584176719189,-0.224720368510645,-6.23084620118283,0.981594156473875,2.36318279343295,2.5119430606795
"From CAGNY Conference: Constellation Brands Says Everything That's Not A Power Brand In The Wine Business, It Will Either Sell, Discontinue Or Milk Very Quickly Over The Next Year Or So","decrease",0.6,0.75,9113,"CONSTELLATION BRANDS INC",4,NA,159,34,0,"2019-02-20",69796,-4.42994832992554,-0.79650366678834,1.35944690599934,-0.55096316537615,-0.108628685120493,0.436878875010827,-0.0286107611865538
"From CAGNY: Constellation Brands Says Sees EPS Growth Of 10% Over Next Three Years","increase",0.6,0.8,9097,"CONSTELLATION BRANDS INC",4,NA,142,33,2,"2019-02-20",69796,-4.42994832992554,-0.79650366678834,1.35944690599934,-0.55096316537615,-0.108628685120493,0.436878875010827,-0.0286107611865538
"From Constellation Brands Earnings Conference Call: Canopy Growth Ownership Totaled 123M Shares As Of Nov. 1, 2018","uncertain",0.4,0.6,9273,"CONSTELLATION BRANDS INC",4,NA,149,34,1,"2019-01-09",69796,-12.4173112213612,5.95600232481956,5.92288468667836,9.17582519340805,1.30496192723513,3.43296199845413,6.64603319744799
"From Constellation Brands Q3 Earnings Conference Call: CEO Sands Highlights Recent Jan. 7 Disclosure Of Purchase Of 1M+ Shares By Him And His Brother, Richard Sands","increase",0.6,0.75,9289,"CONSTELLATION BRANDS INC",4,NA,156,33,2,"2019-01-09",69796,-12.4173112213612,5.95600232481956,5.92288468667836,9.17582519340805,1.30496192723513,3.43296199845413,6.64603319744799
"From Lennar Conference Call: Co. Says Has Seen Traffic Pick Up As Rates Start To Ease","increase",0.6,0.8,8761,"LENNAR CORP",4,NA,137,29,2,"2019-01-09",52708,7.9272598028183,-2.41953488439322,-2.00907370508503,-2.98120949637701,1.20339384302497,4.07668125252056,8.44500673193444
"From Lennar Q1 Earnings Conference Call; Co. Sees Q2 EPS $1.07-$1.20 vs $1.38 Est.","decrease",0.6,0.775,19486,"LENNAR CORP",4,NA,148,30,0,"2019-03-27",52708,3.94286699593067,-3.69653552770615,-3.59976178232057,-1.60634430195526,0.322905858047306,3.90886053462256,4.49863221825144
"From Lennar Q3 Earnings Conference Call: Sees Q4 Gross Margins 21.25-21.5%","increase",0.6,0.75,25066,"LENNAR CORP",4,NA,142,33,2,"2019-10-02",52708,3.76884154975414,1.19335632771254,2.07540778289121,5.79384045711191,-0.232761423103511,1.82748532515122,0.269932578089738
"GMP Lifts Canopy Growth Price Target After New York Grants Company Hemp License","increase",0.6,0.75,35617,"CONSTELLATION BRANDS INC",4,NA,136,33,2,"2019-01-15",69796,-0.205148477107287,-0.40490492247045,3.15205735649429,6.27920133947726,1.03636318817735,0.581509402464664,6.57214644081408
"Goldman Favors Constellation Brands In Firms Alcoholic Beverage Coverage As Firm Notes Co's 'core beer portfolio remains on a solid footing' And Firm Sees Potential Upside To Sales If Co's Flavored Malt Beverage Innovations Are Successful; Maintains Buy","increase",0.65,0.825,27877,"CONSTELLATION BRANDS INC",4,NA,172,29,2,"2019-04-05",69796,0.966312922537327,-0.496640801429748,-1.43300784680158,6.29074179058609,6.54460117220879,8.34134411071834,7.80449370441627
"Goldman Sachs Downgrades McCormick & Co to Sell, Announces $140 Price Target","decrease",0.7,0.85,4971,"MCCORMICK & CO INC",4,NA,139,34,0,"2019-12-10",52090,-0.798891298472881,-0.414336333051324,-2.52684519452704,-1.81489304356611,0.436071865260601,0.325248503410958,0.799445906581897
"Goldman Sachs Initiates Coverage On Lennar with Buy Rating, Announces $71 Price Target","increase",0.7,0.85,16819,"LENNAR CORP",4,NA,136,33,2,"2019-12-06",52708,-1.75585150718689,1.10638560727239,-0.76595876394927,-3.59149046251114,1.6488142311573,1.47632608622688,1.59700756646659
"Goldman Sachs Upgrades Bio-Rad Laboratories to Conviction Buy, Announces $400 Price Target","increase",0.7,0.85,17141,"BIO RAD LABORATORIES INC",4,NA,141,33,2,"2019-08-20",61516,2.8795886784792,1.0925754904747,-1.69760297220953,-1.55075153809389,1.05343880131841,3.70382203774036,4.78739397914716
"Goldman Sachs Upgrades Constellation Brands to Buy, Announces $211 Price Target","increase",0.7,0.85,25609,"CONSTELLATION BRANDS INC",4,NA,137,29,2,"2019-01-10",69796,5.95600232481956,-0.45018820092082,0.268872629577288,4.2956360461017,-12.4173112213612,-11.2743904779511,-9.41063079836614
"Greif Announces Exploration Of Strategic Alternatives Including Potential Sale OF Consumer PAckaging Business And Related Mill Assets","uncertain",0.4,0.6,9017,"GREIF INC",4,NA,134,34,1,"2019-06-26",83233,-1.30158681422472,3.57028171420097,10.03537772687,7.97683996951917,0.671138009056449,0.0953310927568118,-5.57554126783408
"Greif Reaffirms FY19 EPS Guidance Of $3.70-$4.00 vs $3.76 Est.","uncertain",0.3,0.6,37893,"GREIF INC",4,NA,138,34,1,"2019-08-28",83233,2.24470756947994,13.234381377697,8.90538429018508,19.2640684132249,-1.58680845052004,0.604321324454116,-2.79656331269303
"Greif Receives Antitrust Clearance For Caraustar Acquisition","increase",0.6,0.8,38601,"GREIF INC",4,NA,126,33,2,"2019-02-01",83233,-0.230769626796246,-1.28501672297716,-0.179901584230668,2.67283708920865,-0.306745734997094,0.619199448435803,6.37194297326005e-08
"Guggenheim Upgrades Constellation Brands to Neutral","increase",0.6,0.725,25625,"CONSTELLATION BRANDS INC",4,NA,132,29,2,"2019-01-10",69796,5.95600232481956,-0.45018820092082,0.268872629577288,4.2956360461017,-12.4173112213612,-11.2743904779511,-9.41063079836614
"HAverty's Q4 Sales $209M Miss $215.39M Est., FY18 Sales $817.7M Miss $824.18M Est.","decrease",0.7,0.85,30209,"HAVERTY FURNITURE COS INC",4,NA,159,34,0,"2019-01-08",41217,1.37966508045793,-0.756046455353498,-2.9233866568703,-1.00806842860548,1.98019351810217,3.16289078553222,2.51440290737475
"HEICO Corp Increases Its Semi-Annual Cash Dividend From $0.07 to $0.08/share.","increase",0.7,0.85,26491,"HEICO CORP NEW",4,NA,140,33,2,"2019-12-16",32678,0.697414204478264,-5.02911955118179,-8.28742217703435,-10.1605509338746,2.22798343747854,1.67606913186664,1.50430594326687
"HEICO Corporation Acquires Leading French Interconnect Business; Terms Not Disclosed","increase",0.6,0.75,34035,"HEICO CORP NEW",4,NA,133,33,2,"2019-07-02",32678,2.59133893996477,0.0954584626015275,0.11013574521932,0.594755526237201,-0.792166218161583,0.964988410597645,1.92575232154593
"HEICO Corporation Subsidiary Acquires 80.1% Of Decavo","increase",0.6,0.75,15465,"HEICO CORP NEW",4,NA,134,33,2,"2019-02-28",32678,0.882574170827866,0.0320055260090157,-3.30737857768948,-1.67502352897348,-0.737173948436975,-1.41128418830159,-1.17008663085456
"HEICO Corporation Subsidiary Acquires TTT-Cubed, Inc.; Terms Not Disclosed","increase",0.6,0.7,9589,"HEICO CORP NEW",4,NA,138,33,2,"2019-09-10",32678,-4.5519270002842,-2.91787683963776,2.00800478767973,1.34913244263055,-6.502865254879,-7.60877049848638,-7.3524249393737
"HEICO Reports Its Electronic Technologies Group Subsidiary Purchase 85% Of Stock Of Solid Sealing Technology In Cash Deal, No Terms Disclosed","increase",0.6,0.7,38657,"HEICO CORP NEW",4,NA,147,33,2,"2019-02-01",32678,0.201181275770068,1.96055714040995,4.28723865401328,9.25948295945709,2.28785779327154,4.17950853433162,5.6778401621246
"HEICO Reports Purchase Of 75% Stake In Research Electronics Int'l. In All-Cash Deal, No Terms Disclosed","increase",0.6,0.75,16345,"HEICO CORP NEW",4,NA,143,33,2,"2019-06-03",32678,0.740193715319037,2.19609960913658,4.49832806900365,3.08596511163843,1.59591920673847,3.7988706458058,15.9546023906222
"HSBC Upgrades Constellation Brands to Buy","increase",0.7,0.85,11361,"CONSTELLATION BRANDS INC",4,NA,130,29,2,"2019-01-07",69796,2.10058819502592,1.30496192723513,-5.44321348965716,-3.16835145143171,3.10642868280411,1.57278821867803,3.60650877975248
"Harvest One Enters Premium Cannabis Supply Agreement","uncertain",0.25,0.65,11187,"HAVERTY FURNITURE COS INC",4,NA,134,34,1,"2019-07-15",41217,1.00000165402889,1.21011724695563,-1.76017428555453,1.59515380939643,2.09870021790266,2.56410695859979,3.50776668439323
"Haverty Furniture Companies shares are trading lower after the company reported worse-than-expected Q3 EPS and sales results.","decrease",0.7,0.85,25298,"HAVERTY FURNITURE COS INC",4,NA,149,34,0,"2019-10-30",41217,0.942510738968849,-15.3127953410149,-9.66386465642085,-7.23622483384949,0.61640189960599,2.06829428130819,1.92122779231467
