"headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","headline.type"
"Agilysys shares are trading higher after the company beat Q3 sales estimates and reaffirmed guidance.",0.75,0.85,4998,"AGILYSYS INC",3,NA,137,24,2,"2019-01-25",63125,16.1244675517082,8.89158993959427,9.1352008972372,16.9305766648908,-0.91100288555026,-1.66898310008256,-4.13559086564107,"increase"
"Agilysys Reaffirms FY19 Sales Growth Guidance Of ~10%, Adj. Earnings $3.5M-$4.5M",0.6,0.8,5006,"AGILYSYS INC",3,NA,146,35,2,"2019-01-24",63125,-0.91100288555026,16.1244675517082,25.1768060115844,35.9264420179754,-0.764948921278119,-3.25423414707321,-2.92516566160201,"increase"
"Agilysys Q3 EPS $(0.18) Misses $(0.10) Estimate, Sales $36M Beat $35.48M Estimate",0.4,0.6,5014,"AGILYSYS INC",3,NA,149,35,1,"2019-01-24",63125,-0.91100288555026,16.1244675517082,25.1768060115844,35.9264420179754,-0.764948921278119,-3.25423414707321,-2.92516566160201,"uncertain"
"Compass Point Initiates Coverage On American International Gr with Neutral Rating, Announces $44 Price Target",0.3,0.6,5022,"AMERICAN INTERNATIONAL GROUP INC",3,NA,135,35,1,"2019-01-15",66800,1.0714303702116,1.60188525915146,0.871611176165121,0.848058070733382,0.816130917519331,1.40029416733995,2.04081667902904,"uncertain"
"AAR Receives 7 Year Contract From Danish Defence Acquisition And Logistics Organisation Perform Maintenance, Repair And Overhaul Of Pratt & Whitney F100-220 Engine Components On The General Dynamics F-16 For The Royal Danish Air Force",0.75,0.85,5030,"A A R CORP",3,NA,162,35,2,"2019-01-17",54594,1.77111085504293,0.856759585440159,-0.174027836501012,-2.05197090983504,-1.21130747720599,-2.83293526971246,-7.20606437100744,"increase"
"AAR Names Sean Gillen CFO",0.3,0.6,5038,"A A R CORP",3,NA,124,35,1,"2019-01-03",54594,-2.1628875285387,2.53821052610874,6.19541623964006,1.93777062328837,0.294591882266104,1.51803026419175,1.40807049742906,"uncertain"
"Applied Industrial Technologies shares are trading lower after the company missed Q2 EPS estimates and cut FY19 EPS guidance.",0.8,0.9,5046,"APPLIED INDUSTRIAL TECHS INC",3,NA,142,35,0,"2019-01-24",29612,-8.44091102480888,6.27259835600853,6.67027982592334,1.12075034561443,-2.12214700877666,-2.97093663085146,-0.950822687283237,"decrease"
"Applied Industrial Cuts FY19 EPS Guidance From $4.48-$4.68 To $4.45-$4.65 vs $4.77 Estimate",0.6,0.8,5054,"APPLIED INDUSTRIAL TECHS INC",3,NA,152,35,0,"2019-01-24",29612,-8.44091102480888,6.27259835600853,6.67027982592334,1.12075034561443,-2.12214700877666,-2.97093663085146,-0.950822687283237,"decrease"
"UPDATE: KeyBanc Upgrades Applied Industrial Technologies As Firm Notes 'If end markets continue to expand at a moderating pace, we think AIT will continue to drive revenue growth and margin expansion'",0.7,0.85,5070,"APPLIED INDUSTRIAL TECHS INC",3,NA,160,24,2,"2019-01-15",29612,1.90707091242075,0.49336664378643,2.79006369374679,-0.629463343538217,-0.483089685440063,0.786302264615091,2.37841713683378,"increase"
"KeyBanc Upgrades Applied Industrial Tech to Overweight",0.7,0.85,5078,"APPLIED INDUSTRIAL TECHS INC",3,NA,132,24,2,"2019-01-15",29612,1.90707091242075,0.49336664378643,2.79006369374679,-0.629463343538217,-0.483089685440063,0.786302264615091,2.37841713683378,"increase"
"Arthur J. Gallagher & Co. Raises Quarterly Dividend From $0.41 To $0.43/Share",0.7,0.85,5094,"GALLAGHER ARTHUR J & CO",3,NA,149,35,2,"2019-01-30",38093,1.34872253984213,2.49691270291805,7.55933896569061,9.12333869372601,-1.45245976746082,-2.14966237637788,-2.16297638028542,"increase"
"Arthur J. Gallagher Reports Purchase Of The Chapman Group, No Terms Disclosed",0.6,0.75,5102,"GALLAGHER ARTHUR J & CO",3,NA,142,35,2,"2019-01-29",38093,-1.45245976746082,1.34872253984213,9.09343864917034,10.8036769533776,-0.707478448748589,-0.72098868337861,-0.976924873281315,"increase"
"Arthur J. Gallagher & Co. Acquires Partners Advantage Insurance Services, LLC And AMZ Financial Insurance Services, LLC; Terms Not Disclosed",0.7,0.8,5110,"GALLAGHER ARTHUR J & CO",3,NA,155,35,2,"2019-01-28",38093,-0.707478448748589,-1.45245976746082,5.80980765570653,9.46834162668431,-0.0136064976686611,-0.271366282498575,0.163536069801906,"increase"
"Arthur J. Gallagher & Co. Acquires Interstate Insurance Underwriters; Terms Not Disclosed",0.6,0.8,5118,"GALLAGHER ARTHUR J & CO",3,NA,145,35,2,"2019-01-18",38093,0.676498422399163,-1.38423107564449,-1.92178500228736,3.77637064123009,0.257735257036984,1.37155390835577,1.72034124428981,"increase"
"Arthur J. Gallagher & Co. Acquires Complete Benefit Alliance, LLC; Terms Not Disclosed",0.6,0.8,5126,"GALLAGHER ARTHUR J & CO",3,NA,146,35,2,"2019-01-10",38093,0.559502840042114,-1.34347332641482,0.298549583638952,-0.257840168214007,1.17354476824403,1.62251859458771,1.32743237860584,"increase"
"Arthur J. Gallagher & Co. Acquires Jones Brown Inc.; Financial Terms Not Disclosed",0.6,0.8,5134,"GALLAGHER ARTHUR J & CO",3,NA,145,35,2,"2019-01-08",38093,0.443766033276916,1.17354476824403,0.662713437062723,1.75341248646366,-0.290374830365181,2.22568715470746,0.306024841307528,"increase"
"Arthur J. Gallagher & Co. To Acquire Stackhouse; Financial Terms Not Disclosed",0.6,0.8,5142,"GALLAGHER ARTHUR J & CO",3,NA,144,35,2,"2019-01-07",38093,-0.290374830365181,0.443766033276915,0.762727808869745,1.76119351301305,2.5233892723918,0.598136509547675,-1.87245223910012,"increase"
"Akebia Therapeutics Says its Independent Data Monitoring Committee Recommended Protect and Innovate Programs Continue and Do Not Recommend Modifying Programs",0.6,0.8,5150,"AKEBIA THERAPEUTICS INC",3,NA,152,35,2,"2019-01-07",14531,3.47682200372219,5.59999831020832,-3.19999717173808,-3.6800006489525,7.0922002196312,4.137926654128,9.22241780722912,"increase"
"Air Lease Corporation Announces Delivery of First of 12 New Airbus A321-200neo Aircraft with Vietnam Airlines",0.7,0.85,5158,"AIR LEASE CORP",3,NA,138,35,2,"2019-01-28",12641,0.0269454118097201,0.403979839757085,2.58550785470713,0.377052065116024,2.17450335621834,3.68715008909191,2.14639182343539,"increase"
"UPDATE: Albemarle Says Corfo Will Not File Previously-Disclosed Arbitration Claim",0.6,0.8,5166,"ALBEMARLE CORP",3,NA,138,35,2,"2019-01-24",80191,0.135279318783432,3.45853194594383,9.06512703621973,8.94353293545602,-1.92384831607342,-3.53647275275724,-1.81963420864516,"increase"
"Albemarle Reports Resolution With Corfo In Chile",0.7,0.8,5174,"ALBEMARLE CORP",3,NA,131,35,2,"2019-01-24",80191,0.135279318783432,3.45853194594383,9.06512703621973,8.94353293545602,-1.92384831607342,-3.53647275275724,-1.81963420864516,"increase"
"Albemarle And Chile Govt Reach Agreement In Lithium Dispute",0.7,0.8,5182,"ALBEMARLE CORP",3,NA,133,35,2,"2019-01-24",80191,0.135279318783432,3.45853194594383,9.06512703621973,8.94353293545602,-1.92384831607342,-3.53647275275724,-1.81963420864516,"increase"
"Nomura Downgrades Albemarle to Neutral, Lowers Price Target to $85",0.7,0.85,5198,"ALBEMARLE CORP",3,NA,139,25,0,"2019-01-15",80191,-4.32636328041553,0.393808959051967,0.38022657857768,8.92178140460274,-0.56840511970222,-0.388243062342619,0.169189084246413,"decrease"
"Albemarie shares are trading lower after Berenberg downgraded the stock from Buy to Hold.",0.7,0.85,5206,"ALBEMARLE CORP",3,NA,141,25,0,"2019-01-03",80191,-6.93892985582352,4.88374643027782,6.30072087471292,3.57683073388351,1.34942382574081,1.78525255594095,1.15255037139785,"decrease"
"Berenberg Downgrades Albemarle to Hold",0.6,0.8,5214,"ALBEMARLE CORP",3,NA,132,25,0,"2019-01-03",80191,-6.93892985582352,4.88374643027782,6.30072087471292,3.57683073388351,1.34942382574081,1.78525255594095,1.15255037139785,"decrease"
"Albemarle Begins Earthworks At Kemerton Project",0.7,0.8,5222,"ALBEMARLE CORP",3,NA,131,35,2,"2019-01-02",80191,1.34942382574081,-6.93892985582352,-1.62591764357275,-5.35142788013169,0.430025858804583,-0.194252169288556,1.03565931324507,"increase"
"Align Tech 8-K Shows Co. To Purchase Building Located In Morrisville, North Carolina From Slater Road For $58.1M",0.4,0.6,5230,"ALIGN TECHNOLOGY INC",3,NA,143,35,1,"2019-01-30",88860,4.86420877277851,6.92350417375565,4.81466786369646,8.16905189739996,0.243800296448171,-2.28413093173788,0.616305273183149,"uncertain"
"UBS Initiates Coverage On Align Technology with Buy Rating, Announces $230 Price Target",0.7,0.85,5254,"ALIGN TECHNOLOGY INC",3,NA,132,24,2,"2019-01-17",88860,2.84346677362919,3.48897278308868,6.84158725107888,14.7317450132663,6.01896457374096,6.62575593905541,4.30768909115258,"increase"
"Morgan Stanley Maintains Equal-Weight on Align Technology, Lowers Price Target to $210",0.6,0.8,5262,"ALIGN TECHNOLOGY INC",3,NA,133,35,0,"2019-01-04",88860,1.04448962956667,1.71923916786909,6.18070407217148,17.8779864492728,-8.5790604352951,-11.7700400153851,-11.2871454887999,"decrease"
"Allegiant Travel Q4 EPS $2.56 Beats $2.43 Estimate, Sales $412.114M Beat $410.43M Estimate",0.7,0.85,5278,"ALLEGIANT TRAVEL CO",3,NA,152,24,2,"2019-01-30",91659,0.591998267918825,3.38794514536858,7.43597768712427,9.86956881519014,0.765817752107978,2.64411327861132,2.92301609144179,"increase"
"Allegiant Late Wednesday Reported December ASMs Up 0.1% YoY, RPMs Up 0.3% YoY, Passengers Up 0.6% YoY",0.3,0.5,5286,"ALLEGIANT TRAVEL CO",3,NA,161,35,1,"2019-01-10",91659,3.0417300760746,0.889738649129868,1.4551805193493,1.26392537143902,4.92672435939312,6.73068192376594,7.97483855635948,"uncertain"
"Macquarie Upgrades Alaska Air Group to Outperform",0.7,0.85,5302,"ALASKA AIRGROUP INC",3,NA,130,35,2,"2019-01-28",28804,1.65406316518784,0.0464881130028516,-0.077476244165231,2.74291692814455,-3.49650233983994,-0.361010217515556,-0.750468425367612,"increase"
"Alaska, Horizon Air Employees Will Receive Nearly 3.5 Weeks Extra Pay In Bonuses, Totaling $120M In Incentives",0.6,0.8,5310,"ALASKA AIRGROUP INC",3,NA,146,35,2,"2019-01-25",28804,-3.49650233983994,1.65406316518784,1.38626516498535,2.81978131919973,3.24909687042236,2.84552786277505,1.41843676183167,"increase"
"Alaska Air Group Q4 EPS $0.75 Beats $0.71 Estimate, Sales $2.064B Beat $2.06B Estimate",0.6,0.8,5318,"ALASKA AIRGROUP INC",3,NA,150,35,2,"2019-01-24",28804,3.24909687042236,-3.49650233983994,-2.78199749675636,-0.836113292294183,-0.390869285911322,-1.77305193370183,-1.10214076075066,"increase"
"Imperial Capital Reiterates Alaska Air As A Top Idea As Firm Believes Alaska Air Will Likely Lead 'industry in unit revenue growth in FY19 considering minimal capacity growth, realizing merger synergies, and successfully executing its revenue initiaves'",0.75,0.85,5326,"ALASKA AIRGROUP INC",3,NA,167,35,2,"2019-01-15",28804,-0.124303647316992,0.964534468948841,-0.886745013717538,0.591171268152646,0.343001587316394,1.51419411475229,3.5059509535385,"increase"
"JP Morgan Upgrades Alaska Air Group to Neutral, Announces $67 Price Target",0.6,0.8,5342,"ALASKA AIRGROUP INC",3,NA,134,35,2,"2019-01-10",28804,1.96204762905836,1.16718905046582,1.60882746510473,0.126179765484857,2.52266898751259,3.42648268292913,3.63333380389419,"increase"
"Imperial Capital Maintains Outperform on Alaska Air Group, Lowers Price Target to $90",0.4,0.6,5358,"ALASKA AIRGROUP INC",3,NA,138,35,1,"2019-01-09",28804,2.52266898751259,1.96204762905836,4.37439886949633,5.78964035185094,0.881574489176273,1.08333583913707,4.35306732134741,"uncertain"
"Allakos Announces Phase 2 Results Of AK002 In Patients With Cholinergic Urticaria And Symptomatic Dermographism; Results Show 82% Response Rate In Cholinergic Urticaria Patients, 70% In Symptomatic Dermographism Patients",0.7,0.8,5366,"ALKERMES PLC",3,NA,172,35,2,"2019-01-29",76736,0.337943504564464,0.428657047450542,3.21493953695475,-1.13288065551694,-4.46140430867672,-1.60218423620894,0.339089551651783,"increase"
"Allstate Q4 Earnings Preview",0.4,0.6,5374,"ALLSTATE CORP",3,NA,121,35,1,"2019-01-23",79323,0.0349391775671392,0.419141491875052,1.68820233543707,7.76574481989889,0.186702061910182,1.52536465401016,1.56139064257184,"uncertain"
"Compass Point Initiates Coverage On Allstate with Buy Rating, Announces $114 Price Target",0.7,0.85,5382,"ALLSTATE CORP",3,NA,132,35,2,"2019-01-15",79323,0.513126840814948,0.368036981672049,1.97078943072584,3.692262679359,0.419420143589377,0.311230698110498,0.769599992675851,"increase"
"Ally Financial shares are trading higher after the company reported Q4 EPS of $0.92 versus the $0.83 analyst estimate.",0.7,0.85,5390,"ALLY FINANCIAL INC",3,NA,146,24,2,"2019-01-30",14558,5.72896413505078,-1.9805708900094,-0.0623079906401091,0.840402749947744,-2.05108616501093,-1.78502508255732,-0.393547255752957,"increase"
"UBS Initiates Coverage On Alnylam Pharmaceuticals with Neutral Rating",0.3,0.6,5398,"ALNYLAM PHARMACEUTICALS INC",3,NA,140,35,1,"2019-01-23",90178,-0.805853586643934,0.974876619875431,2.11222905301156,2.18722627233146,-2.95957531780005,-0.0247851869064952,-0.272000054327326,"uncertain"
"Alnylam Pharma to Collaborate with CAMP4 Therapeutics to Research Rare Diseases",0.7,0.8,5406,"ALNYLAM PHARMACEUTICALS INC",3,NA,143,35,2,"2019-01-23",90178,-0.805853586643934,0.974876619875431,2.11222905301156,2.18722627233146,-2.95957531780005,-0.0247851869064952,-0.272000054327326,"increase"
"Alynylam Pharma shares are trading lower after the company priced 5M share stock offering at $77.50/share.",0.7,0.8,5414,"ALNYLAM PHARMACEUTICALS INC",3,NA,152,35,0,"2019-01-15",90178,-4.24898825585842,0.534493895247579,-0.546917169750605,1.55375973990557,-5.72262778878212,-5.76492457008514,-0.896440302625023,"decrease"
"Alnylam Pharmaceuticals Prices 5M Share Public Offering of Common Stock @$77.50/Share",0.6,0.7,5422,"ALNYLAM PHARMACEUTICALS INC",3,NA,147,35,0,"2019-01-15",90178,-4.24898825585842,0.534493895247579,-0.546917169750605,1.55375973990557,-5.72262778878212,-5.76492457008514,-0.896440302625023,"decrease"
"Alnylam Pharmaceuticals shares are trading lower after the company announced proposed public offering of 5 million shares of common stock.",0.6,0.8,5430,"ALNYLAM PHARMACEUTICALS INC",3,NA,150,35,0,"2019-01-14",90178,-5.72262778878212,-4.24898825585842,-3.99903979829901,-5.83193820546675,-0.044864192022942,5.11913662097472,4.42934913928592,"decrease"
"Alnylam Pharma Reports Offer Of 5M Shares Of Common Stock",0.5,0.7,5438,"ALNYLAM PHARMACEUTICALS INC",3,NA,141,35,0,"2019-01-14",90178,-5.72262778878212,-4.24898825585842,-3.99903979829901,-5.83193820546675,-0.044864192022942,5.11913662097472,4.42934913928592,"decrease"
"Autoliv Q4 EPS $1.42 Misses $1.80 Estimate",0.7,0.85,5462,"AUTOLIV INC",3,NA,132,35,0,"2019-01-29",84656,-5.79023659229279,2.11312901228666,-0.24481690729381,-2.33217039308264,1.74138080328703,5.19729277193182,7.64405945103634,"decrease"
"Mizuho Downgrades Autoliv to Neutral, Lowers Price Target to $80",0.7,0.85,5470,"AUTOLIV INC",3,NA,134,35,0,"2019-01-17",84656,0.180318637285382,2.22422648221254,4.10131474278512,0.95139878452748,-0.690714921802282,1.45041234260712,2.14445092896804,"decrease"
"UBS Upgrades Autoliv to Buy",0.7,0.85,5478,"AUTOLIV INC",3,NA,124,35,2,"2019-01-10",84656,0.337270926684141,-1.73238050192595,0.555915065875889,4.68002963521514,2.62246206402779,7.98430733558588,9.44064975365428,"increase"
"Autoliv Announces Departure Of CFO",0.6,0.8,5486,"AUTOLIV INC",3,NA,122,35,0,"2019-01-08",84656,5.22482618689537,2.62246206402779,4.0734790223995,1.87699144610118,1.34866116568446,5.03162867109297,1.39184159670578,"decrease"
"Baird Downgrades Autoliv to Underperform, Lowers Price Target to $64",0.7,0.85,5494,"AUTOLIV INC",3,NA,134,25,0,"2019-01-04",84656,3.63395772874355,1.34866116568446,7.90743835418883,12.8762058120036,-3.46542000770569,-3.21800075941282,-2.95545341999022,"decrease"
"Antero Midstream Partners shares are trading lower after the company provided 2019 financial guidance.",0.7,0.8,5502,"ANTERO MIDSTREAM CORP",3,NA,139,35,0,"2019-01-09",16738,-3.22339050471783,-2.55615748465061,-4.49264077248084,-0.77458870427537,2.53650974482298,5.87301387584056,14.0170969025729,"decrease"
"Antero Midstream Partners Sees FY19 Net Income $475M-$525M, Adj. EBITDA $870M-$920M",0.7,0.8,5510,"ANTERO MIDSTREAM CORP",3,NA,148,35,2,"2019-01-08",16738,2.53650974482298,-3.22339050471783,-8.69565087152874,-6.2968524576837,3.25396694242954,11.1965846958523,14.2230008885644,"increase"
"UPDATE: RBC Capital Upgrades Applied Materials As Firm Thinks 'expectations are now reset after the Lam Research conference call combined with Apple's pre-announcement'",0.7,0.85,5518,"APPLIED MATERIALS INC",3,NA,147,35,2,"2019-01-29",14702,-1.29198962822556,3.6649152636528,2.40837191066263,6.51831871086876,-1.25031359493732,2.32681419010221,12.7951014834854,"increase"
"RBC Capital Upgrades Applied Materials to Outperform, Raises Price Target to $45",0.75,0.85,5526,"APPLIED MATERIALS INC",3,NA,134,35,2,"2019-01-29",14702,-1.29198962822556,3.6649152636528,2.40837191066263,6.51831871086876,-1.25031359493732,2.32681419010221,12.7951014834854,"increase"
"RBC Upgrades Applied Materials to Outperform from Sector Perform; Raises Price Target to $45 from $38",0.8,0.9,5534,"APPLIED MATERIALS INC",3,NA,139,35,2,"2019-01-29",14702,-1.29198962822556,3.6649152636528,2.40837191066263,6.51831871086876,-1.25031359493732,2.32681419010221,12.7951014834854,"increase"
"Applied Materials shares are trading higher after peer company Lam Research announced better than expected Q2 EPS and revenue results.",0.6,0.8,5542,"APPLIED MATERIALS INC",3,NA,138,35,2,"2019-01-24",14702,10.2302484214306,3.62241938710213,3.33157624851721,5.55261356521997,-0.377460103482008,-3.92046411091703,-0.665893342281099,"increase"
"CORRECTION: Bank of America Did Not Issue A Downgrade Of AMC Entertainment, A Prior Headline Had Incorrectly Indicated The Firm Had Downgraded The Stock",0.6,0.8,5550,"A M C ENTERTAINMENT HOLDINGS INC",3,NA,161,35,2,"2019-01-22",14328,-6.5698467195034,2.0725367590785,5.03330363641903,4.14507357558724,2.48051304370165,2.55318898909651,1.04821533110593,"increase"
"Imperial Capital Downgrades AMC Networks to Underperform, Lowers Price Target to $56",0.75,0.85,5558,"A M C NETWORKS INC",3,NA,138,25,0,"2019-01-31",12880,1.48338945582509,-0.826184451580048,-1.25515903285953,0.158885232386763,-4.00866754353046,-3.60583773236268,-4.231009244737,"decrease"
"Morgan Stanley Maintains Overweight on Ameriprise Financial, Lowers Price Target to $150",0.5,0.7,5582,"AMERIPRISE FINANCIAL INC",3,NA,144,35,0,"2019-01-11",90880,0,0.528912618756294,6.7612817169121,7.36071781718877,0.300622428767383,1.34000354134745,1.97771001214251,"decrease"
"Barclays Upgrades Ameriprise Financial to Overweight, Lowers Price Target to $135",0.5,0.7,5590,"AMERIPRISE FINANCIAL INC",3,NA,145,35,2,"2019-01-09",90880,1.0362658649683,0.300622428767383,4.56233745281445,5.90627798818422,0.629274174571037,1.09274727548396,6.50809127919441,"increase"
"Aemetis $50M EB-5 Phase II Program Approved By USCIS For Aemetis Riverbank Project",0.7,0.85,5598,"AEMETIS INC",3,NA,140,35,2,"2019-01-23",14689,-3.9900004863739,-1.04155717417598,6.23893215769447,13.0611405401828,-7.40741118788719,-3.84615039574994,15.606935115023,"increase"
"Aemetis shares are trading higher after the company's biofuels project was awarded a $12 million California tax waiver.",0.7,0.85,5606,"AEMETIS INC",3,NA,140,35,2,"2019-01-17",14689,20.2312082052231,3.84616181254387,-7.69230641401587,-3.84615015655515,1.16958953440189,1.76470416615644,-1.6486598417617,"increase"
