"headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","ret","exret","b_mkt","mkt.rf","smb","hml","rf","sum_exret_1","sum_exret_5","sum_exret_10","headline.type"
"Webush Adds American Eagle To Best Ideas List As Firm Views 'American Eagle as an attractive story backed by solid fundamentals and led by a best-in-class management team'",0.7,0.85,4829,"AMERICAN EAGLE OUTFITTERS INC NE",2,NA,156,29,2,"2019-01-07",80432,-0.302874646149576,0.100961579767977,2.62493925417928,0.366490543819964,-1.4395921035177,-0.827728058035027,3.3385,1.2504,0.9826,0.94,1,-0.75,0.01,-0.6294,-0.7548,0.6721,"increase"
"AerCap Highlights 145 Transactions In Q4'18; Reports Leased, Purchased, Sold 436 Aircraft In 2018",0.7,0.8,4837,"AERCAP HOLDINGS N V",2,NA,142,29,2,"2019-01-02",91602,-5.05273826420307,8.1922989088675,11.3563922326344,0.354788126423955,2.21991926760767,1.95674121691582,2.9546,2.061,0.9134,0.23,0.59,1.11,0.01,-1.4496,6.04,7.6685,"increase"
"Aeterna Zentaris Reports Received European Marketing Clearance For Macimorelin",0.75,0.85,4845,"AETERNA ZENTARIS INC",2,NA,132,35,2,"2019-01-16",88240,5.55555708706379,-1.66666511012782,6.38888937091042,2.56409998983145,8.4010822188644,15.2737738645012,-10,-10.5742,1.0074,0.28,0.04,0.92,0.01,-5.7762,-12.6948,-6.566,"increase"
"'$AEZS Aeterna Zentaris receives European Commission Approval for Macimorelin for diagnosis of adult growth hormone deficiency.' -Tweet From TradeHawk",0.7,0.85,4853,"AETERNA ZENTARIS INC",2,NA,148,33,2,"2019-01-11",88240,5.6910578161478,-4.06504320810757,4.33603892951842,2.35987976193428,3.58209339227933,-0.573065503690395,6.3401,6.2757,1.0341,-0.01,0.12,0.22,0.01,12.5539,0.413499999999999,9.9831,"increase"
"Keefe Bruyette & Woods Initiates Coverage On American Financial Group with Market Perform Rating, Announces $107 Price Target",0.3,0.6,4869,"AMERICAN FINANCIAL GROUP INC NEW",2,NA,142,30,1,"2019-01-11",60687,-0.203430373221636,3.1836976512138,1.68906160021345,1.48703223094344,4.06232779199618,4.18988428213591,-0.107,-0.3159,0.9086,-0.01,0.12,0.22,0.01,-0.661,-0.3049,-1.2262,"uncertain"
"Aflac Q4 EPS $1.02 Beats $0.94 Estimate, Sales $5.126B Miss $5.36B Estimate",0.3,0.6,4877,"AFLAC INC",2,NA,138,35,1,"2019-01-31",57904,0.503140175715089,1.57232703063896,1.88678757907936,0.57312767021358,0.0633634467541499,-0.399408507328836,0.6754,0.6031,0.7916,0.92,0.12,-1.08,0.01,0.6995,2.1493,2.1504,"uncertain"
"Raymond James: Aflac Will Benefit From Yen Exchange Rate This Year",0.6,0.8,4893,"AFLAC INC",2,NA,123,29,2,"2019-01-16",57904,1.08950715512037,1.11087470337454,1.90130181830361,1.02329896762967,1.55395692296596,1.37644976471392,0.8836,0.1247,0.8058,0.28,0.04,0.92,0.01,0.772,0.2732,0.1525,"increase"
"JP Morgan Downgrades Aflac to Neutral, Announces $51 Price Target",0.6,0.8,4901,"AFLAC INC",2,NA,124,30,0,"2019-01-02",57904,-2.52636540681124,-0.702987064456639,2.83392107015841,1.35706476867199,1.28946609470457,3.21704133851057,-0.0878,-0.8476,0.7873,0.23,0.59,1.11,0.01,-2.0901,-3.2972,-1.2637,"decrease"
"First Majestic Silver Corp. Reports Produced 22.2M Silver Equivalent Oz. In 2018; Announces Higher 2019 Production Guidance",0.7,0.85,4909,"FIRST MAJESTIC SILVER CORP",2,NA,149,33,2,"2019-01-14",12447,-10.033442825079,-13.7123770230668,-2.84281020363887,-1.32013075053692,-3.70370404764909,-2.44698364775566,0,0.0706,0.2723,-0.6,-0.59,0.94,0.01,-9.6586,-14.2698,-2.8711,"increase"
"Barclays Downgrades AGCO to Underweight, Lowers Price Target to $63",0.8,0.9,4917,"A G C O CORP",2,NA,133,25,0,"2019-01-23",77520,0.390557944774628,3.74287918267222,4.54027184787671,-2.87436358630657,0.0796166199559023,1.06126360083505,-2.2275,-2.1191,1.0132,0.15,-0.39,-0.13,0.01,-2.1903,-0.104,-0.5985,"decrease"
"RBC Capital Upgrades AGCO to Outperform",0.7,0.85,4925,"A G C O CORP",2,NA,124,24,2,"2019-01-07",77520,1.17686744779348,3.91728625182721,5.66576821881641,5.88776618242264,3.61901039953536,3.37704547781466,3.3536,2.3955,0.9857,0.94,1,-0.75,0.01,2.6538,4.511,4.5677,"increase"
"Agenus To Launch First Asset-Backed Digital Security Offering",0.7,0.8,4933,"AGENUS INC",2,NA,123,35,2,"2019-01-29",87583,3.2640989869833,1.1869495558116,5.93471960416814,-3.14285419881344,-2.86532682088551,-4.23728421767093,-0.59,-0.415,1.188,-0.19,-0.01,0.17,0.01,1.8007,-2.9907,-0.4105,"increase"
"Gilead Sciences Reports 9.3% Passive Stake In Agenus Inc As Of Jan 23, 2019",0.7,0.8,4941,"AGENUS INC",2,NA,135,35,2,"2019-01-29",87583,3.2640989869833,1.1869495558116,5.93471960416814,-3.14285419881344,-2.86532682088551,-4.23728421767093,-0.59,-0.415,1.188,-0.19,-0.01,0.17,0.01,1.8007,-2.9907,-0.4105,"increase"
"Agenus Reports Expansion Of Strategic Immuno-Oncology Alliance With Selexis",0.7,0.8,4949,"AGENUS INC",2,NA,126,29,2,"2019-01-09",87583,2.78637502342463,-1.23838913296008,8.0495346900824,2.76922807097435,12.4579086029462,19.285713560173,-3.2934,-5.1351,1.1522,0.56,0.46,0.1,0.01,-2.7326,-6.9649,3.7827,"increase"
"Agenus Reports Was Granted ~$1M From Bill & Melinda Gates Foundation To Develop Alternative, Plant Cell Culture-Based Manufacturing Process For QS-21 Stimulon",0.6,0.8,4957,"AGENUS INC",2,NA,143,33,2,"2019-01-03",87583,6.0714315623045,18.5714287126278,33.2142886472528,5.46217933297157,5.02091543758632,5.02091543758632,11.5538,13.4031,1.1438,-2.45,0.36,1.2,0.01,14.7567,18.8861,30.5154,"increase"
"American Capital Agency Q4 EPS $0.53 Misses $0.59 Estimate, Sales $186M Miss $263.13M Estimate",0.7,0.8,4965,"A G N C INVESTMENT CORP",2,NA,147,34,0,"2019-01-30",92680,-0.167227897327393,-0.501673102337241,-1.17057410565644,0.276861269958317,-0.0551889046650599,0.555249189779183,0.0552,-0.3207,0.2743,1.51,-0.15,-0.94,0.01,-0.6775,-1.2949,-2.2149,"decrease"
"Morgan Stanley Downgrades Adecoagro to Equal-Weight",0.6,0.8,4973,"ADECOAGRO S A",2,NA,127,25,0,"2019-01-16",12540,-0.138699426315725,0.69348403492373,5.68654457489763,0.700282817706466,0.278939778815923,1.98581361441428,0.2782,-0.1068,0.6274,0.28,0.04,0.92,0.01,-0.7501,0.416,3.9959,"decrease"
"Agile Therapeutics Says Cash Enables Co. To Fund Operations Into Q2'19",0.6,0.7,4981,"AGILE THERAPEUTICS INC",2,NA,135,35,0,"2019-01-10",14645,-0.93956021592021,-0.964957963260682,7.7958353437312,0.291134719736874,4.14037616858487,1.57692502030138,-0.5932,-0.3621,1.6671,0.42,0.03,-0.46,0.01,-1.9546,-5.4136,2.827,"decrease"
"Agile Therapeutics Says Discussions With FDA On Design Of Comparative Wear Study Of Twirla, Xulane Completed",0.5,0.7,4989,"AGILE THERAPEUTICS INC",2,NA,141,29,2,"2019-01-10",14645,-0.93956021592021,-0.964957963260682,7.7958353437312,0.291134719736874,4.14037616858487,1.57692502030138,-0.5932,-0.3621,1.6671,0.42,0.03,-0.46,0.01,-1.9546,-5.4136,2.827,"increase"
"Agilysys shares are trading higher after the company beat Q3 sales estimates and reaffirmed guidance.",0.8,0.9,4997,"AGILYSYS INC",2,NA,132,29,2,"2019-01-25",63125,8.89158993959427,9.1352008972372,16.9305766648908,-0.91100288555026,-1.66898310008256,-4.13559086564107,16.1245,15.1709,0.5809,0.9,0.46,-0.35,0.01,24.7325,23.6908,30.226,"increase"
"Agilysys Reaffirms FY19 Sales Growth Guidance Of ~10%, Adj. Earnings $3.5M-$4.5M",0.6,0.7,5005,"AGILYSYS INC",2,NA,141,35,2,"2019-01-24",63125,16.1244675517082,25.1768060115844,35.9264420179754,-0.764948921278119,-3.25423414707321,-2.92516566160201,-0.911,-1.4622,0.5356,0.23,0.44,-0.01,0.01,13.7087,20.9423,29.0186,"increase"
"Agilysys Q3 EPS $(0.18) Misses $(0.10) Estimate, Sales $36M Beat $35.48M Estimate",0.3,0.6,5013,"AGILYSYS INC",2,NA,144,30,1,"2019-01-24",63125,16.1244675517082,25.1768060115844,35.9264420179754,-0.764948921278119,-3.25423414707321,-2.92516566160201,-0.911,-1.4622,0.5356,0.23,0.44,-0.01,0.01,13.7087,20.9423,29.0186,"uncertain"
"Compass Point Initiates Coverage On American International Gr with Neutral Rating, Announces $44 Price Target",0.3,0.6,5021,"AMERICAN INTERNATIONAL GROUP INC",2,NA,130,30,1,"2019-01-15",66800,1.60188525915146,0.871611176165121,0.848058070733382,0.816130917519331,1.40029416733995,2.04081667902904,1.0714,0.7499,0.9113,1.06,0,-0.88,0.01,1.4092,0.4034,-1.0078,"uncertain"
"AAR Receives 7 Year Contract From Danish Defence Acquisition And Logistics Organisation Perform Maintenance, Repair And Overhaul Of Pratt & Whitney F100-220 Engine Components On The General Dynamics F-16 For The Royal Danish Air Force",0.7,0.85,5029,"A A R CORP",2,NA,157,35,2,"2019-01-17",54594,0.856759585440159,-0.174027836501012,-2.05197090983504,-1.21130747720599,-2.83293526971246,-7.20606437100744,1.7711,0.8945,1.0437,0.75,0.11,-0.24,0.01,0.7575,-0.1035,-3.1905,"increase"
"AAR Names Sean Gillen CFO",0.3,0.5,5037,"A A R CORP",2,NA,119,30,1,"2019-01-03",54594,2.53821052610874,6.19541623964006,1.93777062328837,0.294591882266104,1.51803026419175,1.40807049742906,-2.1629,-0.0879,1.0796,-2.45,0.36,1.2,0.01,-1.7002,-3.0567,-8.4424,"uncertain"
"Applied Industrial Technologies shares are trading lower after the company missed Q2 EPS estimates and cut FY19 EPS guidance.",0.8,0.9,5045,"APPLIED INDUSTRIAL TECHS INC",2,NA,137,30,0,"2019-01-24",29612,6.27259835600853,6.67027982592334,1.12075034561443,-2.12214700877666,-2.97093663085146,-0.950822687283237,-8.4409,-9.1778,1.1228,0.23,0.44,-0.01,0.01,-4.214,-4.6192,-10.1707,"decrease"
"Applied Industrial Cuts FY19 EPS Guidance From $4.48-$4.68 To $4.45-$4.65 vs $4.77 Estimate",0.6,0.8,5053,"APPLIED INDUSTRIAL TECHS INC",2,NA,147,30,0,"2019-01-24",29612,6.27259835600853,6.67027982592334,1.12075034561443,-2.12214700877666,-2.97093663085146,-0.950822687283237,-8.4409,-9.1778,1.1228,0.23,0.44,-0.01,0.01,-4.214,-4.6192,-10.1707,"decrease"
"UPDATE: KeyBanc Upgrades Applied Industrial Technologies As Firm Notes 'If end markets continue to expand at a moderating pace, we think AIT will continue to drive revenue growth and margin expansion'",0.7,0.8,5069,"APPLIED INDUSTRIAL TECHS INC",2,NA,155,33,2,"2019-01-15",29612,0.49336664378643,2.79006369374679,-0.629463343538217,-0.483089685440063,0.786302264615091,2.37841713683378,1.9071,1.1689,1.1187,1.06,0,-0.88,0.01,0.8477,3.4999,-1.5445,"increase"
"KeyBanc Upgrades Applied Industrial Tech to Overweight",0.7,0.85,5077,"APPLIED INDUSTRIAL TECHS INC",2,NA,127,29,2,"2019-01-15",29612,0.49336664378643,2.79006369374679,-0.629463343538217,-0.483089685440063,0.786302264615091,2.37841713683378,1.9071,1.1689,1.1187,1.06,0,-0.88,0.01,0.8477,3.4999,-1.5445,"increase"
"Arthur J. Gallagher & Co. Raises Quarterly Dividend From $0.41 To $0.43/Share",0.6,0.8,5093,"GALLAGHER ARTHUR J & CO",2,NA,144,29,2,"2019-01-30",38093,2.49691270291805,7.55933896569061,9.12333869372601,-1.45245976746082,-2.14966237637788,-2.16297638028542,1.3487,0.5007,0.7619,1.51,-0.15,-0.94,0.01,2.7006,6.9781,7.8744,"increase"
"Arthur J. Gallagher Reports Purchase Of The Chapman Group, No Terms Disclosed",0.5,0.7,5101,"GALLAGHER ARTHUR J & CO",2,NA,137,35,2,"2019-01-29",38093,1.34872253984213,9.09343864917034,10.8036769533776,-0.707478448748589,-0.72098868337861,-0.976924873281315,-1.4525,-1.3733,0.7621,-0.19,-0.01,0.17,0.01,-0.8726,5.5475,6.9275,"increase"
"Arthur J. Gallagher & Co. Acquires Partners Advantage Insurance Services, LLC And AMZ Financial Insurance Services, LLC; Terms Not Disclosed",0.6,0.8,5109,"GALLAGHER ARTHUR J & CO",2,NA,150,35,2,"2019-01-28",38093,-1.45245976746082,5.80980765570653,9.46834162668431,-0.0136064976686611,-0.271366282498575,0.163536069801906,-0.7075,-0.3464,0.7762,-0.8,-0.16,0.63,0.01,-1.7197,3.7493,7.8592,"increase"
"Arthur J. Gallagher & Co. Acquires Interstate Insurance Underwriters; Terms Not Disclosed",0.6,0.8,5117,"GALLAGHER ARTHUR J & CO",2,NA,140,29,2,"2019-01-18",38093,-1.38423107564449,-1.92178500228736,3.77637064123009,0.257735257036984,1.37155390835577,1.72034124428981,0.6765,-0.4775,0.775,1.29,-0.36,0.12,0.01,-0.9025,-1.805,2.2907,"increase"
"Arthur J. Gallagher & Co. Acquires Complete Benefit Alliance, LLC; Terms Not Disclosed",0.6,0.8,5125,"GALLAGHER ARTHUR J & CO",2,NA,141,29,2,"2019-01-10",38093,-1.34347332641482,0.298549583638952,-0.257840168214007,1.17354476824403,1.62251859458771,1.32743237860584,0.5595,0.3802,0.7761,0.42,0.03,-0.46,0.01,-0.999,-0.9098,-2.3684,"increase"
"Arthur J. Gallagher & Co. Acquires Jones Brown Inc.; Financial Terms Not Disclosed",0.6,0.7,5133,"GALLAGHER ARTHUR J & CO",2,NA,140,29,2,"2019-01-08",38093,1.17354476824403,0.662713437062723,1.75341248646366,-0.290374830365181,2.22568715470746,0.306024841307528,0.4438,0.0052,0.7735,1.01,0.53,-0.63,0.01,0.8337,-0.4412,-0.7312,"increase"
"Arthur J. Gallagher & Co. To Acquire Stackhouse; Financial Terms Not Disclosed",0.5,0.7,5141,"GALLAGHER ARTHUR J & CO",2,NA,139,35,2,"2019-01-07",38093,0.443766033276915,0.762727808869745,1.76119351301305,2.5233892723918,0.598136509547675,-1.87245223910012,-0.2904,-0.5107,0.7735,0.94,1,-0.75,0.01,-0.5055,-0.7466,-1.4893,"increase"
"Akebia Therapeutics Says its Independent Data Monitoring Committee Recommended Protect and Innovate Programs Continue and Do Not Recommend Modifying Programs",0.6,0.8,5149,"AKEBIA THERAPEUTICS INC",2,NA,147,29,2,"2019-01-07",14531,5.59999831020832,-3.19999717173808,-3.6800006489525,7.0922002196312,4.137926654128,9.22241780722912,3.4768,0.3641,1.3276,0.94,1,-0.75,0.01,3.4826,-5.1894,-6.9738,"increase"
"Air Lease Corporation Announces Delivery of First of 12 New Airbus A321-200neo Aircraft with Vietnam Airlines",0.7,0.8,5157,"AIR LEASE CORP",2,NA,133,35,2,"2019-01-28",12641,0.403979839757085,2.58550785470713,0.377052065116024,2.17450335621834,3.68715008909191,2.14639182343539,0.0269,0.8556,1.3022,-0.8,-0.16,0.63,0.01,1.4218,0.0738000000000005,-1.4321,"increase"
"UPDATE: Albemarle Says Corfo Will Not File Previously-Disclosed Arbitration Claim",0.6,0.8,5165,"ALBEMARLE CORP",2,NA,133,29,2,"2019-01-24",80191,3.45853194594383,9.06512703621973,8.94353293545602,-1.92384831607342,-3.53647275275724,-1.81963420864516,0.1353,-0.3347,1.0777,0.23,0.44,-0.01,0.01,2.0185,6.1721,5.9118,"increase"
"Albemarle Reports Resolution With Corfo In Chile",0.6,0.8,5173,"ALBEMARLE CORP",2,NA,126,29,2,"2019-01-24",80191,3.45853194594383,9.06512703621973,8.94353293545602,-1.92384831607342,-3.53647275275724,-1.81963420864516,0.1353,-0.3347,1.0777,0.23,0.44,-0.01,0.01,2.0185,6.1721,5.9118,"increase"
"Albemarle And Chile Govt Reach Agreement In Lithium Dispute",0.7,0.8,5181,"ALBEMARLE CORP",2,NA,128,35,2,"2019-01-24",80191,3.45853194594383,9.06512703621973,8.94353293545602,-1.92384831607342,-3.53647275275724,-1.81963420864516,0.1353,-0.3347,1.0777,0.23,0.44,-0.01,0.01,2.0185,6.1721,5.9118,"increase"
"Nomura Downgrades Albemarle to Neutral, Lowers Price Target to $85",0.8,0.9,5197,"ALBEMARLE CORP",2,NA,134,34,0,"2019-01-15",80191,0.393808959051967,0.38022657857768,8.92178140460274,-0.56840511970222,-0.388243062342619,0.169189084246413,-4.3264,-5.2438,1.0723,1.06,0,-0.88,0.01,-5.4648,-5.6825,0.611700000000001,"decrease"
"Albemarie shares are trading lower after Berenberg downgraded the stock from Buy to Hold.",0.6,0.8,5205,"ALBEMARLE CORP",2,NA,136,34,0,"2019-01-03",80191,4.88374643027782,6.30072087471292,3.57683073388351,1.34942382574081,1.78525255594095,1.15255037139785,-6.9389,-4.9584,1.0666,-2.45,0.36,1.2,0.01,-3.927,-6.4605,-10.6651,"decrease"
"Berenberg Downgrades Albemarle to Hold",0.6,0.8,5213,"ALBEMARLE CORP",2,NA,127,34,0,"2019-01-03",80191,4.88374643027782,6.30072087471292,3.57683073388351,1.34942382574081,1.78525255594095,1.15255037139785,-6.9389,-4.9584,1.0666,-2.45,0.36,1.2,0.01,-3.927,-6.4605,-10.6651,"decrease"
"Albemarle Begins Earthworks At Kemerton Project",0.6,0.8,5221,"ALBEMARLE CORP",2,NA,126,35,2,"2019-01-02",80191,-6.93892985582352,-1.62591764357275,-5.35142788013169,0.430025858804583,-0.194252169288556,1.03565931324507,1.3494,0.4315,1.0465,0.23,0.59,1.11,0.01,-4.5269,-6.2215,-11.2792,"increase"
"Align Tech 8-K Shows Co. To Purchase Building Located In Morrisville, North Carolina From Slater Road For $58.1M",0.3,0.6,5229,"ALIGN TECHNOLOGY INC",2,NA,138,35,1,"2019-01-30",88860,6.92350417375565,4.81466786369646,8.16905189739996,0.243800296448171,-2.28413093173788,0.616305273183149,4.8642,1.4121,1.3194,1.51,-0.15,-0.94,0.01,5.386,1.0348,2.6374,"uncertain"
"UBS Initiates Coverage On Align Technology with Buy Rating, Announces $230 Price Target",0.7,0.8,5253,"ALIGN TECHNOLOGY INC",2,NA,127,33,2,"2019-01-17",88860,3.48897278308868,6.84158725107888,14.7317450132663,6.01896457374096,6.62575593905541,4.30768909115258,2.8435,1.4629,1.3053,0.75,0.11,-0.24,0.01,3.4825,6.7525,10.9627,"increase"
"Morgan Stanley Maintains Equal-Weight on Align Technology, Lowers Price Target to $210",0.6,0.8,5261,"ALIGN TECHNOLOGY INC",2,NA,128,30,0,"2019-01-04",88860,1.71923916786909,6.18070407217148,17.8779864492728,-8.5790604352951,-11.7700400153851,-11.2871454887999,1.0445,-4.971,1.2907,3.55,0.41,-0.7,0.01,-5.7581,-5.2352,3.3476,"decrease"
"Allegiant Travel Q4 EPS $2.56 Beats $2.43 Estimate, Sales $412.114M Beat $410.43M Estimate",0.7,0.85,5277,"ALLEGIANT TRAVEL CO",2,NA,147,29,2,"2019-01-30",91659,3.38794514536858,7.43597768712427,9.86956881519014,0.765817752107978,2.64411327861132,2.92301609144179,0.592,-0.4658,0.8019,1.51,-0.15,-0.94,0.01,2.2396,5.2615,6.4805,"increase"
"Allegiant Late Wednesday Reported December ASMs Up 0.1% YoY, RPMs Up 0.3% YoY, Passengers Up 0.6% YoY",0.4,0.7,5285,"ALLEGIANT TRAVEL CO",2,NA,156,35,2,"2019-01-10",91659,0.889738649129868,1.4551805193493,1.26392537143902,4.92672435939312,6.73068192376594,7.97483855635948,3.0417,2.7345,0.8153,0.42,0.03,-0.46,0.01,3.5361,3.0501,2.1301,"increase"
"Macquarie Upgrades Alaska Air Group to Outperform",0.7,0.85,5301,"ALASKA AIRGROUP INC",2,NA,125,29,2,"2019-01-28",28804,0.0464881130028516,-0.077476244165231,2.74291692814455,-3.49650233983994,-0.361010217515556,-0.750468425367612,1.6541,2.3804,0.9145,-0.8,-0.16,0.63,0.01,2.5859,-0.5002,2.6868,"increase"
"Alaska, Horizon Air Employees Will Receive Nearly 3.5 Weeks Extra Pay In Bonuses, Totaling $120M In Incentives",0.4,0.6,5309,"ALASKA AIRGROUP INC",2,NA,141,35,1,"2019-01-25",28804,1.65406316518784,1.38626516498535,2.81978131919973,3.24909687042236,2.84552786277505,1.41843676183167,-3.4965,-4.4698,0.9211,0.9,0.46,-0.35,0.01,-2.0894,-4.4133,-3.0133,"uncertain"
"Alaska Air Group Q4 EPS $0.75 Beats $0.71 Estimate, Sales $2.064B Beat $2.06B Estimate",0.6,0.8,5317,"ALASKA AIRGROUP INC",2,NA,145,33,2,"2019-01-24",28804,-3.49650233983994,-2.78199749675636,-0.836113292294183,-0.390869285911322,-1.77305193370183,-1.10214076075066,3.2491,2.905,0.9342,0.23,0.44,-0.01,0.01,-1.5648,-2.0021,-0.1788,"increase"
"Imperial Capital Reiterates Alaska Air As A Top Idea As Firm Believes Alaska Air Will Likely Lead 'industry in unit revenue growth in FY19 considering minimal capacity growth, realizing merger synergies, and successfully executing its revenue initiaves'",0.75,0.85,5325,"ALASKA AIRGROUP INC",2,NA,162,33,2,"2019-01-15",28804,0.964534468948841,-0.886745013717538,0.591171268152646,0.343001587316394,1.51419411475229,3.5059509535385,-0.1243,-1.1096,0.9274,1.06,0,-0.88,0.01,-0.4425,-2.6634,-2.7786,"increase"
"JP Morgan Upgrades Alaska Air Group to Neutral, Announces $67 Price Target",0.6,0.8,5341,"ALASKA AIRGROUP INC",2,NA,129,33,2,"2019-01-10",28804,1.16718905046582,1.60882746510473,0.126179765484857,2.52266898751259,3.42648268292913,3.63333380389419,1.962,1.5652,0.938,0.42,0.03,-0.46,0.01,2.68,1.8533,-0.465400000000001,"increase"
"Imperial Capital Maintains Outperform on Alaska Air Group, Lowers Price Target to $90",0.4,0.7,5357,"ALASKA AIRGROUP INC",2,NA,133,30,0,"2019-01-09",28804,1.96204762905836,4.37439886949633,5.78964035185094,0.881574489176273,1.08333583913707,4.35306732134741,2.5227,1.8285,0.9366,0.56,0.46,0.1,0.01,3.3937,5.1488,5.8329,"decrease"
"Allakos Announces Phase 2 Results Of AK002 In Patients With Cholinergic Urticaria And Symptomatic Dermographism; Results Show 82% Response Rate In Cholinergic Urticaria Patients, 70% In Symptomatic Dermographism Patients",0.3,0.5,5365,"ALKERMES PLC",2,NA,167,35,1,"2019-01-29",76736,0.428657047450542,3.21493953695475,-1.13288065551694,-4.46140430867672,-1.60218423620894,0.339089551651783,0.3379,0.5955,1.4159,-0.19,-0.01,0.17,0.01,-0.9821,-1.5868,-6.8085,"uncertain"
"Allstate Q4 Earnings Preview",0.5,0.5,5373,"ALLSTATE CORP",2,NA,116,30,1,"2019-01-23",79323,0.419141491875052,1.68820233543707,7.76574481989889,0.186702061910182,1.52536465401016,1.56139064257184,0.0349,-0.1109,0.8669,0.15,-0.39,-0.13,0.01,0.1901,0.4584,5.5507,"uncertain"
"Compass Point Initiates Coverage On Allstate with Buy Rating, Announces $114 Price Target",0.7,0.85,5381,"ALLSTATE CORP",2,NA,127,24,2,"2019-01-15",79323,0.368036981672049,1.97078943072584,3.692262679359,0.419420143589377,0.311230698110498,0.769599992675851,0.5131,0.0547,0.8761,1.06,0,-0.88,0.01,-0.3219,0.4058,0.9751,"increase"
"Ally Financial shares are trading higher after the company reported Q4 EPS of $0.92 versus the $0.83 analyst estimate.",0.7,0.85,5389,"ALLY FINANCIAL INC",2,NA,141,24,2,"2019-01-30",14558,-1.9805708900094,-0.0623079906401091,0.840402749947744,-2.05108616501093,-1.78502508255732,-0.393547255752957,5.729,4.7537,1.1855,1.51,-0.15,-0.94,0.01,2.4406,3.4204,3.0963,"increase"
"UBS Initiates Coverage On Alnylam Pharmaceuticals with Neutral Rating",0.3,0.7,5397,"ALNYLAM PHARMACEUTICALS INC",2,NA,135,35,1,"2019-01-23",90178,0.974876619875431,2.11222905301156,2.18722627233146,-2.95957531780005,-0.0247851869064952,-0.272000054327326,-0.8059,-0.6929,1.3161,0.15,-0.39,-0.13,0.01,-0.4939,-1.2854,-5.1648,"uncertain"
