"","headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","headline.type"
"65","American Financial Group Late Wednesday Reported Q4 EPS $1.75 Misses $1.92 Estimate, Sales $1.27B Miss $1.3B Estimate",0.6,0.8,4867,"AMERICAN FINANCIAL GROUP INC NEW",8,"the reported q4 eps and sales both missed the estimates, which typically leads to a decrease in stock price as it indicates the company underperformed relative to market expectations.",175,64,0,"2019-01-31",60687,0.548114906996489,-0.765274884179235,0.91204822811759,1.33138103414856,0.529829366132617,0.317228551497517,0.126651962113167,"decrease"
"66","Keefe Bruyette & Woods Initiates Coverage On American Financial Group with Market Perform Rating, Announces $107 Price Target",0.3,0.6,4875,"AMERICAN FINANCIAL GROUP INC NEW",8,"the initiation of coverage with a 'market perform' rating and a specific price target of $107 provides mixed signals, making the impact on the stock price uncertain.",164,72,1,"2019-01-11",60687,-0.106950243934989,-0.203430373221636,3.1836976512138,1.68906160021345,1.48703223094344,4.06232779199618,4.18988428213591,"uncertain"
"67","Aflac Q4 EPS $1.02 Beats $0.94 Estimate, Sales $5.126B Miss $5.36B Estimate",0.3,0.6,4883,"AFLAC INC",8,"while aflac's q4 eps beat estimates, its sales missed expectations, leading to mixed signals for the stock price.",160,65,1,"2019-01-31",57904,0.67538982257247,0.503140175715089,1.57232703063896,1.88678757907936,0.57312767021358,0.0633634467541499,-0.399408507328836,"uncertain"
"68","JP Morgan Downgrades Aflac to Neutral, Announces $51 Price Target",0.6,0.8,4907,"AFLAC INC",8,"a downgrade from a major financial institution like jp morgan typically signals a negative outlook, which can lead to a decrease in stock price.",146,57,0,"2019-01-02",57904,-0.0877983169630169,-2.52636540681124,-0.702987064456639,2.83392107015841,1.35706476867199,1.28946609470457,3.21704133851057,"decrease"
"69","First Majestic Silver Corp. Reports Produced 22.2M Silver Equivalent Oz. In 2018; Announces Higher 2019 Production Guidance",0.6,0.8,4915,"FIRST MAJESTIC SILVER CORP",8,"the news reports a significant production achievement for 2018 and announces higher production guidance for 2019, which is likely to positively influence investor sentiment and increase the stock price.",171,74,2,"2019-01-14",12447,0,-10.033442825079,-13.7123770230668,-2.84281020363887,-1.32013075053692,-3.70370404764909,-2.44698364775566,"increase"
"70","Barclays Downgrades AGCO to Underweight, Lowers Price Target to $63",0.7,0.9,4923,"A G C O CORP",8,"a downgrade to 'underweight' and a lowered price target from barclays, a reputable financial institution, typically signals reduced confidence in the stock, leading to a decrease in stock price.",155,384,0,"2019-01-23",77520,-2.22752224653959,0.390557944774628,3.74287918267222,4.54027184787671,-2.87436358630657,0.0796166199559023,1.06126360083505,"decrease"
"71","RBC Capital Upgrades AGCO to Outperform",0.6,0.8,4931,"A G C O CORP",8,"an upgrade to 'outperform' by a reputable financial institution like rbc capital typically signals positive sentiment and confidence in the company's future performance, which is likely to increase the stock price.",146,75,2,"2019-01-07",77520,3.35360616445541,1.17686744779348,3.91728625182721,5.66576821881641,5.88776618242264,3.61901039953536,3.37704547781466,"increase"
"72","Agenus To Launch First Asset-Backed Digital Security Offering",0.3,0.6,4939,"AGENUS INC",8,"the launch of an asset-backed digital security offering is a novel and potentially positive development, but its impact on the stock price is uncertain due to the lack of immediate financial details and market reception.",145,69,1,"2019-01-29",87583,-0.589976971969008,3.2640989869833,1.1869495558116,5.93471960416814,-3.14285419881344,-2.86532682088551,-4.23728421767093,"uncertain"
"73","Gilead Sciences Reports 9.3% Passive Stake In Agenus Inc As Of Jan 23, 2019",0.6,0.8,4947,"AGENUS INC",8,"gilead sciences' 9.3% passive stake in agenus inc. is likely to be seen as a vote of confidence, positively impacting the stock price.",157,369,2,"2019-01-29",87583,-0.589976971969008,3.2640989869833,1.1869495558116,5.93471960416814,-3.14285419881344,-2.86532682088551,-4.23728421767093,"increase"
"74","Agenus Reports Expansion Of Strategic Immuno-Oncology Alliance With Selexis",0.6,0.8,4955,"AGENUS INC",8,"the expansion of a strategic immuno-oncology alliance with selexis is likely to be viewed positively by investors, suggesting potential for enhanced research capabilities and new product development.",148,330,2,"2019-01-09",87583,-3.29340994358063,2.78637502342463,-1.23838913296008,8.0495346900824,2.76922807097435,12.4579086029462,19.285713560173,"increase"
"75","Agenus Reports Was Granted ~$1M From Bill & Melinda Gates Foundation To Develop Alternative, Plant Cell Culture-Based Manufacturing Process For QS-21 Stimulon",0.4,0.7,4963,"AGENUS INC",8,"the grant from the bill & melinda gates foundation is a positive development for agenus inc. as it provides financial support and validation for their research, which could lead to increased investor confidence and a potential rise in stock price.",165,75,2,"2019-01-03",87583,11.5537837147713,6.0714315623045,18.5714287126278,33.2142886472528,5.46217933297157,5.02091543758632,5.02091543758632,"increase"
"76","Morgan Stanley Downgrades Adecoagro to Equal-Weight",0.6,0.8,4979,"ADECOAGRO S A",8,"a downgrade from a major financial institution like morgan stanley typically signals a negative outlook, which can lead to a decrease in stock price.",149,57,0,"2019-01-16",12540,0.278163840994239,-0.138699426315725,0.69348403492373,5.68654457489763,0.700282817706466,0.278939778815923,1.98581361441428,"decrease"
"77","Agile Therapeutics Says Cash Enables Co. To Fund Operations Into Q2'19",0.5,0.8,4987,"AGILE THERAPEUTICS INC",8,"the news indicates that agile therapeutics has sufficient cash to fund operations into q2'19, which is a positive sign of short-term financial stability.",157,295,2,"2019-01-10",14645,-0.59321029111743,-0.93956021592021,-0.964957963260682,7.7958353437312,0.291134719736874,4.14037616858487,1.57692502030138,"increase"
"78","Agile Therapeutics Says Discussions With FDA On Design Of Comparative Wear Study Of Twirla, Xulane Completed",0.5,0.7,4995,"AGILE THERAPEUTICS INC",8,"completion of discussions with the fda on a comparative wear study is a positive development, indicating progress in the regulatory process and potential market advantage.",163,324,2,"2019-01-10",14645,-0.59321029111743,-0.93956021592021,-0.964957963260682,7.7958353437312,0.291134719736874,4.14037616858487,1.57692502030138,"increase"
"79","Agilysys shares are trading higher after the company beat Q3 sales estimates and reaffirmed guidance.",0.7,0.8,5003,"AGILYSYS INC",8,"the news that agilysys beat q3 sales estimates and reaffirmed guidance is likely to increase the stock price as it indicates strong financial performance and stability.",154,71,2,"2019-01-25",63125,16.1244675517082,8.89158993959427,9.1352008972372,16.9305766648908,-0.91100288555026,-1.66898310008256,-4.13559086564107,"increase"
"80","Agilysys Reaffirms FY19 Sales Growth Guidance Of ~10%, Adj. Earnings $3.5M-$4.5M",0.5,0.7,5011,"AGILYSYS INC",8,"reaffirming sales growth guidance and providing a range for adjusted earnings generally signals stability and confidence in the company's performance, which is likely to positively influence the stock price.",163,63,2,"2019-01-24",63125,-0.91100288555026,16.1244675517082,25.1768060115844,35.9264420179754,-0.764948921278119,-3.25423414707321,-2.92516566160201,"increase"
"81","Agilysys Q3 EPS $(0.18) Misses $(0.10) Estimate, Sales $36M Beat $35.48M Estimate",0.5,0.7,5019,"AGILYSYS INC",8,"the company's q3 eps missed estimates by a significant margin, which is likely to have a negative impact on the stock price despite the slight beat in sales.",166,62,0,"2019-01-24",63125,-0.91100288555026,16.1244675517082,25.1768060115844,35.9264420179754,-0.764948921278119,-3.25423414707321,-2.92516566160201,"decrease"
"82","AAR Receives 7 Year Contract From Danish Defence Acquisition And Logistics Organisation Perform Maintenance, Repair And Overhaul Of Pratt & Whitney F100-220 Engine Components On The General Dynamics F-16 For The Royal Danish Air Force",0.6,0.8,5035,"A A R CORP",8,"the 7-year contract with the danish defence acquisition and logistics organisation for maintenance, repair, and overhaul of pratt & whitney f100-220 engine components on the f-16 for the royal danish air force is likely to be viewed positively by investors as it represents a long-term revenue stream and strengthens aar's position in the defense sector.",179,98,2,"2019-01-17",54594,1.77111085504293,0.856759585440159,-0.174027836501012,-2.05197090983504,-1.21130747720599,-2.83293526971246,-7.20606437100744,"increase"
"83","Applied Industrial Technologies shares are trading lower after the company missed Q2 EPS estimates and cut FY19 EPS guidance.",0.7,0.9,5051,"APPLIED INDUSTRIAL TECHS INC",8,"the news indicates that applied industrial technologies missed q2 eps estimates and cut fy19 eps guidance, which are typically negative signals for investors and likely to result in a decrease in stock price.",159,68,0,"2019-01-24",29612,-8.44091102480888,6.27259835600853,6.67027982592334,1.12075034561443,-2.12214700877666,-2.97093663085146,-0.950822687283237,"decrease"
"84","Applied Industrial Cuts FY19 EPS Guidance From $4.48-$4.68 To $4.45-$4.65 vs $4.77 Estimate",0.6,0.8,5059,"APPLIED INDUSTRIAL TECHS INC",8,"the reduction in eps guidance from $4.48-$4.68 to $4.45-$4.65, which is below the $4.77 estimate, is likely to negatively impact investor sentiment and decrease the stock price.",169,87,0,"2019-01-24",29612,-8.44091102480888,6.27259835600853,6.67027982592334,1.12075034561443,-2.12214700877666,-2.97093663085146,-0.950822687283237,"decrease"
"85","Applied Industrial Q2 EPS $0.99 Misses $1.06 Estimate, Sales $840.038M Up From $667.187M YoY",0.6,0.8,5067,"APPLIED INDUSTRIAL TECHS INC",8,"the eps missed the estimate, which is generally viewed negatively by investors, despite the increase in sales.",170,60,0,"2019-01-24",29612,-8.44091102480888,6.27259835600853,6.67027982592334,1.12075034561443,-2.12214700877666,-2.97093663085146,-0.950822687283237,"decrease"
"86","UPDATE: KeyBanc Upgrades Applied Industrial Technologies As Firm Notes 'If end markets continue to expand at a moderating pace, we think AIT will continue to drive revenue growth and margin expansion'",0.6,0.8,5075,"APPLIED INDUSTRIAL TECHS INC",8,"the upgrade by keybanc and the positive outlook on revenue growth and margin expansion are likely to boost investor confidence, leading to an increase in the stock price.",177,62,2,"2019-01-15",29612,1.90707091242075,0.49336664378643,2.79006369374679,-0.629463343538217,-0.483089685440063,0.786302264615091,2.37841713683378,"increase"
"87","KeyBanc Upgrades Applied Industrial Tech to Overweight",0.6,0.8,5083,"APPLIED INDUSTRIAL TECHS INC",8,"an upgrade from a reputable financial institution like keybanc typically signals positive sentiment and confidence in the company's future performance, which is likely to increase the stock price.",149,62,2,"2019-01-15",29612,1.90707091242075,0.49336664378643,2.79006369374679,-0.629463343538217,-0.483089685440063,0.786302264615091,2.37841713683378,"increase"
"88","Arthur J. Gallagher Q4 EPS $0.63 Beats $0.52 Estimate, Sales $1.001B Miss $1.21B Estimate",0.3,0.6,5091,"GALLAGHER ARTHUR J & CO",8,"the eps beat is positive, but the significant sales miss creates uncertainty about the overall impact on the stock price.",175,444,1,"2019-01-31",38093,2.49691270291805,2.90456190705299,4.39030766119273,5.58157974128533,1.34872253984213,-0.123326879884578,-0.829932817536472,"uncertain"
"89","Arthur J. Gallagher & Co. Raises Quarterly Dividend From $0.41 To $0.43/Share",0.3,0.8,5099,"GALLAGHER ARTHUR J & CO",8,"an increase in dividends generally signals financial health and confidence, which is likely to positively impact the stock price, though the magnitude may be modest due to the small absolute change.",166,283,2,"2019-01-30",38093,1.34872253984213,2.49691270291805,7.55933896569061,9.12333869372601,-1.45245976746082,-2.14966237637788,-2.16297638028542,"increase"
"90","Arthur J. Gallagher Reports Purchase Of The Chapman Group, No Terms Disclosed",0.5,0.7,5107,"GALLAGHER ARTHUR J & CO",8,"acquisitions are generally perceived positively as they can lead to growth and expansion, although the lack of disclosed terms adds some uncertainty.",159,56,2,"2019-01-29",38093,-1.45245976746082,1.34872253984213,9.09343864917034,10.8036769533776,-0.707478448748589,-0.72098868337861,-0.976924873281315,"increase"
"91","Arthur J. Gallagher & Co. Acquires Partners Advantage Insurance Services, LLC And AMZ Financial Insurance Services, LLC; Terms Not Disclosed",0.6,0.8,5115,"GALLAGHER ARTHUR J & CO",8,"acquisitions are generally perceived positively as they can lead to growth and expansion, potentially increasing the company's market share and revenue.",172,55,2,"2019-01-28",38093,-0.707478448748589,-1.45245976746082,5.80980765570653,9.46834162668431,-0.0136064976686611,-0.271366282498575,0.163536069801906,"increase"
"92","Arthur J. Gallagher & Co. Acquires Interstate Insurance Underwriters; Terms Not Disclosed",0.5,0.7,5123,"GALLAGHER ARTHUR J & CO",8,"acquisitions are generally viewed positively as they can lead to growth and synergies, but the lack of disclosed terms introduces some uncertainty.",162,257,2,"2019-01-18",38093,0.676498422399163,-1.38423107564449,-1.92178500228736,3.77637064123009,0.257735257036984,1.37155390835577,1.72034124428981,"increase"
