custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
10109,CRITEO S A,"Criteo Reports COO Mollie Spilman To Leave; CEO JB Rudelle To Directly Manage Sales, Operations Teams",8,decrease,0.7,0.6,"the departure of a coo can create uncertainty about the company's leadership stability and operational direction, which may negatively impact investor sentiment.",0.0
1011,ACASTI PHARMA INC,Acasti Pharma Awarded Notice Of Allowance For Second Patent In China Covering CaPre's Omega-3 Phospholipid Composition,1,increase,0.7,0.5,,2.0
10110,DELEK U S HOLDINGS INC NEW,"Goldman Sachs Downgrades Delek US Hldgs to Sell, Announces $37 Price Target",0,decrease,0.85,0.7,,0.0
10111,DELEK U S HOLDINGS INC NEW,"Goldman Sachs Downgrades Delek US Hldgs to Sell, Announces $37 Price Target",2,decrease,0.85,0.7,,0.0
10112,DELEK U S HOLDINGS INC NEW,"Goldman Sachs Downgrades Delek US Hldgs to Sell, Announces $37 Price Target",3,decrease,0.85,0.7,,0.0
10113,DELEK U S HOLDINGS INC NEW,"Goldman Sachs Downgrades Delek US Hldgs to Sell, Announces $37 Price Target",4,decrease,0.85,0.7,,0.0
10114,DELEK U S HOLDINGS INC NEW,"Goldman Sachs Downgrades Delek US Hldgs to Sell, Announces $37 Price Target",5,decrease,0.85,0.7,,0.0
10115,DELEK U S HOLDINGS INC NEW,"Goldman Sachs Downgrades Delek US Hldgs to Sell, Announces $37 Price Target",6,decrease,0.85,0.7,a downgrade from goldman sachs typically signals negative sentiment and can lead to decreased investor confidence in the stock.,0.0
10116,DELEK U S HOLDINGS INC NEW,"Goldman Sachs Downgrades Delek US Hldgs to Sell, Announces $37 Price Target",7,decrease,0.85,0.7,a downgrade from goldman sachs typically signals negative sentiment and can lead to decreased investor confidence in the stock.,0.0
10117,DELEK U S HOLDINGS INC NEW,"Goldman Sachs Downgrades Delek US Hldgs to Sell, Announces $37 Price Target",8,decrease,0.85,0.7,"a downgrade from goldman sachs typically signals negative sentiment and suggests that the stock may underperform, likely leading to decreased investor confidence.",0.0
10118,DOMINOS PIZZA INC,"UPDATE: Credit Suisse Initiates Domino's Pizza With Outperform, $320 Target As Firm Notes Co. 'is one of the best growth stories in restaurants, with ~10% revenue growth (~4% SSS, ~7% unit growth), margin expansion and benefits from repurchases'",0,increase,0.85,0.7,,2.0
10119,DOMINOS PIZZA INC,"UPDATE: Credit Suisse Initiates Domino's Pizza With Outperform, $320 Target As Firm Notes Co. 'is one of the best growth stories in restaurants, with ~10% revenue growth (~4% SSS, ~7% unit growth), margin expansion and benefits from repurchases'",2,increase,0.85,0.7,,2.0
1012,AGNICO EAGLE MINES LTD,Agnico Eagle Reiterates Offer To Acquire Alexandria Minerals Corporation At 'Substantial' Premium To Offer By Chantrell,1,increase,0.7,0.5,,2.0
10120,DOMINOS PIZZA INC,"UPDATE: Credit Suisse Initiates Domino's Pizza With Outperform, $320 Target As Firm Notes Co. 'is one of the best growth stories in restaurants, with ~10% revenue growth (~4% SSS, ~7% unit growth), margin expansion and benefits from repurchases'",3,increase,0.85,0.7,,2.0
10121,DOMINOS PIZZA INC,"UPDATE: Credit Suisse Initiates Domino's Pizza With Outperform, $320 Target As Firm Notes Co. 'is one of the best growth stories in restaurants, with ~10% revenue growth (~4% SSS, ~7% unit growth), margin expansion and benefits from repurchases'",4,increase,0.85,0.7,,2.0
10122,DOMINOS PIZZA INC,"UPDATE: Credit Suisse Initiates Domino's Pizza With Outperform, $320 Target As Firm Notes Co. 'is one of the best growth stories in restaurants, with ~10% revenue growth (~4% SSS, ~7% unit growth), margin expansion and benefits from repurchases'",5,increase,0.85,0.7,,2.0
10123,DOMINOS PIZZA INC,"UPDATE: Credit Suisse Initiates Domino's Pizza With Outperform, $320 Target As Firm Notes Co. 'is one of the best growth stories in restaurants, with ~10% revenue growth (~4% SSS, ~7% unit growth), margin expansion and benefits from repurchases'",6,increase,0.85,0.7,"the initiation of coverage by credit suisse with an 'outperform' rating and a positive target price suggests strong growth potential for domino's pizza, likely boosting investor sentiment.",2.0
10124,DOMINOS PIZZA INC,"UPDATE: Credit Suisse Initiates Domino's Pizza With Outperform, $320 Target As Firm Notes Co. 'is one of the best growth stories in restaurants, with ~10% revenue growth (~4% SSS, ~7% unit growth), margin expansion and benefits from repurchases'",7,increase,0.85,0.7,"the initiation of coverage by credit suisse with an 'outperform' rating and a positive target price suggests strong growth potential for domino's pizza, likely boosting investor sentiment.",2.0
10125,DOMINOS PIZZA INC,"UPDATE: Credit Suisse Initiates Domino's Pizza With Outperform, $320 Target As Firm Notes Co. 'is one of the best growth stories in restaurants, with ~10% revenue growth (~4% SSS, ~7% unit growth), margin expansion and benefits from repurchases'",8,increase,0.85,0.7,"the initiation of coverage by credit suisse with an 'outperform' rating and a target price of $320 highlights strong growth prospects for domino's pizza, likely boosting investor sentiment.",2.0
10126,DOMINOS PIZZA INC,"Credit Suisse Initiates Coverage On Domino's Pizza with Outperform Rating, Announces $320 Price Target",0,increase,0.8,0.6,,2.0
10127,DOMINOS PIZZA INC,"Credit Suisse Initiates Coverage On Domino's Pizza with Outperform Rating, Announces $320 Price Target",2,increase,0.8,0.6,,2.0
10128,DOMINOS PIZZA INC,"Credit Suisse Initiates Coverage On Domino's Pizza with Outperform Rating, Announces $320 Price Target",3,increase,0.85,0.7,,2.0
10129,DOMINOS PIZZA INC,"Credit Suisse Initiates Coverage On Domino's Pizza with Outperform Rating, Announces $320 Price Target",4,increase,0.85,0.7,,2.0
1013,AFFIMED N V,Affimed Announces Clinical Data Update on Lead Product Candidate AFM13 in CD30+ lymphoma at ICML 2019,1,increase,0.7,0.5,,2.0
10130,DOMINOS PIZZA INC,"Credit Suisse Initiates Coverage On Domino's Pizza with Outperform Rating, Announces $320 Price Target",5,increase,0.85,0.7,,2.0
10131,DOMINOS PIZZA INC,"Credit Suisse Initiates Coverage On Domino's Pizza with Outperform Rating, Announces $320 Price Target",6,increase,0.8,0.7,the initiation of coverage with an 'outperform' rating and a price target of $320 is likely to boost investor sentiment as it suggests positive expectations for the company's performance.,2.0
10132,DOMINOS PIZZA INC,"Credit Suisse Initiates Coverage On Domino's Pizza with Outperform Rating, Announces $320 Price Target",7,increase,0.8,0.7,the initiation of coverage with an 'outperform' rating and a price target of $320 is likely to boost investor sentiment as it suggests positive future performance for domino's pizza inc.,2.0
10133,DOMINOS PIZZA INC,"Credit Suisse Initiates Coverage On Domino's Pizza with Outperform Rating, Announces $320 Price Target",8,increase,0.8,0.7,"the initiation of coverage with an 'outperform' rating and a price target of $320 suggests positive expectations for domino's pizza, likely boosting investor sentiment.",2.0
10134,DURECT CORP,DURECT Receives Approval From Nasdaq For Transfer Of Listing To Nasdaq Capital Market,0,increase,0.7,0.6,,2.0
10135,DURECT CORP,DURECT Receives Approval From Nasdaq For Transfer Of Listing To Nasdaq Capital Market,2,increase,0.7,0.5,,2.0
10136,DURECT CORP,DURECT Receives Approval From Nasdaq For Transfer Of Listing To Nasdaq Capital Market,3,increase,0.75,0.6,,2.0
10137,DURECT CORP,DURECT Receives Approval From Nasdaq For Transfer Of Listing To Nasdaq Capital Market,4,increase,0.75,0.6,,2.0
10138,DURECT CORP,DURECT Receives Approval From Nasdaq For Transfer Of Listing To Nasdaq Capital Market,5,increase,0.75,0.6,,2.0
10139,DURECT CORP,DURECT Receives Approval From Nasdaq For Transfer Of Listing To Nasdaq Capital Market,6,increase,0.7,0.6,receiving approval for a transfer to the nasdaq capital market is generally viewed positively as it indicates compliance with listing standards and can enhance visibility and credibility among investors.,2.0
1014,A G C O CORP,"Jefferies Upgrades AGCO to Buy, Raises Price Target to $90",1,increase,0.8,0.5,,2.0
10140,DURECT CORP,DURECT Receives Approval From Nasdaq For Transfer Of Listing To Nasdaq Capital Market,7,increase,0.7,0.6,"receiving approval for a transfer to the nasdaq capital market is generally seen as a positive development, indicating that the company meets the necessary requirements and may attract more investor interest.",2.0
10141,DURECT CORP,DURECT Receives Approval From Nasdaq For Transfer Of Listing To Nasdaq Capital Market,8,increase,0.7,0.6,"receiving approval for a transfer to the nasdaq capital market is generally seen as a positive development, indicating that the company meets the necessary requirements and may attract more investor interest.",2.0
10142,E Q T CORP,EQT Highlights 'Strong Shareholder Support' For Co.'s Board Nominees,0,increase,0.8,0.6,,2.0
10143,E Q T CORP,EQT Highlights 'Strong Shareholder Support' For Co.'s Board Nominees,2,increase,0.8,0.6,,2.0
10144,E Q T CORP,EQT Highlights 'Strong Shareholder Support' For Co.'s Board Nominees,3,increase,0.8,0.6,,2.0
10145,E Q T CORP,EQT Highlights 'Strong Shareholder Support' For Co.'s Board Nominees,4,increase,0.8,0.6,,2.0
10146,E Q T CORP,EQT Highlights 'Strong Shareholder Support' For Co.'s Board Nominees,5,increase,0.75,0.6,,2.0
10147,E Q T CORP,EQT Highlights 'Strong Shareholder Support' For Co.'s Board Nominees,6,increase,0.8,0.6,"strong shareholder support for the board nominees typically indicates positive sentiment and confidence in the company's leadership, which can lead to increased investor interest.",2.0
10148,E Q T CORP,EQT Highlights 'Strong Shareholder Support' For Co.'s Board Nominees,7,increase,0.8,0.6,"strong shareholder support for the board nominees typically indicates confidence in the company's leadership, which can positively influence investor sentiment.",2.0
10149,E Q T CORP,EQT Highlights 'Strong Shareholder Support' For Co.'s Board Nominees,8,increase,0.8,0.6,"highlighting 'strong shareholder support' for the board nominees typically indicates positive sentiment and confidence in the company's leadership, which can boost investor sentiment.",2.0
1015,AGILE THERAPEUTICS INC,"Agile Therapeutics Announces FDA Advisory Committee Meeting For Its Investigational Transdermal Low-Dose Contraceptive Patch, Twirla (AG200-15)",1,increase,0.7,0.5,,2.0
10150,ELBIT SYSTEMS LTD,"Elbit Systems' Subsidiary, BrightWay Vision, Raises $25 Million Investment",0,increase,0.8,0.6,,2.0
10151,ELBIT SYSTEMS LTD,"Elbit Systems' Subsidiary, BrightWay Vision, Raises $25 Million Investment",2,increase,0.8,0.6,,2.0
10152,ELBIT SYSTEMS LTD,"Elbit Systems' Subsidiary, BrightWay Vision, Raises $25 Million Investment",3,increase,0.8,0.6,,2.0
10153,ELBIT SYSTEMS LTD,"Elbit Systems' Subsidiary, BrightWay Vision, Raises $25 Million Investment",4,increase,0.8,0.6,,2.0
10154,ELBIT SYSTEMS LTD,"Elbit Systems' Subsidiary, BrightWay Vision, Raises $25 Million Investment",5,increase,0.8,0.6,,2.0
10155,ELBIT SYSTEMS LTD,"Elbit Systems' Subsidiary, BrightWay Vision, Raises $25 Million Investment",6,increase,0.8,0.6,"the successful raising of $25 million by a subsidiary indicates strong investor confidence and potential for growth, which is likely to positively influence investor sentiment towards elbit systems ltd.",2.0
10156,ELBIT SYSTEMS LTD,"Elbit Systems' Subsidiary, BrightWay Vision, Raises $25 Million Investment",7,increase,0.8,0.6,"the $25 million investment in brightway vision, a subsidiary of elbit systems, indicates growth potential and innovation, which is likely to positively influence investor sentiment.",2.0
10157,ELBIT SYSTEMS LTD,"Elbit Systems' Subsidiary, BrightWay Vision, Raises $25 Million Investment",8,increase,0.8,0.6,"the $25 million investment in brightway vision, a subsidiary of elbit systems, indicates growth potential and innovation, which is likely to positively influence investor sentiment.",2.0
10158,ISHARES INC,"Hearing China's Consul General In Montreal, Canada Says China Will Stop All Imports Of Meat Products From Canada Wed.",0,decrease,0.8,0.7,,0.0
10159,ISHARES INC,"Hearing China's Consul General In Montreal, Canada Says China Will Stop All Imports Of Meat Products From Canada Wed.",2,decrease,0.8,0.6,,0.0
1016,AGILYSYS INC,Agilysys Reports Vice Chair Keith Kolerus To Retire,1,decrease,0.7,0.4,,0.0
10160,ISHARES INC,"Hearing China's Consul General In Montreal, Canada Says China Will Stop All Imports Of Meat Products From Canada Wed.",3,decrease,0.8,0.6,,0.0
10161,ISHARES INC,"Hearing China's Consul General In Montreal, Canada Says China Will Stop All Imports Of Meat Products From Canada Wed.",4,decrease,0.8,0.6,,0.0
10162,ISHARES INC,"Hearing China's Consul General In Montreal, Canada Says China Will Stop All Imports Of Meat Products From Canada Wed.",5,decrease,0.8,0.6,,0.0
10163,ISHARES INC,"Hearing China's Consul General In Montreal, Canada Says China Will Stop All Imports Of Meat Products From Canada Wed.",6,decrease,0.8,0.6,"the news of china halting all imports of meat products from canada could negatively impact investor sentiment towards ishares inc, particularly if it affects canadian companies or sectors represented in their funds.",0.0
10164,ISHARES INC,"Hearing China's Consul General In Montreal, Canada Says China Will Stop All Imports Of Meat Products From Canada Wed.",7,decrease,0.8,0.6,"the news of china halting all imports of meat products from canada could negatively impact investor sentiment towards ishares inc, particularly if it affects canadian companies or sectors represented in their funds.",0.0
10165,ISHARES INC,"Hearing China's Consul General In Montreal, Canada Says China Will Stop All Imports Of Meat Products From Canada Wed.",8,decrease,0.7,0.6,"the news of china halting all imports of meat products from canada could negatively impact canadian agricultural exports and related sectors, leading to decreased investor sentiment towards ishares inc, particularly if it holds canadian agricultural or related etfs.",0.0
10166,ISHARES INC,'TSA says hundreds of its workers being diverted from airports to southern border' -Washington Post,0,uncertain,0.6,0.2,,1.0
10167,ISHARES INC,'TSA says hundreds of its workers being diverted from airports to southern border' -Washington Post,2,uncertain,0.6,0.2,,1.0
10168,ISHARES INC,'TSA says hundreds of its workers being diverted from airports to southern border' -Washington Post,3,uncertain,0.6,0.2,,1.0
10169,ISHARES INC,'TSA says hundreds of its workers being diverted from airports to southern border' -Washington Post,4,uncertain,0.6,0.3,,1.0
1017,ALNYLAM PHARMACEUTICALS INC,Alnylam Presents New ONPATTRO Results at the 2019 Peripheral Nerve Society Annual Meeting,1,increase,0.7,0.5,,2.0
10170,ISHARES INC,'TSA says hundreds of its workers being diverted from airports to southern border' -Washington Post,5,uncertain,0.4,0.2,,1.0
10171,ISHARES INC,'TSA says hundreds of its workers being diverted from airports to southern border' -Washington Post,6,uncertain,0.6,0.3,"the news about tsa workers being diverted may have mixed implications for investor sentiment regarding ishares inc, as it could reflect broader economic or operational challenges but does not directly relate to the company's performance.",1.0
10172,ISHARES INC,'TSA says hundreds of its workers being diverted from airports to southern border' -Washington Post,7,uncertain,0.6,0.2,"the news about tsa workers being diverted may create uncertainty regarding airport operations and travel, which could impact sectors related to ishares inc, but the direct effect on investor sentiment is unclear.",1.0
10173,ISHARES INC,'TSA says hundreds of its workers being diverted from airports to southern border' -Washington Post,8,uncertain,0.5,0.2,"the news about tsa workers being diverted may have mixed implications for investor sentiment regarding ishares inc, as it could reflect broader economic or operational challenges but does not directly relate to the company's performance.",1.0
