StrategyID,BillID,Description,PromptingStrategy,Model,Major,MajorText,MajorLLM,MajorTextLLM,ConfidenceLLM,ExplanationLLM
9,97-S-1760,A bill to provide for civil rights in public schools.,Few-Shot Prompting,gpt-3.5-turbo,2,"Civil Rights, Minority Issues, and Civil Liberties",2,"Civil Rights, Minority Issues, and Civil Liberties",0.95,
10,97-S-1760,A bill to provide for civil rights in public schools.,Few-Shot Prompting,gpt-3.5-turbo,2,"Civil Rights, Minority Issues, and Civil Liberties",2,"Civil Rights, Minority Issues, and Civil Liberties",0.95,
11,97-S-1760,A bill to provide for civil rights in public schools.,Few-Shot Prompting,gpt-3.5-turbo,2,"Civil Rights, Minority Issues, and Civil Liberties",2,"Civil Rights, Minority Issues, and Civil Liberties",0.98,
1,105-S-2588,"A bill to provide for the review and classification of physician assistant positions in the Federal Government, and for other purposes.",No Modification,gpt-3.5-turbo,3,Health,3,Health,0.95,
2,105-S-2588,"A bill to provide for the review and classification of physician assistant positions in the Federal Government, and for other purposes.",Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.85,
3,105-S-2588,"A bill to provide for the review and classification of physician assistant positions in the Federal Government, and for other purposes.",Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.85,
4,105-S-2588,"A bill to provide for the review and classification of physician assistant positions in the Federal Government, and for other purposes.",Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.85,
5,105-S-2588,"A bill to provide for the review and classification of physician assistant positions in the Federal Government, and for other purposes.",Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.85,
6,105-S-2588,"A bill to provide for the review and classification of physician assistant positions in the Federal Government, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,"The bill focuses on physician assistant positions in the Federal Government, which falls under the Health category."
7,105-S-2588,"A bill to provide for the review and classification of physician assistant positions in the Federal Government, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,"The bill focuses on physician assistant positions in the Federal Government, which falls under the Health category."
8,105-S-2588,"A bill to provide for the review and classification of physician assistant positions in the Federal Government, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,"The bill focuses on reviewing and classifying physician assistant positions in the Federal Government, which falls under the Health category."
9,105-S-2588,"A bill to provide for the review and classification of physician assistant positions in the Federal Government, and for other purposes.",Few-Shot Prompting,gpt-3.5-turbo,3,Health,19,Government Operations,0.85,
10,105-S-2588,"A bill to provide for the review and classification of physician assistant positions in the Federal Government, and for other purposes.",Few-Shot Prompting,gpt-3.5-turbo,3,Health,19,Government Operations,0.75,
11,105-S-2588,"A bill to provide for the review and classification of physician assistant positions in the Federal Government, and for other purposes.",Few-Shot Prompting,gpt-3.5-turbo,3,Health,19,Government Operations,0.75,
1,104-HR-859,To amend title XVIII of the Social Security Act to provide for coverage under part B of the medicare program of emergency care and related services furnished by rural emergency access care hospitals.,No Modification,gpt-3.5-turbo,3,Health,3,Health,0.95,
2,104-HR-859,To amend title XVIII of the Social Security Act to provide for coverage under part B of the medicare program of emergency care and related services furnished by rural emergency access care hospitals.,Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.95,
3,104-HR-859,To amend title XVIII of the Social Security Act to provide for coverage under part B of the medicare program of emergency care and related services furnished by rural emergency access care hospitals.,Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.95,
4,104-HR-859,To amend title XVIII of the Social Security Act to provide for coverage under part B of the medicare program of emergency care and related services furnished by rural emergency access care hospitals.,Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.95,
5,104-HR-859,To amend title XVIII of the Social Security Act to provide for coverage under part B of the medicare program of emergency care and related services furnished by rural emergency access care hospitals.,Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.95,
6,104-HR-859,To amend title XVIII of the Social Security Act to provide for coverage under part B of the medicare program of emergency care and related services furnished by rural emergency access care hospitals.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,"The bill focuses on amending the Social Security Act to provide coverage for emergency care services under the Medicare program, which falls under the Health category."
7,104-HR-859,To amend title XVIII of the Social Security Act to provide for coverage under part B of the medicare program of emergency care and related services furnished by rural emergency access care hospitals.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,"The bill focuses on amending the Social Security Act to provide coverage for emergency care services under the Medicare program, which falls under the Health category."
8,104-HR-859,To amend title XVIII of the Social Security Act to provide for coverage under part B of the medicare program of emergency care and related services furnished by rural emergency access care hospitals.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,"The bill focuses on amending the Social Security Act to provide coverage for emergency care services under the Medicare program, which falls under the Health category."
9,104-HR-859,To amend title XVIII of the Social Security Act to provide for coverage under part B of the medicare program of emergency care and related services furnished by rural emergency access care hospitals.,Few-Shot Prompting,gpt-3.5-turbo,3,Health,3,Health,0.96,
10,104-HR-859,To amend title XVIII of the Social Security Act to provide for coverage under part B of the medicare program of emergency care and related services furnished by rural emergency access care hospitals.,Few-Shot Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,
11,104-HR-859,To amend title XVIII of the Social Security Act to provide for coverage under part B of the medicare program of emergency care and related services furnished by rural emergency access care hospitals.,Few-Shot Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,
1,98-HR-5887,A bill to promote the establishment of family support groups for families of victims of Alzheimers disease or a related memory disorder.,No Modification,gpt-3.5-turbo,3,Health,12,Social Welfare,0.85,
2,98-HR-5887,A bill to promote the establishment of family support groups for families of victims of Alzheimers disease or a related memory disorder.,Persona Modification,gpt-3.5-turbo,3,Health,12,Social Welfare,0.95,
3,98-HR-5887,A bill to promote the establishment of family support groups for families of victims of Alzheimers disease or a related memory disorder.,Persona Modification,gpt-3.5-turbo,3,Health,12,Social Welfare,0.95,
4,98-HR-5887,A bill to promote the establishment of family support groups for families of victims of Alzheimers disease or a related memory disorder.,Persona Modification,gpt-3.5-turbo,3,Health,12,Social Welfare,0.95,
5,98-HR-5887,A bill to promote the establishment of family support groups for families of victims of Alzheimers disease or a related memory disorder.,Persona Modification,gpt-3.5-turbo,3,Health,12,Social Welfare,0.95,
6,98-HR-5887,A bill to promote the establishment of family support groups for families of victims of Alzheimers disease or a related memory disorder.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,12,Social Welfare,0.95,"The bill focuses on promoting family support groups for families of victims of Alzheimers disease, which falls under the category of Social Welfare."
7,98-HR-5887,A bill to promote the establishment of family support groups for families of victims of Alzheimers disease or a related memory disorder.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,12,Social Welfare,0.95,"The bill focuses on promoting family support groups for families of victims of Alzheimers disease, which falls under social welfare issues."
8,98-HR-5887,A bill to promote the establishment of family support groups for families of victims of Alzheimers disease or a related memory disorder.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,12,Social Welfare,0.95,"The bill focuses on promoting family support groups for families of victims of Alzheimer's disease, which falls under social welfare and healthcare issues."
9,98-HR-5887,A bill to promote the establishment of family support groups for families of victims of Alzheimers disease or a related memory disorder.,Few-Shot Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,
10,98-HR-5887,A bill to promote the establishment of family support groups for families of victims of Alzheimers disease or a related memory disorder.,Few-Shot Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,
11,98-HR-5887,A bill to promote the establishment of family support groups for families of victims of Alzheimers disease or a related memory disorder.,Few-Shot Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,
1,100-HR-344,A bill to require testing of certain persons for the acquired immune deficiency syndrome and the HTLV-III/LAV virus.,No Modification,gpt-3.5-turbo,3,Health,3,Health,0.95,
2,100-HR-344,A bill to require testing of certain persons for the acquired immune deficiency syndrome and the HTLV-III/LAV virus.,Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.95,
3,100-HR-344,A bill to require testing of certain persons for the acquired immune deficiency syndrome and the HTLV-III/LAV virus.,Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.95,
4,100-HR-344,A bill to require testing of certain persons for the acquired immune deficiency syndrome and the HTLV-III/LAV virus.,Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.95,
5,100-HR-344,A bill to require testing of certain persons for the acquired immune deficiency syndrome and the HTLV-III/LAV virus.,Persona Modification,gpt-3.5-turbo,3,Health,3,Health,0.95,
6,100-HR-344,A bill to require testing of certain persons for the acquired immune deficiency syndrome and the HTLV-III/LAV virus.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,"The bill pertains to health issues, specifically testing for AIDS and the HTLV-III/LAV virus."
7,100-HR-344,A bill to require testing of certain persons for the acquired immune deficiency syndrome and the HTLV-III/LAV virus.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,"The bill pertains to health issues, specifically testing for AIDS and the HTLV-III/LAV virus."
8,100-HR-344,A bill to require testing of certain persons for the acquired immune deficiency syndrome and the HTLV-III/LAV virus.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,3,Health,3,Health,0.95,"This bill pertains to health issues, specifically testing for AIDS and the HTLV-III/LAV virus."
